編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPNMLOLOHLFFAF18CC,文化段,2.60,都市：住
RPTOMLOLOHLFFAF68CC,大庭段,36.32,都市：住
RPOQMLOLOHLFFAF38CC,板院段,.00,都市：住
RPQQMLOLOHLFFAF58CC,學成段,.00,都市：住
RPQQMLOLOHLFFAF58CC,學成段,.00,都市：住
RPUOMLOLOHLFFIF96CC,博愛段,.00,都市：商
RPPNMLPLOHLFFGF88CC,重新段壹小段,36.60,都市：住
RPPNMLPLOHLFFBF38CC,丹鳳段,13.56,都市：住
RPRNMLPLOHLFFBF58CC,自立段,9.19,都市：商
RPSNMLPLOHLFFBF68CC,復興段,26.81,都市：住
RPTNMLPLOHLFFBF78CC,榮富段,21.40,都市：住
RPVNMLPLOHLFFBF98CC,榮富段,14.74,都市：住
RPOOMLPLOHLFFBF38CC,同興段,27.86,都市：住
RPROMLPLOHLFFBF68CC,榮富段,18.40,都市：住
RPPNMLQLOHLFFIF56CC,介壽段,21.36,都市：住
RPQNMLQLOHLFFIF66CC,大學段二小段,40.09,都市：住
RPQNMLRLOHLFFIF76CC,和平段,4.43,都市：住
RPTOMLRLOHLFFIF17CC,中華段,19.02,都市：住
RPXOMLRLOHLFFCF96CC,莊敬段,.00,都市：住
RPQNMLRLOHLFFCF98EC,復興段,.00,都市：工
RPTNMLRLOHLFFHF96CC,板南段,28.52,都市：工
RPUNMLRLOHLFFHF07CC,捷運段,13.08,都市：其他
RPVNMLRLOHLFFHF17CC,健康段,9.26,都市：工
RPWNMLRLOHLFFHF27CC,健康段,8.15,都市：工
RPOOMLRLOHLFFBF58CC,雙鳳段,.00,都市：住
RPSOMLRLOHLFFBF98CC,立德段,40.80,都市：住
RPRQMLRLOHLFFBF09CC,中原段,.00,都市：住
RPSRMLRLOHLFFBF66CC,中原段,5.89,都市：商
RPTRMLRLOHLFFBF76CC,中原段,18.05,都市：住
RPQPMLRLOHLFFAF78CC,成功段,15.75,都市：住
RPQRMLRLOHLFFEF76CC,公司田段,.00,都市：住
RPXPMLSLOHLFFAF96CC,光仁段,.00,都市：住
RPSPMLSLOHLFFGF07CC,富貴段,.00,都市：住
RPWQMLSLOHLFFBF07CC,恒安段,44.54,都市：住
RPWQMLSLOHLFFBF07CC,恒安段,17.04,都市：住
RPWQMLSLOHLFFBF07CC,恒安段,41.33,都市：住
RPWQMLSLOHLFFBF07CC,恒安段,14.82,都市：住
RPVRMLSLOHLFFBF07CC,中原段一小段,116.01,都市：住
RPRNMLSLOHLFFHF86CC,華中段,.00,都市：住
RPWNMLSLOHLFFHF37CC,健康段,6520.91,都市：工
RPRNMLSLOHLFFBF09EC,泰山段三小段,169.00,都市：工
RPTPMLTLOHLFFCF86CC,寶強段,.00,都市：住
RPUNMLTLOHLFFHF27CC,信和段,.00,都市：住
RPPOMLTLOHLFFBF88CC,建林段,24.87,都市：商
RPUPMLTLOHLFFBF86CC,力行段,.00,都市：住
RPTRMLTLOHLFFBF96CC,光明段,21.02,都市：住
RPQUMLTLOHLFFBF96CC,國宅段,12.60,都市：住
RPQNMLTLOHLFFDF09CC,福德段,3.05,都市：住
RPQNMLTLOHLFFDF09CC,福德段,30.00,都市：住
RPWNMLTLOHLFFDF07CC,昊天段,23.30,都市：工
RPWNMLTLOHLFFDF07CC,同新段,.73,都市：工
RPXNMLTLOHLFFDF17CC,昊天段,23.01,都市：工
RPXNMLTLOHLFFDF17CC,同新段,.72,都市：工
RPOOMLTLOHLFFDF98CC,昊天段,23.75,都市：工
RPOOMLTLOHLFFDF98CC,同新段,.74,都市：工
RPTPMLTLOHLFFGF27CC,中興段,.00,非都市： ; 非都市編定：
RPXOMLTLOHLFFAF96CC,江子翠段第二崁小段,29.88,都市：住
RPQPMLTLOHLFFAF98CC,江子翠段第三崁小段,.00,都市：住
RPPQMLTLOHLFFEF76CC,公司田段,24.30,都市：其他
RPSOMLKMOHLFFHF98CC,四維段,.00,都市：住
