編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPOQMLMLOHLFFEE48CC,10,383.03,住家用,鋼筋混凝土造,95年8月2日,四層,
RPOQMLMLOHLFFEE48CC,26,627.86,住商用,鋼筋混凝土造,79年9月3日,四層,
RPQQMLMLOHLFFEE68CC,8,146.34,住家用,鋼筋混凝土造,97年9月17日,十五層,
RPSOMLMLOHLFFGE88CC,1,57.55,見其他登記事項,見其他登記事項,104年5月8日,十五層,
RPSOMLMLOHLFFGE88CC,1,32.37,見其他登記事項,見其他登記事項,104年5月8日,十五層,
RPXOMLMLOHLFFAE88DC,13,90.20,住家用,鋼筋混凝土造,92年12月2日,二十三層,
RPVOMLNLOHLFFIE86CC,21,128.24,住家用,鋼筋混凝土造,84年11月24日,三層,
RPRQMLNLOHLFFEE88CC,21,387.31,見使用執照,見其它登記事項,84年2月22日,一層,
RPRQMLNLOHLFFEE88CC,21,71.96,見使用執照,見其它登記事項,84年2月22日,一層,
RPVQMLNLOHLFFEE66CC,10,67.80,見其它登記事項,加強磚造,95年10月30日,二層,
RPTNMLNLOHLFFDE68CC,16,41.95,住商用,鋼筋混凝土造,89年11月29日,五層,
RPPNMLNLOHLFFCE18CC,16,324.22,見其它登記事項,見其它登記事項,89年11月4日,三十層,
RPPNMLNLOHLFFCE18CC,16,.36,見其它登記事項,見其它登記事項,89年11月4日,三十層,
RPPNMLNLOHLFFCE18CC,16,231.50,共有部份,見其它登記事項,89年11月4日,三十層,
RPRNMLNLOHLFFCE38CC,22,538.95,住商用,鋼筋混凝土造,83年8月9日,十二層,
RPRNMLNLOHLFFCE38CC,22,209.88,住家用,鋼筋混凝土造,83年8月9日,十二層,
RPUNMLNLOHLFFCE68CC,38,83.80,,鋼筋混凝土造,67年11月25日,三層,
RPXNMLNLOHLFFBE88CC,19,122.35,住家用,鋼筋混凝土造,86年4月21日,三十五層,
RPXPMLNLOHLFFBE09CC,33,37.65,,鋼筋混凝土造,72年3月5日,十二層,
RPXPMLNLOHLFFBE09CC,33,8.42,,鋼筋混凝土造,72年3月5日,十二層,
RPOQMLNLOHLFFBE28CC,27,7.87,,鋼筋混凝土造,78年11月9日,十二層,
RPQQMLNLOHLFFBE48CC,27,44.43,,鋼筋混凝土造,78年11月9日,十二層,
RPQOMLOLOHLFFCE48CC,45,67.14,,加強磚造,60年4月2日,二層,
RPUNMLOLOHLFFAE58CC,21,228.96,住家用,鋼筋混凝土造,84年11月29日,十九層,
RPOOMLOLOHLFFEE48CC,19,176.18,住商用,鋼筋混凝土造,86年9月11日,十層,
RPTOMLOLOHLFFGE56CC,2,85.19,見其他登記事項,鋼筋混凝土造,103年10月13日,十五層,
RPSNMLPLOHLFFAE48CC,10,92.93,住家用,鋼筋混凝土造,95年2月20日,十五層,
RPSNMLRLOHLFFBE78CC,33,288.43,,鋼筋混凝土造,72年2月7日,五層,
RPTNMLRLOHLFFBE88CC,27,45.88,,鋼筋混凝土造,78年11月9日,十二層,
RPSNMLRLOHLFFEE09CC,2,123.00,見其它登記事項,鋼筋混凝土造,103年7月3日,十五層,
RPOPMLRLOHLFFDE78CC,21,65.37,住家用,鋼筋混凝土造,84年6月15日,二十一層,
RPRPMLRLOHLFFDE09CC,22,32.20,商業用,鋼筋混凝土造,83年11月1日,十二層,
RPTPMLRLOHLFFDE66CC,36,198.65,,鋼筋混凝土造,69年2月21日,五層,
RPUPMLRLOHLFFDE76CC,25,103.08,,鋼筋混凝土造,80年3月1日,十二層,
RPUPMLRLOHLFFDE76CC,25,85.28,,鋼筋混凝土造,80年3月1日,十二層,
RPUPMLRLOHLFFDE76CC,25,164.48,,鋼筋混凝土造,80年3月1日,十二層,
RPUPMLRLOHLFFDE76CC,25,151.48,,鋼筋混凝土造,80年3月1日,十二層,
RPPNMLRLOHLFFGE98CC,15,94.48,見其他登記事項,鋼筋混凝土造,90年6月22日,十二層,
RPPPMLRLOHLFFGE56CC,24,77.34,住家用,鋼筋混凝土造,81年9月10日,七層,
RPPPMLRLOHLFFGE56CC,24,21.84,共有部份,鋼筋混凝土造,81年9月10日,十層,
RPUNMLSLOHLFFGE96CC,36,133.98,住商用,鋼筋混凝土造,69年1月9日,三層,
RPXNMLSLOHLFFGE27CC,1,212.26,見其他登記事項,見其他登記事項,104年10月26日,一層,
RPXNMLSLOHLFFGE27CC,1,213.86,見其他登記事項,見其他登記事項,104年10月26日,一層,
RPXNMLSLOHLFFGE27CC,1,213.86,見其他登記事項,見其他登記事項,104年10月26日,一層,
RPSNMLSLOHLFFBE98DC,34,323.57,,鋼筋混凝土造,71年5月10日,四層,
RPXNMLSLOHLFFFE17CC,41,119.28,住商用,加強磚造,64年9月1日,三層,
RPTNMLSLOHLFFLE37CC,9,148.76,見其他登記事項,鋼筋混凝土造,96年3月28日,四層,
RPTNMLSLOHLFFLE37CC,9,180.24,見其他登記事項,鋼筋混凝土造,96年3月28日,四層,
RPVQMLSLOHLFFEE17CC,4,167.16,住家用,鋼筋混凝土造,101年11月23日,十五層,
RPPNMLSLOHLFFAE48CC,21,116.43,住家用,鋼筋混凝土造,84年3月9日,二十一層,
RPPNMLSLOHLFFAE48CC,21,32.30,見使用執照,鋼筋混凝土造,84年3月9日,二十一層,
RPSNMLSLOHLFFAE78CC,58,342.27,,加強磚造,46年12月31日,四層,
RPSNMLSLOHLFFAE78CC,58,272.03,,加強磚造,46年12月31日,四層,
RPTNMLSLOHLFFAE88CC,13,141.13,住家用,鋼筋混凝土造,92年12月2日,二十三層,
RPTNMLSLOHLFFAE88CC,13,19.16,共有部分,鋼筋混凝土造,92年12月2日,二十三層,
RPTNMLSLOHLFFAE88CC,13,40.43,共有部分,鋼筋混凝土造,92年12月2日,二十三層,
RPSOMLSLOHLFFAE88CC,13,139.72,住家用,鋼筋混凝土造,92年11月28日,十四層,
RPVNMLTLOHLFFCE76CC,19,165.60,見其它登記事項,鋼筋混凝土造,86年11月20日,十五層,
