編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPOMLRKOHLFFAT37DC,28,336.18,住商用,鋼筋混凝土造,77年3月26日,四層,
RPWNMLLLOHLFFAT37CC,,259.75,工業用,磚造,,一層,
RPWNMLLLOHLFFAT37CC,,361.94,住商用,鋼筋混凝土加強磚造,,二層,
