編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSOMLQKOHLFFAU37CA,38,108.76,住家用,鋼筋混凝土加強磚造,67年4月12日,二層,二層 一層
RPROMLRKOHLFFAU37CA,1,229.62,住家用,鋼筋混凝土造,104年7月8日,四層,一層 二層 三層 四層
RPSNMLKLOHLFFAU76CA,35,95.04,住家用,鋼筋混凝土加強磚造,70年6月13日,二層,一層 二層
RPXNMLKLOHLFFAU27CA,22,198.67,住家用,鋼筋混凝土造,83年10月21日,三層,一層 二層 三層 屋頂突出物
RPOOMLLLOHLFFAU56CA,,198.24,農舍,鋼筋混凝土造,105年2月4日,三層,一層 二層 三層 屋頂突出物
RPPOMLMLOHLFFAU76CA,22,24.01,住家用,鋼筋混凝土造,83年4月14日,六層,五層
RPPOMLMLOHLFFAU76CA,22,8.48,共有部份,鋼筋混凝土造,83年4月14日,六層,
RPTOMLOLOHLFFAU37CA,22,104.18,住家用,鋼筋混凝土造,83年10月18日,二層,一層 二層 屋頂突出物
RPWPMLNKPHLFFAU67CA,17,120.96,住家用,鋼筋混凝土造,88年4月14日,五層,一層
RPWPMLNKPHLFFAU67CA,17,8.26,共有部份,鋼筋混凝土造,88年4月14日,五層,
RPUOMLPKPHLFFAU67DA,26,758.37,見其他登記事項,見其他登記事項,79年9月11日,二層,一層 二層
RPUNMLRLOHLFFBU97EA,32,78.40,住家用,鋼筋混凝土加強磚造,73年7月15日,二層,一層 二層
RPPNMLKLOHLFFCU66CA,31,103.20,住商用,鋼筋混凝土加強磚造,74年11月7日,二層,一層 二層
RPUNMLKLOHLFFAU07DA,11,155.43,住家用,鋼筋混凝土造,94年7月19日,三層,一層 二層 三層
RPSPMLPKPHLFFAU47CA,32,93.06,住家用,鋼筋混凝土加強磚造,72年12月23日,二層,一層 二層
RPWPMLPKPHLFFAU87CA,21,87.55,住家用,鋼筋混凝土造,84年3月2日,十七層,二層
RPWPMLPKPHLFFAU87CA,21,20.13,共有部份,鋼筋混凝土造,84年3月2日,十七層,
RPWOMLLJPHLFFAU27CA,21,22.56,住家用,鋼筋混凝土造,83年11月15日,十二層,十層
RPWOMLLJPHLFFAU27CA,21,7.20,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPWOMLLJPHLFFAU27CA,21,3.78,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPUNMLLLOHLFFAU07CA,30,80.55,住家用,鋼筋混凝土造,75年4月2日,五層,四層
RPUNMLLLOHLFFAU07CA,30,8.81,共有部份,鋼筋混凝土造,75年4月2日,五層,
RPUNMLLLOHLFFAU07CA,30,5.41,共有部份,鋼筋混凝土造,75年4月2日,五層,
RPUOMLLLOHLFFAU17CA,20,63.57,住家用,鋼筋混凝土造,85年2月7日,四層,二層
RPUOMLLLOHLFFAU17CA,20,9.33,共有部份,鋼筋混凝土造,85年2月7日,四層,
RPTOMLKLOHLFFAU96CA,35,273.83,住商用,鋼筋混凝土造,70年8月7日,三層,一層 二層 三層 屋頂突出物 騎樓 地下層
RPTNMLLLOHLFFAU96CA,13,233.53,農舍,見其他登記事項,92年5月23日,一層,一層 見其他登記事項
RPPNMLMLOHLFFAU66CA,1,284.86,農舍,鋼筋混凝土造,104年3月5日,三層,一層 二層 三層 見其他登記事項
RPSNMLMLOHLFFAU96CA,28,21.84,住家用,見其他登記事項,77年6月4日,一層,一層
RPWNMLMLOHLFFAU37CA,34,204.99,住商用,鋼筋混凝土造,70年12月18日,三層,一層 二層 三層 屋頂突出物 騎樓
