編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPWONLMLOHLFFBF98DB,力行段,23.79,都市：商
RPXONLMLOHLFFBF09DB,力行段,29.49,都市：商
RPOPNLMLOHLFFBF28DB,力行段,29.49,都市：商
RPPPNLMLOHLFFBF38DB,力行段,28.49,都市：商
RPQPNLMLOHLFFBF48DB,力行段,29.49,都市：商
RPRPNLMLOHLFFBF58DB,力行段,28.49,都市：商
RPSPNLMLOHLFFBF68DB,力行段,23.29,都市：商
RPTPNLMLOHLFFBF78DB,力行段,28.49,都市：商
RPUPNLMLOHLFFBF88DB,力行段,28.49,都市：商
RPXOMLMLOHLFFBF88CB,成州段,23.05,都市：住
RPPPMLMLOHLFFBF18CB,成州段,23.05,都市：住
RPQPMLMLOHLFFBF28CB,成州段,23.05,都市：住
RPRPMLMLOHLFFBF38CB,成州段,23.05,都市：住
RPSPMLMLOHLFFBF48CB,成州段,23.05,都市：住
RPUPMLMLOHLFFBF68CB,成州段,23.05,都市：住
RPVPMLMLOHLFFBF78CB,成州段,23.05,都市：住
RPPNMLNLOHLFFBF18DB,力行段,23.29,都市：商
RPQNMLNLOHLFFBF28DB,力行段,23.29,都市：商
RPRNMLNLOHLFFBF38DB,力行段,23.29,都市：商
RPSNMLNLOHLFFBF48DB,力行段,23.29,都市：商
RPVNMLNLOHLFFBF78DB,力行段,23.29,都市：商
RPWNMLNLOHLFFBF88DB,力行段,29.49,都市：商
RPXNMLNLOHLFFBF98DB,力行段,29.49,都市：商
RPPOMLNLOHLFFBF28DB,力行段,23.29,都市：商
RPWNMLSLOHLFFBF66CB,芳洲段,29.60,都市：住
RPXNMLSLOHLFFBF76CB,芳洲段,29.60,都市：住
RPOOMLSLOHLFFBF58CB,芳洲段,19.81,都市：住
RPPOMLSLOHLFFBF68CB,芳洲段,19.69,都市：住
RPQOMLSLOHLFFBF78CB,芳洲段,19.81,都市：住
RPROMLSLOHLFFBF88CB,芳洲段,19.81,都市：住
RPSOMLSLOHLFFBF98CB,芳洲段,19.81,都市：住
RPTOMLSLOHLFFBF09CB,芳洲段,19.81,都市：住
RPUOMLSLOHLFFBF56CB,芳洲段,19.81,都市：住
RPVOMLSLOHLFFBF66CB,芳洲段,19.81,都市：住
RPWOMLSLOHLFFBF76CB,芳洲段,19.81,都市：住
RPXOMLSLOHLFFBF86CB,芳洲段,29.90,都市：住
RPOPMLSLOHLFFBF68CB,芳洲段,19.81,都市：住
RPPPMLSLOHLFFBF78CB,芳洲段,19.81,都市：住
