鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路一段61~90號,28.35,工,,,1050530,土地1建物1車位3,十一層,20,廠辦,工商用,鋼造,0830330,453.78000000000003,0,0,0,無,有,無,65928,145,坡道平面,0.0,0,,RPTPMLKLOHLFFDF68CC
汐止區,房地(土地+建物),新北市汐止區新臺五路一段61~90號,119.0,工,,,1050613,土地1建物1車位0,十三層,21,廠辦,工商用,鋼造,0830330,119.0,0,0,0,無,有,無,26000,218,,0.0,0,,RPWPMLKLOHLFFDF98CC
林口區,房地(土地+建物)+車位,新北市林口區中山路211~240號,77.0,住,,,1050604,土地1建物1車位1,見其他登記事項,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010803,332.53,3,2,2,有,有,無,37000,111,坡道平面,54.44,0,,RPRNMLKLOHLFFBF08CC
淡水區,房地(土地+建物),新北市淡水區中山路121~150號,51.83,商,,,1050616,土地1建物1車位0,三層,9,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0970702,301.42,0,0,0,無,無,無,70000,232,,0.0,0,,RPXOMLKLOHLFFEF09CC
土城區,房地(土地+建物),新北市土城區延吉街137巷1~30號,24.21,住,,,1050620,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690507,79.91,2,2,1,有,無,無,10000,125,,0.0,0,,RPTPMLKLOHLFFAF38CC
新店區,建物,新北市新店區民權路61~90號,2550.62,工,,,1050503,土地0建物1車位0,一層,9,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0980605,70.28,0,0,0,無,無,無,25000,356,,0.0,0,部份分租,土地持分部份末能述明面積,RPPNMLKLOHLFFCF18EC
新店區,建物,新北市新店區五?路1~30號,0.0,住,,,1050525,土地0建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,,97.87,0,0,0,無,無,無,38000,388,,0.0,0,,RPROMLKLOHLFFCF28CC
新店區,房地(土地+建物),新北市新店區吉安街1~30號,30.76,住,,,1050618,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761230,106.58,3,2,2,有,無,無,15000,141,,0.0,0,,RPRNMLLLOHLFFCF28CC
三重區,建物,新北市三重區頂崁街210巷1~30號,0.0,住,,,1050615,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820819,24.09,1,0,1,有,無,有,9000,374,,0.0,0,此物件為分租套房,RPQQMLLLOHLFFGF88CC
三重區,建物,新北市三重區過圳街1~30號,0.0,,,,1050621,土地0建物1車位1,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860529,157.54,4,2,2,有,無,有,30000,190,坡道平面,17.85,0,,RPSQMLLLOHLFFGF09CC
淡水區,建物,新北市淡水區民權路1~30號,1397.16,工,,,1050608,土地0建物1車位0,見其他登記事項,4,工廠,見其他登記事項,鋼筋混凝土造,0780824,1609.32,2,2,4,有,無,無,100000,,,0.0,0,,RPOPMLLLOHLFFEF38CC
淡水區,房地(土地+建物),新北市淡水區中正東路二段61~90號,2.84,住,,,1050618,土地1建物1車位0,七層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0920922,51.53,1,1,1,有,有,有,15000,291,,0.0,0,,RPTPMLLLOHLFFEF88CC
淡水區,房地(土地+建物),新北市淡水區濱海路三段121~150號,39.62,住,,,1050608,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040312,162.88,3,2,2,有,有,有,13000,80,,0.0,0,,RPOQMLLLOHLFFEF48CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段1~30號,15.0,住,,,1050618,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990105,82.63,3,3,2,有,有,有,15500,188,坡道平面,29.8,0,,RPSQMLLLOHLFFEF88CC
淡水區,房地(土地+建物),新北市淡水區新春街125巷31~60號,25.32,住,,,1050620,土地1建物1車位0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850104,108.8,1,1,2,有,無,有,16000,147,,0.0,0,,RPUQMLLLOHLFFEF09CC
淡水區,房地(土地+建物),新北市淡水區新民街一段121~150號,11.1,住,,,1050605,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860407,53.900000000000006,2,2,1,有,有,有,12000,223,,0.0,0,,RPVQMLLLOHLFFEF56CC
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段301~330號,11.04,商,,,1050601,土地1建物1車位1,七層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990811,113.64,1,1,1,有,有,有,18000,158,坡道平面,26.56,0,,RPXOMLLLOHLFFBF88CC
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段20巷1~30號,7.06,住,,,1050608,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830530,67.04,1,0,1,有,有,有,11000,164,坡道平面,0.0,0,,RPOPMLLLOHLFFBF08CC
五股區,建物,新北市五股區五工路91~120號,0.0,,工業區,丁種建築用地,1050527,土地0建物1車位0,見其他登記事項,4,廠辦,見其他登記事項,見其他登記事項,0780908,2319.45,0,0,0,無,無,有,700000,302,,0.0,0,,RPPPMLLLOHLFFBF18CC
新莊區,房地(土地+建物)+車位,新北市新莊區立信三街1~30號,22.23,住,,,1050516,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951229,177.74,4,2,2,有,有,無,33000,186,坡道平面,23.18,0,,RPOONLMLOHLFFBF18CC
