編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLQKOHLFFBK78CA,27,336.60,住家用,鋼筋混凝土造,78年7月12日,四層,一層 二層 三層 四層 屋頂突出物
RPQNMLLLPHLFFBK48CA,21,34.53,農舍,鋼筋混凝土造,83年10月20日,,一層
RPQNMLLLPHLFFBK48CA,21,34.53,農舍,鋼筋混凝土造,83年10月20日,,一層
RPQNMLLLPHLFFBK48CA,21,61.70,農舍,鋼筋混凝土造,83年10月20日,,一層
RPPNMLRKOHLFFDK98CA,21,110.76,住家用,鋼筋混凝土造,84年7月14日,六層,五層
RPPNMLRKOHLFFDK98CA,21,10.33,見其他登記事項,鋼筋混凝土造,84年7月14日,六層,
RPPNMLRKOHLFFDK98CA,21,19.01,見其他登記事項,鋼筋混凝土造,84年7月14日,六層,
RPPNMLRKOHLFFDK98CA,21,17.12,見其他登記事項,鋼筋混凝土造,84年7月14日,六層,地下層
RPQNMLTKOHLFFDK66CA,1,88.52,見其他登記事項,鋼筋混凝土造,104年8月14日,五層,四層
RPQNMLTKOHLFFDK66CA,1,39.42,共有部分,鋼筋混凝土造,104年8月14日,五層,
RPWNMLTLOHLFFDK37CA,1,116.06,見其他登記事項,鋼筋混凝土造,104年3月6日,四層,一層 二層 三層 四層
RPUNMLRJPHLFFDK86CA,17,86.45,住家用,鋼筋混凝土造,88年2月2日,五層,一層
RPUNMLRJPHLFFDK86CA,17,11.10,見其他登記事項,鋼筋混凝土造,88年2月2日,五層,
RPRNMLQKOHLFFFK66CA,42,163.51,住家用,見其他登記事項,63年9月7日,三層,一層 二層 三層
RPQNMLRKOHLFFFK66CA,32,110.78,住家用,加強磚造,73年5月15日,二層,一層 二層
RPPNMLMKPHLFFBK58EA,32,108.54,住家用,鋼筋混凝土造,73年9月10日,,五層
RPPNMLMKPHLFFBK58EA,32,5.43,,,73年9月10日,,
RPRNMLKLOHLFFFK78CA,,116.37,見其他登記事項,鋼筋混凝土造,105年4月27日,七層,五層
RPRNMLKLOHLFFFK78CA,,64.58,見其他登記事項,鋼筋混凝土造,105年4月27日,七層,
RPSNMLLLOHLFFFK98CA,1,21.07,見其他登記事項,鋼筋混凝土造,104年4月21日,四層,
RPSNMLLLOHLFFFK98CA,1,300.32,見其他登記事項,鋼筋混凝土造,104年4月21日,四層,一層 二層 三層 四層 地下一層
RPQNMLMLOHLFFFK88CA,,104.77,住家用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPRNMLMLOHLFFFK98CA,21,44.83,住家用,鋼筋混凝土造,83年12月12日,七層,七層
RPRNMLMLOHLFFFK98CA,21,5.78,共有部分,鋼筋混凝土造,83年12月12日,七層,
RPRNMLMLOHLFFFK98CA,21,8.84,見其他登記事項,鋼筋混凝土造,83年12月12日,七層,
RPSNMLMLOHLFFFK09CA,22,107.94,住家用,鋼筋混凝土造,83年3月23日,八層,七層
RPSNMLMLOHLFFFK09CA,22,53.20,見其他登記事項,鋼筋混凝土造,83年3月23日,八層,
RPQNMLKLOHLFFDK48CA,1,134.93,商業用,鋼筋混凝土造,104年3月13日,十五層,一層
RPQNMLKLOHLFFDK48CA,1,57.78,共有部分,鋼筋混凝土造,104年3月13日,十五層,
RPQPMLNLOHLFFDK98CA,21,251.21,住商用,鋼筋混凝土造,84年10月19日,五層,一層 二層 三層 四層 五層 騎樓 地下層
RPQPMLNLOHLFFDK98CA,21,16.68,見其他登記事項,鋼筋混凝土造,84年10月19日,五層,
RPTNMLRKOHLFFDK76CA,38,72.56,住家用,鋼筋混凝土造,67年8月31日,三層,一層
RPTNMLRKOHLFFDK76CA,38,10.80,見其他登記事項,鋼筋混凝土造,67年8月31日,三層,
RPVNMLMJPHLFFCK98CA,17,182.76,住商用,鋼筋混凝土造,87年12月30日,四層,一層 二層 三層 四層 騎樓
RPQNMLMKPHLFFBK48CA,33,109.10,住家用,鋼筋混凝土造,72年10月12日,三層,三層
RPSNMLMJPHLFFBK58CA,,121.82,住家用,加強磚造,,,一層 二層 屋頂突出物
RPRPMLMLOHLFFBK78CA,,110.98,住家用,鋼筋混凝土造,105年1月28日,三層,一層 二層 三層 屋頂突出物
RPRPMLMLOHLFFBK78CA,,110.98,住家用,鋼筋混凝土造,105年1月28日,三層,一層 二層 三層 屋頂突出物
RPSPMLMLOHLFFBK88CA,,212.09,住家用,鋼筋混凝土造,105年1月28日,三層,一層 二層 三層 屋頂突出物
RPTPMLMLOHLFFBK98CA,,207.22,住家用,鋼筋混凝土造,105年1月28日,三層,一層 二層 三層 屋頂突出物
RPQNMLKLOHLFFBK28CA,31,111.51,住家用,鋼筋混凝土造,74年10月30日,,一層 二層 屋頂突出物
RPRNMLKLOHLFFBK38CA,21,92.66,住家用,鋼筋混凝土造,84年1月15日,十二層,四層
RPRNMLKLOHLFFBK38CA,21,11.45,見其他登記事項,鋼筋混凝土造,84年1月15日,十二層,
RPRNMLKLOHLFFBK38CA,21,13.02,見其他登記事項,鋼筋混凝土造,84年1月15日,十二層,
RPRNMLKLOHLFFBK38CA,21,3.37,見其他登記事項,鋼筋混凝土造,84年1月15日,十二層,
RPPPMLMLOHLFFBK58CA,,118.00,住家用,鋼筋混凝土造,105年1月28日,三層,一層 二層 三層 屋頂突出物
RPPPMLMLOHLFFBK58CA,,118.00,住家用,鋼筋混凝土造,105年1月28日,三層,一層 二層 三層 屋頂突出物
RPPNMLRKOHLFFAK68CA,16,138.84,住家用,鋼筋混凝土造,89年9月20日,二層,一層 二層 騎樓
RPQNMLSLOHLFFBK09CA,15,154.00,住家用,鋼筋混凝土造,90年3月19日,二層,一層 二層 屋頂突出物
RPRNMLSLOHLFFBK56CA,21,131.14,住家用,鋼筋混凝土造,84年2月15日,四層,一層 二層
RPRNMLSLOHLFFBK56CA,21,4.02,見其他登記事項,鋼筋混凝土造,84年2月15日,,
RPVNMLLKPHLFFBK88CA,5,206.38,住家用,鋼筋混凝土造,100年7月11日,三層,一層 二層 三層 屋頂突出物
RPVNMLLKPHLFFBK88CA,5,206.38,住家用,鋼筋混凝土造,100年7月11日,三層,一層 二層 三層 屋頂突出物
RPSNMLMJPHLFFCK68CA,22,82.82,見其他登記事項,鋼筋混凝土造,83年6月30日,十一層,十一層
RPUNMLKLOHLFFDK88CA,21,208.21,住家用,鋼筋混凝土造,84年6月14日,四層,一層 二層 三層 四層
RPVNMLKLOHLFFDK98CA,1,218.95,住家用,鋼筋混凝土造,104年9月21日,四層,一層 二層 三層 四層
RPPNMLLLOHLFFDK48CA,35,97.00,住家用,鋼筋混凝土造,69年12月26日,二層,一層 二層 騎樓
RPQOMLLLOHLFFDK68CA,8,182.95,見其他登記事項,鋼筋混凝土造,97年2月20日,四層,一層 二層 三層 四層
RPSNMLLLOHLFFEK88CA,20,112.59,住家用,鋼筋混凝土造,85年1月31日,五層,一層 二層 夾層
RPSNMLLLOHLFFEK88CA,20,4.11,見其他登記事項,鋼筋混凝土造,85年1月31日,五層,
RPSNMLLLOHLFFEK88CA,20,.21,見其他登記事項,鋼筋混凝土造,85年1月31日,一層,
RPTNMLMLOHLFFFK56CA,19,82.94,住家用,鋼筋混凝土造,86年1月29日,九層,四層
RPTNMLMLOHLFFFK56CA,19,16.90,見其他登記事項,鋼筋混凝土造,86年1月29日,,
RPTNMLMLOHLFFFK56CA,19,2.82,見其他登記事項,鋼筋混凝土造,86年1月29日,九層,
RPPNMLNLOHLFFFK88CA,21,91.68,住家用,鋼筋混凝土造,84年3月31日,十三層,八層
RPPNMLNLOHLFFFK88CA,21,14.06,見其他登記事項,鋼筋混凝土造,84年3月31日,十三層,
RPPNMLNLOHLFFFK88CA,21,8.94,見其他登記事項,鋼筋混凝土造,84年3月31日,十三層,
RPQNMLSKPHLFFEK76CA,21,49.13,住家用,鋼筋混凝土造,84年3月22日,五層,五層
RPSOMLKMOHLFFDK88CA,,566.06,見其他登記事項,鋼筋混凝土造,104年12月8日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPUNMLOLOHLFFDK66CA,11,235.43,見其他登記事項,鋼筋混凝土造,94年10月14日,五層,一層 二層 三層 四層 五層
RPQNMLSLOHLFFDK66CA,18,76.86,住家用,鋼筋混凝土造,87年5月8日,十層,十層
RPQNMLSLOHLFFDK66CA,18,10.63,見其他登記事項,鋼筋混凝土造,87年5月8日,十層,
RPQNMLSLOHLFFDK66CA,22,9.14,見其他登記事項,鋼筋混凝土造,83年5月8日,十層,
