鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
文山區,房地(土地+建物),臺北市文山區和興路26巷1~30號,19.27,住,,,1050505,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980317,82.7,2,1,1,有,有,11600000,140266,,0.0,0,含增建或未登記建物。,RPVNMLQKOHLFFAA18CA
文山區,房地(土地+建物)+車位,臺北市文山區辛亥路七段84巷1~30號,38.58,住,,,1050505,土地2建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0891025,179.66,3,2,2,有,有,22280000,124012,坡道機械,0.0,0,共有人數2人。含增建或未登記建物。車位面積無法概算。,RPWNMLQKOHLFFAA28CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段203巷91~120號,33.23,住,,,1050417,土地2建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020103,174.01,3,2,2,有,有,21500000,123556,坡道平面,42.65,0,含增建或未登記建物。,RPPOMLRKOHLFFAA77CA
文山區,房地(土地+建物)+車位,臺北市文山區指南路三段31~60號,44.42,住,,,1050420,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880805,185.89,3,2,2,有,有,16660000,89623,坡道平面,35.59,0,,RPQOMLRKOHLFFAA87CA
文山區,房地(土地+建物)+車位,臺北市文山區政大二街260巷31~60號,42.16,住,,,1050507,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990730,128.11,2,1,1,有,有,13280000,103669,坡道平面,42.89,0,內含獨立產權車位，未包含在棟數內。,RPROMLRKOHLFFAA97CA
中正區,房地(土地+建物),臺北市中正區忠勤里中華路二段303巷1~30號,15.89,住,,,1050521,土地3建物4車位0,五層,五層,公寓(5樓含以下無電梯),,加強磚造,0560519,52.03,2,1,1,有,無,2500000,48049,,0.0,0,"親友、員工或其他特殊關係間之交易。,瑕疵物件之交易。",RPWNMLMLOHLFFAA97CA
文山區,房地(土地+建物)+車位,臺北市文山區景後街91~120號,20.28,商,,,1050525,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040721,242.03,3,1,2,有,有,39700000,164029,升降機械,35.09,0,,RPPOMLRLOHLFFAA87CA
文山區,房地(土地+建物)+車位,臺北市文山區政大二街61~90號,75.64,住,,,1050502,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001021,163.92,3,2,2,有,有,27000000,164714,坡道機械,14.73,0,五層樓建築有電梯,RPXNMLOJPHLFFAA18CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路三段121~150號,6.43,住,,,1050429,土地1建物1車位1,九層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970523,45.45,1,1,1,有,有,7400000,162852,坡道機械,15.05,0,,RPOOMLLKPHLFFAA17CA
文山區,房地(土地+建物)+車位,臺北市文山區福興路106巷1~30號,28.17,住,,,1050527,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010827,167.07,3,2,2,有,有,22000000,154255,坡道平面,35.33,1680000,,RPUOMLMKPHLFFAA87CA
文山區,房地(土地+建物)+車位,臺北市文山區福興路106巷31~60號,27.76,住,,,1050527,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010827,169.75,3,2,2,有,有,24250000,174096,坡道平面,41.66,1950000,私契於民國105年04月27日雙方自行訂定。,RPVOMLMKPHLFFAA97CA
萬華區,房地(土地+建物),臺北市萬華區內江街61~90號,21.62,商,,,1050517,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700511,174.33,4,2,4,有,無,23050000,132221,,0.0,0,含增建或未登記建物。,RPSOMLQKOHLFFBA08CA
萬華區,土地,華江段一小段211~240地號,48.0,其他,,,1050517,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8530000,177708,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。(包含)公共設施保留地之交易。,RPXNMLRKOHLFFBA58CA
文山區,房地(土地+建物),臺北市文山區興隆路三段185巷9弄1~30號,25.98,住,,,1050518,土地7建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720823,86.72999999999999,3,2,2,有,無,9200000,106076,,0.0,0,,RPVNMLOKPHLFFAA08CA
大同區,房地(土地+建物),臺北市大同區重慶北路三段313巷1~30號,35.5,商,,,1050526,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640201,100.91,2,2,2,有,無,13000000,128828,,0.0,0,,RPRNMLNLOHLFFBA67CA
大同區,房地(土地+建物),臺北市大同區延平北路四段31~60號,16.0,住,,,1050523,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,51.49,2,1,1,有,無,5400000,104875,,0.0,0,,RPXOMLRLOHLFFBA78CA
萬華區,房地(土地+建物),臺北市萬華區東園街66巷37弄1~30號,21.0,住,,,1050531,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670201,77.49,2,1,1,有,無,8120000,104788,,0.0,0,,RPTOMLKMOHLFFBA77CA
中山區,房地(土地+建物)+車位,臺北市中山區雙城街13巷1~30號,8.58,商,,,1050520,土地1建物1車位1,五層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1021231,80.48,1,1,1,有,有,19000000,236083,塔式車位,0.0,0,,RPXOMLRKOHLFFCA78CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段123巷1~30號,16.59,商,,,1050429,土地1建物1車位2,七層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,0890106,206.91000000000003,0,0,0,無,有,22000000,106326,坡道平面,0.0,0,,RPPPMLRKOHLFFCA08CA
中山區,車位,臺北市中山區安東街1~30號,0.32,住,,,1050603,土地0建物0車位1,一層,十三層,其他,商業用,鋼筋混凝土造,0990423,43.84,0,0,0,有,無,2800000,,坡道平面,0.0,2800000,,RPRPMLRKOHLFFCA28CA
中山區,房地(土地+建物),臺北市中山區長春路1~30號,8.08,商,,,1050602,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731128,74.19999999999999,2,2,1,有,有,14250000,192049,,0.0,0,,RPQQMLRKOHLFFCA28CA
內湖區,房地(土地+建物),臺北市內湖區文德路171巷9弄1~30號,29.17,住,,,1050506,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740410,112.47,3,2,2,有,無,16980000,150974,,0.0,0,價格含增建,RPVQMLRKOHLFFCA78CA
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街168巷1~30號,21.2,住,,,1050514,土地1建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841116,129.31,3,2,2,有,有,19800000,153120,坡道平面,0.0,0,"價格含增建,車位面積無法概算",RPXQMLRKOHLFFCA98CA
中山區,房地(土地+建物),臺北市中山區建國北路三段61~90號,13.62,住,,,1050420,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750411,91.05,3,2,2,有,有,17900000,196595,,0.0,0,,RPPNMLSKOHLFFCA97CA
中山區,房地(土地+建物),臺北市中山區南京東路一段132巷1~30號,7.6,商,,,1050525,土地2建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0770722,36.56,1,0,1,有,無,4800000,131291,,0.0,0,,RPXNMLKLOHLFFCA08CA
中山區,房地(土地+建物),臺北市中山區長安東路一段1~30號,5.52,商,,,1050601,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961120,54.28,2,2,1,有,有,12800000,235814,,0.0,0,,RPXOMLKLOHLFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路281巷1~30號,19.78,住,,,1050517,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980826,114.33,2,1,1,有,有,20000000,174932,坡道平面,0.0,0,,RPVPMLKLOHLFFCA08CA
內湖區,房地(土地+建物),臺北市內湖區東湖路119巷49弄1~30號,36.64,住,,,1050508,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760115,116.64,6,0,6,有,無,12680000,108711,,0.0,0,,RPRNMLLLOHLFFCA57CA
中山區,房地(土地+建物),臺北市中山區松江路1~30號,2.9,商,,,1050518,土地1建物1車位0,八層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0720805,33.870000000000005,1,1,1,有,有,6650000,196339,,0.0,0,,RPVOMLLLOHLFFCA08CA
中山區,房地(土地+建物)+車位,臺北市中山區林森北路85巷31~60號,13.01,商,,,1050502,土地1建物1車位1,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961228,65.03,0,0,0,無,有,8500000,130709,塔式車位,13.07,0,陽台外推。,RPXOMLQKOHLFFCA68CA
中山區,房地(土地+建物),臺北市中山區朱崙街91~120號,14.89,商,,,1050501,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0770805,93.69,2,1,1,有,有,23300000,248692,,0.0,0,含增建或未登記建物。,RPWPMLQKOHLFFCA68CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段60巷12弄61~90號,44.43,住,,,1050510,土地1建物2車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830804,193.85,3,2,2,有,無,25000000,128972,坡道平面,0.0,0,,RPQPMLMLOHLFFCA77CA
內湖區,房地(土地+建物),臺北市內湖區康樂街91~120號,23.46,住,,,1050509,土地1建物1車位0,一層，停車場,五層,店面(店鋪),住商用,鋼筋混凝土造,0731022,78.74,0,0,0,無,無,25300000,321311,,0.0,0,,RPXPMLMLOHLFFCA48CA
