鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
花蓮市,房地(土地+建物),花蓮縣花蓮巿林森路249巷2弄1~30號,120.0,住,,,1050511,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0670412,108.76,4,1,3,有,無,8500000,78154,,0.0,0,,RPSOMLQKOHLFFAU37CA
花蓮市,土地,民意段541~570地號,159.0,住,,,1050518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8280000,52075,,0.0,0,,RPWOMLQKOHLFFAU77CA
新城鄉,房地(土地+建物),花蓮縣新城鄉北埔村北埔路163巷3弄1~30號,122.5,住,,,1050517,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040708,229.62,5,2,5,有,無,12030000,52391,,0.0,0,,RPROMLRKOHLFFAU37CA
秀林鄉,土地,下台地段991~1020地號,3791.54,,一般農業區,農牧用地,1050505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2206500,582,,0.0,0,,RPUOMLRKOHLFFAU67CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中正路二段280巷1~30號,101.67,,特定農業區,甲種建築用地,1050524,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700613,95.04,4,2,2,有,無,3900000,41035,,0.0,0,,RPSNMLKLOHLFFAU76CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉祥六街31~60號,105.0,住,,,1050526,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0831021,198.67,4,2,3,有,無,6900000,34731,,0.0,0,,RPXNMLKLOHLFFAU27CA
花蓮市,土地,福安段1741~1770地號,234.0,住,,,1050527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12740000,54444,,0.0,0,,RPROMLKLOHLFFAU76CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興村復興四街1~30號,583.51,,一般農業區,農牧用地,1050601,土地1建物1車位0,一層，二層，三層，屋頂突出物,三層,農舍,農舍,鋼筋混凝土造,1050204,198.24,4,2,5,有,無,13000000,,,0.0,0,,RPOOMLLLOHLFFAU56CA
壽豐鄉,土地,萬豐段1051~1080地號,833.94,,一般農業區,農牧用地,1050424,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,4077,,0.0,0,,RPSOMLLLOHLFFAU96CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛六街31~60號,5.16,住,,,1050528,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830414,32.49,1,1,1,有,無,1300000,40012,,0.0,0,,RPPOMLMLOHLFFAU76CA
花蓮市,土地,林森段3931~3960地號,60.0,住,,,1050404,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1815000,30250,,0.0,0,,RPUNMLOLOHLFFAU37CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路372巷1~30號,80.0,住,,,1050501,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0831018,104.18,4,2,3,有,無,5720000,54905,,0.0,0,,RPTOMLOLOHLFFAU37CA
花蓮市,土地,福德段451~480地號,3736.0,農,,,1050506,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,53116500,14217,,0.0,0,,RPUOMLSLOHLFFAU87CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街61~90號,54.28,,鄉村區,乙種建築用地,1050606,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880414,129.22,3,2,2,有,有,4200000,32503,,0.0,0,,RPWPMLNKPHLFFAU67CA
吉安鄉,土地,仁禮段811~840地號,1.0,商,,,1050530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40000,0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLOKPHLFFAU96CA
吉安鄉,土地,仁禮段811~840地號,2.0,商,,,1050530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,40000,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLOKPHLFFAU07CA
花蓮市,土地,林森段3931~3960地號,661.0,住,,,1050402,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19995000,30250,,0.0,0,,RPTNMLKKQHLFFAU96CA
萬榮鄉,土地,古努安段31~60地號,326.96,,鄉村區,乙種建築用地,1050606,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,918,,0.0,0,親友、員工或其他特殊關係間之交易。含未登記建物(建物持分1/3)。,RPRNMLRLOHLFFBU47CA
豐濱鄉,土地,秀山段271~300地號,59.32,住,,,1050601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,448000,7552,,0.0,0,畸零地或有合併使用之交易。,RPQNMLQJPHLFFBU17CA
玉里鎮,土地,滿自然段1591~1620地號,613.79,,特定農業區,農牧用地,1050608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,220000,358,,0.0,0,,RPPNMLRKOHLFFCU27CA
瑞穗鄉,土地,鶴岡段541~570地號,962.75,,山坡地保育區,農牧用地,1050502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,415,,0.0,0,,RPSNMLNLOHLFFCU27CA
