鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
新竹市,房地(土地+建物)+車位,新竹市新竹巿經國路二段511~540號,19.43,商,,,1050410,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951220,139.07999999999998,3,2,2,有,有,7650000,55004,坡道平面,0.0,0,,RPWOMLRKOHLFFAO27CA
新竹市,房地(土地+建物),新竹市新竹巿美森街91~120號,85.65,住,,,1050523,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,103.5,5,2,3,有,無,6950000,67150,,0.0,0,,RPPPMLRKOHLFFAO66CA
新竹市,房地(土地+建物),新竹市新竹巿中山路211~240號,5.92,商,,,1050526,土地1建物1車位0,二層,十層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960606,37.79,1,1,1,有,有,2000000,52924,,0.0,0,,RPSNMLLLOHLFFAO88CA
新竹市,土地,舊社段511~540地號,3.16,,鄉村區,乙種建築用地,1050603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,164160,51949,,0.0,0,,RPUOMLMLOHLFFAO66CA
新竹市,房地(土地+建物)+車位,新竹市新竹巿慈祥路61~90號,13.92,住,,,1050523,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000324,123.62,2,2,1,有,有,8560000,69239,坡道平面,0.0,0,,RPRPMLMLOHLFFAO09CA
新竹市,房地(土地+建物)+車位,新竹市新竹巿光華二街72巷31~60號,25.7,住,,,1050517,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830423,147.77,3,2,2,有,有,6500000,43987,坡道平面,0.0,0,,RPVPMLMLOHLFFAO86CA
新竹市,房地(土地+建物),新竹市新竹巿墩豐路69巷1~30號,540.83,,山坡地保育區,丙種建築用地,1050527,土地9建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820721,237.16,6,2,4,有,有,11500000,48490,,0.0,0,,RPOPMLRLOHLFFAO66CA
新竹市,房地(土地+建物),新竹市新竹巿延平路三段392巷1~30號,88.42,住,,,1050426,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0921208,277.04,5,2,3,有,無,9300000,33569,,0.0,0,,RPSNMLSLOHLFFAO96CA
新竹市,房地(土地+建物),新竹市新竹巿瑞光街60巷1~30號,82.39,住,,,1050508,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820403,206.34,4,2,4,有,無,6880000,33343,,0.0,0,,RPWNMLSLOHLFFAO37CA
新竹市,房地(土地+建物)+車位,新竹市新竹巿中山路31~60號,13.66,商,,,1050526,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041030,166.20999999999998,3,2,2,有,有,13880000,92440,坡道平面,29.04,1200000,,RPXNMLOJPHLFFAO96CA
新竹市,房地(土地+建物),新竹市新竹巿大湖路71巷21弄1~30號,129.82,,山坡地保育區,丙種建築用地,1050409,土地40建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840104,207.19,4,2,3,有,有,5000000,24132,,0.0,0,,RPQPMLPJPHLFFAO56CA
新竹市,土地,中華段511~540地號,67.0,住,,,1050509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,62687,,0.0,0,,RPWOMLPJPHLFFAO07CA
新竹市,房地(土地+建物),新竹市新竹巿凌雲街91~120號,45.51,住,,,1050503,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0980331,175.82,3,2,2,有,有,8500000,48345,,0.0,0,,RPVNMLLJPHLFFAO09CA
新竹市,土地,東山段一小段1021~1050地號,144.0,住,,,1050502,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23000000,159722,,0.0,0,,RPTNMLSLOHLFFAO07CA
新竹市,房地(土地+建物),新竹市新竹巿湳中街31~60號,16.32,住,,,1050401,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800603,101.08,2,2,2,有,有,4600000,45509,,0.0,0,,RPUNMLSLOHLFFAO17CA
新竹市,房地(土地+建物),新竹市新竹巿建中一路1~30號,28.93,其他,,,1050524,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870410,137.67000000000002,3,2,2,有,有,8250000,59926,,0.0,0,,RPUNMLPLOHLFFAO86CA
新竹市,房地(土地+建物),新竹市新竹巿北新街91~120號,7.33,住,,,1050510,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0971230,43.099999999999994,2,1,1,有,有,3230000,74942,,0.0,0,,RPUPMLSLOHLFFAO37CA
新竹市,房地(土地+建物)+車位,新竹市新竹巿光復路一段354巷16弄1~30號,12.33,住,,,1050531,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831020,61.18,3,2,1,有,有,3800000,62112,坡道機械,0.0,0,,RPWNMLNLOHLFFAO86CA
