鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
屏東巿,房地(土地+建物),屏東縣屏東巿大連路13巷2弄31~60號,83.21,住,,,1050524,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680529,112.0,4,3,4,有,無,4800000,42857,,0.0,0,,RPQNMLRKOHLFFAT07CA
屏東巿,房地(土地+建物),屏東縣屏東巿公正二街122巷1~30號,149.73,住,,,1050525,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040731,203.19,5,2,4,有,無,11880000,58467,,0.0,0,,RPRNMLRKOHLFFAT17CA
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉崙中路81巷61~90號,72.02,,特定農業區,甲種建築用地,1050508,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0880310,129.37,4,2,3,有,無,2800000,21643,,0.0,0,,RPSNMLRKOHLFFAT27CA
屏東巿,房地(土地+建物),屏東縣屏東巿自立路181~210號,34.9,住,,,1050518,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),見其他登記事項,,0701231,109.09,3,2,2,有,無,1100000,10083,,0.0,0,,RPTOMLRKOHLFFAT47CA
屏東巿,房地(土地+建物),屏東縣屏東巿民生東路56巷2弄1~30號,63.0,住,,,1050520,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0710327,125.17,4,2,3,有,無,3900000,31158,,0.0,0,,RPUOMLRKOHLFFAT57CA
屏東巿,房地(土地+建物),屏東縣屏東巿公裕街241~270號,19.89,住,,,1050510,土地2建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830412,111.80999999999999,3,2,2,有,有,2400000,21465,,0.0,0,,RPVOMLRKOHLFFAT67CA
屏東巿,房地(土地+建物),屏東縣屏東巿機場北路260巷61~90號,79.8,住,,,1050523,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950314,158.36,4,2,3,有,無,5300000,33468,,0.0,0,,RPQNMLKLOHLFFAT09CA
屏東巿,房地(土地+建物),屏東縣屏東巿大同北路15巷11弄1~30號,127.0,住,,,1050525,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0641013,52.96,3,1,2,有,無,3300000,62311,,0.0,0,,RPTOMLKLOHLFFAT86CA
萬丹鄉,土地,新鐘段841~870地號,287.0,,鄉村區,乙種建築用地,1050606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1302150,4537,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLLLOHLFFAT09CA
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉公興路997巷1~30號,104.99,,鄉村區,乙種建築用地,1050602,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1041012,190.13,4,1,3,有,無,6400000,33661,,0.0,0,,RPTNMLLLOHLFFAT86CA
屏東巿,房地(土地+建物),屏東縣屏東巿公園西路1~30號,72.0,住,,,1050523,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0750305,180.71,5,2,4,有,無,8000000,44270,,0.0,0,,RPROMLLLOHLFFAT76CA
屏東巿,土地,頂柳段901~930地號,2586.0,,一般農業區,農牧用地,1050601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7240000,2800,,0.0,0,,RPOPMLLLOHLFFAT56CA
屏東巿,房地(土地+建物),屏東縣屏東巿古松西巷2弄61~90號,71.0,住,,,1050514,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830614,170.11,5,2,4,有,無,4350000,25572,,0.0,0,,RPQOMLOLOHLFFAT96CA
屏東巿,房地(土地+建物),屏東縣屏東巿大連路1巷31~60號,101.0,住,,,1050531,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760519,151.15,4,2,3,有,無,5800000,38372,,0.0,0,,RPROMLOLOHLFFAT07CA
屏東巿,房地(土地+建物),屏東縣屏東巿民生路121~150號,58.0,商,,,1050509,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,,73.8,3,2,3,有,無,9540000,129268,,0.0,0,,RPTNMLOLOHLFFAT17CA
九如鄉,房地(土地+建物),屏東縣九如鄉富仁街122巷1~30號,184.99,住,,,1050515,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040521,253.61,6,2,4,有,無,9000000,35488,,0.0,0,,RPUOMLRLOHLFFAT67CA
長治鄉,土地,協華段91~120地號,6163.53,,一般農業區,農牧用地,1050425,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28575000,4636,,0.0,0,,RPVNMLSLOHLFFAT77CA
屏東巿,房地(土地+建物),屏東縣屏東巿崇朝一路151~180號,131.0,住,,,1050608,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,1041127,268.82,5,2,4,有,無,16880000,62793,,0.0,0,,RPPNMLRJPHLFFAT96CA
萬丹鄉,土地,社上段961~990地號,293.96,,鄉村區,乙種建築用地,1050527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2826580,9616,,0.0,0,,RPRNMLRJPHLFFAT17CA
里港鄉,土地,武洛段151~180地號,3636.0,,一般農業區,農牧用地,1050419,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,1293,,0.0,0,,RPSNMLOLOHLFFBT17CA
萬巒鄉,土地,官倉段601~630地號,293.72,住,,,1050601,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3550000,12086,,0.0,0,,RPPNMLRKOHLFFCT17CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮福康街1~30號,14.2,住,,,1050608,土地1建物1車位0,十二層，電梯樓梯間,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840119,95.23,3,1,2,有,無,3100000,32553,,0.0,0,,RPRNMLRKOHLFFCT37CA
內埔鄉,土地,佳山段1~30地號,1680.52,,山坡地保育區,林業用地,1050518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1190,,0.0,0,,RPPNMLKLOHLFFCT56CA
潮州鎮,土地,四塊厝段691~720地號,896.3,,一般農業區,交通用地,1041218,土地13建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2506670,2797,,0.0,0,協議價購,RPWOMLLLOHLFFCT47CA
潮州鎮,土地,崙東段391~420地號,3240.89,,一般農業區,農牧用地,1050511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,1697,,0.0,0,,RPRNMLMLOHLFFCT96CA
內埔鄉,土地,建興段601~630地號,602.88,,一般農業區,甲種建築用地,1050520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6747700,11192,,0.0,0,,RPSOMLNLOHLFFCT27CA
萬巒鄉,土地,永慶段901~930地號,1374.44,,河川區,水利用地,1050616,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1458245,1061,,0.0,0,協議價購(包含配合施工獎勵金),RPOOMLTLOHLFFCT47CA
萬巒鄉,土地,永慶段931~960地號,339.22,,河川區,水利用地,1050616,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,有,359573,1060,,0.0,0,協議價購(包含配合施工獎勵金),RPPOMLTLOHLFFCT57CA
萬巒鄉,土地,永慶段961~990地號,9792.36,,河川區,水利用地,1050616,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,有,10477826,1070,,0.0,0,協議價購(包含配合施工獎勵金),RPQOMLTLOHLFFCT67CA
