鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
龜山區,房地(土地+建物),桃園市龜山區復興二路10巷37弄1~30號,12.5,住,,,1050504,土地1建物1車位0,三層,五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960117,31.73,1,1,1,有,無,3300000,104003,,0.0,0,,RPXNNLQKOHLFFAH56CA
桃園區,房地(土地+建物),桃園市桃園區泰昌十一街91~120號,25.7,住,,,1050517,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800125,134.06,2,2,2,有,有,6500000,48486,,0.0,0,,RPQONLQKOHLFFAH58CA
龜山區,土地,體大段241~270地號,55.19,其他,,,1050606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,3624,,0.0,0,本土地標的上有數個墳墓.,RPWRMLRKOHLFFAH86CA
桃園區,房地(土地+建物),桃園市桃園區中埔二街181~210號,17.36,商,,,1050508,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930108,95.65,3,2,2,有,有,6000000,62729,,0.0,0,,RPWUMLRKOHLFFAH17CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈德街91~120號,14.53,商,,,1050507,土地3建物2車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930720,135.48000000000002,3,2,2,有,有,8000000,59049,坡道平面,0.0,0,,RPUVMLRKOHLFFAH07CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路133巷1~30號,31.47,住,,,1050513,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950119,168.28,4,2,2,有,有,9350000,55562,坡道平面,0.0,0,,RPPONLRKOHLFFAH58CA
龜山區,土地,大崗段721~750地號,211.27,其他,,,1050601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13198459,62472,,0.0,0,(包含)公共設施地之交易。,RPTTMLKLOHLFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國鼎一街1~30號,26.92,住,,,1050520,土地1建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860903,185.66,4,4,2,有,有,11650000,62749,坡道平面,0.0,0,,RPUUMLKLOHLFFAH98CA
龜山區,房地(土地+建物),桃園市龜山區幸福七街1~30號,15.64,,鄉村區,乙種建築用地,1050427,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691127,77.35,3,2,1,有,無,2000000,25856,,0.0,0,,RPSWMLLLOHLFFAH09CA
桃園區,房地(土地+建物),桃園市桃園區敬二街14巷1~30號,28.65,住,,,1050428,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870331,154.82,4,2,2,有,有,8000000,51673,,0.0,0,,RPORMLMLOHLFFAH28CA
