編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPUNMLQJPHLFFAV57CA,新園段,2467.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPSOMLLKPHLFFAV07CA,豐利段,112.13,都市：農
RPSNMLLJPHLFFAV86CA,豐航段,1442.42,都市：農
RPWNMLOJPHLFFAV57CA,台東段,79.00,都市：商
RPPOMLKMOHLFFBV86CA,新港段八邊小段,1900.00,非都市：風景區 ; 非都市編定：農牧用地
RPQNMLOLOHLFFBV17CA,成功段,75.64,都市：住
RPPNMLSLOHLFFBV47CA,新美山段,2237.25,非都市：風景區 ; 非都市編定：農牧用地
RPPNMLSLOHLFFBV47CA,新美山段,2237.25,非都市：風景區 ; 非都市編定：農牧用地
RPPNMLSLOHLFFBV47CA,新美山段,2237.25,非都市：風景區 ; 非都市編定：農牧用地
RPXNMLSLOHLFFAV18CA,豐年段,131.65,都市：住
RPSNMLSLOHLFFAV67CA,興航段,131.70,都市：住
RPUNMLSLOHLFFAV87CA,豐年段,153.86,都市：住
RPQNMLRLOHLFFAV37CA,豐年段,11.50,都市：住
RPSNMLRLOHLFFAV57CA,豐里段,111.79,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPUNMLRLOHLFFAV77CA,明峰段,4485.15,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPRNMLRLOHLFFAV57DA,富岡南段,702.31,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPPNMLKLPHLFFAV76DA,梅園段,79.79,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPPNMLSLOHLFFDV67CA,秀山段,8.36,都市：住
RPUNMLKMOHLFFBV27CA,黃金橋段,106.00,非都市：風景區 ; 非都市編定：農牧用地
RPOOMLKMOHLFFBV76CA,新港段八邊小段,600.00,非都市：風景區 ; 非都市編定：農牧用地
RPQNMLLJPHLFFCV86CA,加拿段,2507.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPVNMLSLOHLFFAV97CA,台東段,6.90,都市：商
RPRNMLSLOHLFFAV57CA,下南寮段,97.28,都市：其他
RPRNMLSLOHLFFAV57CA,下南寮段,70.55,都市：農
RPTOMLSLOHLFFAV87CA,富山段,940.29,非都市：風景區 ; 非都市編定：農牧用地
RPUOMLSLOHLFFAV97CA,富山段,626.86,非都市：風景區 ; 非都市編定：農牧用地
RPTOMLLKPHLFFAV17CA,東海段,36.05,都市：住
RPVNMLOKPHLFFAV57CA,公�璁雓q,221.55,都市：農
RPWNMLPJPHLFFAV67CA,德安段,300.30,都市：住
RPPNMLQJPHLFFAV07CA,下賓朗段,111.12,非都市：一般農業區 ; 非都市編定：甲種建築用地
RPQNMLSLOHLFFBV57CA,坪頂段,106.38,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQNMLSLOHLFFBV57CA,坪頂段,15.99,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQNMLKMOHLFFBV86CA,烏石鼻段,4008.60,非都市：風景區 ; 非都市編定：農牧用地
RPQNMLKMOHLFFBV86CA,烏石鼻段,418.75,非都市：風景區 ; 非都市編定：農牧用地
RPRNMLKMOHLFFBV96CA,田組段,10516.38,非都市：風景區 ; 非都市編定：農牧用地
