編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLTKOHLFFAM09CA,12,226.43,見其他登記事項,鋼筋混凝土造,93年6月4日,四層,一層 二層 三層 四層 屋頂突出物
RPUOMLKLOHLFFAM88CA,23,95.90,見其他登記事項,鋼筋混凝土造,82年11月10日,十四層,一層 二層 騎樓
RPSNMLRLOHLFFAM66CA,23,142.11,住家用,鋼筋混凝土造,81年12月21日,三層,一層 二層 三層
RPRNMLRKOHLFFBM56CA,37,143.34,住家用,鋼筋混凝土造,68年10月6日,三層,一層 二層 三層
RPTNMLNLOHLFFBM09CA,10,192.00,住家用,鋼筋混凝土造,95年10月18日,三層,一層 二層 三層 屋頂突出物
RPPNMLOLOHLFFBM78CA,22,105.35,住家用,鋼筋混凝土造,83年3月10日,七層,四層
RPPNMLOLOHLFFBM78CA,22,39.34,見其他登記事項,鋼筋混凝土造,83年3月10日,七層,
RPUNMLTLOHLFFBM17CA,1,162.18,見其他登記事項,鋼筋混凝土造,104年1月15日,三層,一層 二層 三層 騎樓 見其他登記事項
RPPNMLRKOHLFFCM09CA,46,47.20,住家用,鋼筋混凝土加強磚造,59年1月1日,一層,一層
RPPNMLTKOHLFFCM66CA,35,20.46,住家用,加強磚造,70年1月23日,一層,一層
RPQNMLKLOHLFFCM58CA,21,123.95,見其他登記事項,鋼筋混凝土造,83年12月31日,十二層,九層
RPQNMLKLOHLFFCM58CA,21,27.40,見其他登記事項,鋼筋混凝土造,83年12月31日,十二層,
RPPNMLOLOHLFFCM88CA,20,88.54,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,八層
RPPNMLOLOHLFFCM88CA,20,16.73,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,
RPUNMLLKPHLFFCM09CA,,226.03,住家用,鋼筋混凝土造,105年4月6日,四層,一層 二層 三層 四層
RPQNMLKLOHLFFDM68CA,38,100.92,住商用,鋼筋混凝土加強磚造,67年7月13日,二層,一層 二層 騎樓
RPTNMLKLOHLFFDM98CA,,147.28,住家用,鋼筋混凝土造,104年12月25日,三層,一層 二層 三層
RPUNMLKLOHLFFDM09CA,,147.28,住家用,鋼筋混凝土造,104年12月25日,三層,一層 二層 三層
RPPNMLOLOHLFFDM98CA,20,79.40,見其他登記事項,鋼筋混凝土造,85年3月21日,八層,七層
RPPNMLOLOHLFFDM98CA,20,18.22,見其他登記事項,鋼筋混凝土造,85年3月21日,八層,
RPPNMLOLOHLFFDM98CA,20,12.29,見其他登記事項,鋼筋混凝土造,85年3月21日,八層,
RPSNMLMLOHLFFAM88DA,13,160.27,住家用,鋼筋混凝土造,92年1月9日,二層,一層 二層 屋頂突出物
RPUNMLMLOHLFFAM09DA,15,89.90,住家用,鋼筋混凝土造,90年8月15日,三層,一層 二層 三層 屋頂突出物
RPQNMLKLOHLFFBM58DA,20,92.63,住商用,鋼筋混凝土造,85年12月7日,八層,一層 二層 騎樓
RPQNMLKLOHLFFBM58DA,20,38.98,見其他登記事項,鋼筋混凝土造,85年12月7日,八層,
RPQNMLTLOHLFFBM86DA,23,97.55,住家用,鋼筋混凝土造,82年3月12日,七層,二層 見其他登記事項
RPQNMLTLOHLFFBM86DA,23,21.08,見其他登記事項,鋼筋混凝土造,82年3月12日,七層,
RPQNMLQLOHLFFDM66CA,25,142.39,住家用,鋼筋混凝土造,80年11月1日,二層,一層 二層 騎樓
RPPNMLRKOHLFFDM56CA,36,119.70,住家用,鋼筋混凝土加強磚造,69年1月20日,二層,一層 二層
RPVNMLRJPHLFFCM07CA,31,102.80,住家用,鋼筋混凝土造,74年5月22日,二層,一層 二層
RPTNMLKLOHLFFAM68CA,33,46.90,住家用,鋼筋混凝土造,72年1月6日,二層,一層 二層 騎樓
RPTNMLQJPHLFFAM56CA,44,103.55,商業用,鋼筋混凝土加強磚造,61年8月4日,三層,一層 二層 三層
RPSNMLLLOHLFFBM78CA,22,25.25,住家用,鋼筋混凝土造,83年7月21日,十三層,十一層
RPSNMLLLOHLFFBM78CA,22,14.15,見其他登記事項,鋼筋混凝土造,83年7月21日,十三層,
RPRNMLRLOHLFFAM56CA,22,248.88,住家用,鋼筋混凝土造,83年8月25日,四層,一層 二層 三層 四層 屋頂突出物 地下層
RPRNMLRLOHLFFAM56CA,22,259.02,住家用,鋼筋混凝土造,83年8月25日,四層,一層 二層 三層 四層 屋頂突出物 地下層
RPPNMLKKPHLFFBM38CA,4,287.40,農舍,見其他登記事項,101年2月1日,二層,一層 二層
RPQNMLLLOHLFFBM58CA,1,173.51,住家用,鋼筋混凝土造,104年4月20日,四層,一層 二層 三層 四層
RPRNMLMLOHLFFDM98CA,22,82.92,住家用,鋼筋混凝土造,83年5月24日,五層,一層
RPWNMLLLOHLFFAM09CA,21,169.48,住家用,鋼筋混凝土造,84年9月6日,三層,一層 二層 三層 屋頂突出物 騎樓
RPRNMLMLOHLFFAM68CA,27,1774.54,見其他登記事項,見其他登記事項,77年11月17日,一層,一層 地下層
RPQNMLPKPHLFFAM88CA,,221.70,見其他登記事項,鋼筋混凝土造,104年11月20日,三層,一層 二層 三層 見其他登記事項
RPQNMLPKPHLFFAM88CA,,.32,見其他登記事項,鋼筋混凝土造,104年11月20日,一層,一層
RPPNMLSKPHLFFAM09CA,,412.09,見其他登記事項,鋼筋混凝土造,105年3月15日,四層,一層 二層 三層 四層
RPRNMLMLOHLFFBM78CA,27,119.84,住家用,加強磚造,78年7月4日,二層,一層 二層
RPQNMLNLOHLFFBM78CA,31,148.41,住商用,鋼筋混凝土加強磚造,74年3月26日,二層,一層 二層 騎樓 夾層
RPRNMLNLOHLFFBM88CA,22,168.17,住家用,鋼筋混凝土造,83年2月7日,四層,一層 二層 三層 四層
RPSNMLNLOHLFFBM98CA,17,101.61,住家用,鋼筋混凝土造,88年2月12日,九層,九層
RPSNMLNLOHLFFBM98CA,17,49.14,見其他登記事項,鋼筋混凝土造,88年2月12日,九層,
