編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPSNMLOLOHLFFIE56CC,仁雄段,193.01,都市：住
RPSNMLOLOHLFFIE56CC,仁雄段,237.43,都市：住
RPSNMLOLOHLFFIE56CC,仁雄段,237.57,都市：住
RPTOMLOLOHLFFGE56CC,鳳甲段,19.65,都市：住
RPSNMLPLOHLFFAE48CC,青海段,9.52,都市：商
RPSNMLRLOHLFFBE78CC,林德官段,.00,非都市： ; 非都市編定：
RPTNMLRLOHLFFBE88CC,過田子段,.00,都市：商
RPSNMLRLOHLFFEE09CC,新庄段一小段,5.11,都市：商
RPOPMLRLOHLFFDE78CC,大港段七小段,2.58,都市：商
RPRPMLRLOHLFFDE09CC,中華段二小段,.00,都市：商
RPTPMLRLOHLFFDE66CC,澄清段一小段,108.00,都市：住
RPUPMLRLOHLFFDE76CC,義民段,60.71,都市：住
RPPNMLRLOHLFFGE98CC,鳳甲段,21.19,都市：住
RPPPMLRLOHLFFGE56CC,新甲段,17.21,都市：住
RPUNMLSLOHLFFGE96CC,新甲段,83.00,都市：住
RPXNMLSLOHLFFGE27CC,文福段,.00,非都市： ; 非都市編定：
RPRNMLSLOHLFFIE86CC,尖山腳段,364.00,非都市：一般農業區 ; 非都市編定：農牧用地
RPSNMLSLOHLFFBE98DC,新興段二小段,206.00,都市：商
RPXNMLSLOHLFFFE17CC,大仁段,93.00,都市：住
RPTNMLSLOHLFFLE37CC,後庄段,172.61,都市：住
RPTNMLSLOHLFFLE37CC,後庄段,55.94,都市：住
RPTNMLSLOHLFFLE37CC,後庄段,87.83,都市：住
RPTNMLSLOHLFFLE37CC,後庄段,27.28,都市：住
RPVQMLSLOHLFFEE17CC,翠屏段一小段,23.67,都市：住
RPPNMLSLOHLFFAE48CC,龍華段八小段,11.48,都市：商
RPSNMLSLOHLFFAE78CC,東金段,94.00,都市：商
RPSNMLSLOHLFFAE78CC,東金段,119.00,都市：商
RPTNMLSLOHLFFAE88CC,青海段,.00,都市：商
RPSOMLSLOHLFFAE88CC,青海段,18.02,都市：住
RPVNMLTLOHLFFCE76CC,店鎮段一小段,4812.00,都市：其他
RPROMLTLOHLFFBE98CC,意誠段,4.80,都市：住
RPSOMLTLOHLFFBE09CC,過田子段,30.53,都市：商
RPTOMLTLOHLFFBE56CC,林德官段一小段,72.00,都市：商
RPOPMLTLOHLFFEE09CC,藍田西段,9.42,都市：其他
RPRPMLTLOHLFFEE76CC,福山段,12.34,都市：住
RPRRMLTLOHLFFEE96CC,新光段,6.47,都市：住
RPTOMLTLOHLFFIE27CC,澄合段,22.10,都市：住
RPTNMLTLOHLFFDE76DC,大港段六小段,31.40,都市：商
RPOOMLKMOHLFFIE58CC,金鼎段,71.25,都市：住
RPSNMLKMOHLFFJE98CC,竹西段,62.80,都市：住
RPRNMLKMOHLFFGE58CC,道爺�p段,59.00,都市：住
RPRNMLKMOHLFFGE58CC,道爺�p段,7.00,都市：住
RPUOMLKMOHLFFGE98CC,新甲段,84.00,都市：其他
RPXOMLKMOHLFFGE66CC,文山段,24.51,都市：住
RPQPMLKMOHLFFGE68CC,牛潮埔段,50.32,都市：住
RPOPMLKMOHLFFEE28CC,新庄段十三小段,8.21,都市：商
RPXPMLKMOHLFFEE56CC,新光段,.00,都市：住
RPOOMLKMOHLFFDE08CC,大豐段二小段,108.00,都市：商
RPWNMLKMOHLFFBE58CC,林德官段一小段,57.98,都市：商
RPXNMLKMOHLFFBE68CC,新興段二小段,.00,都市：商
RPOOMLKMOHLFFBE87CC,林德官段一小段,61.00,都市：住
RPTOMLKMOHLFFBE38CC,五塊厝段,24.00,都市：商
RPQOMLKMOHLFFAE97CC,青海段,92.70,都市：住
RPROMLKMOHLFFAE08CC,東金段,94.00,都市：商
RPROMLKMOHLFFAE08CC,東金段,119.00,都市：商
