編號,車位類別,車位價格,車位面積平方公尺
RPSNMLTJNHLFFAE38CA,坡道平面,0,26.40
RPXNMLKKNHLFFAE08CA,坡道平面,1500000,33.10
RPOOMLMKNHLFFAE47CA,坡道平面,0,29.63
RPOOMLMKNHLFFAE47CA,坡道平面,0,29.63
RPPOMLMKNHLFFAE57CA,坡道平面,0,29.63
RPPOMLMKNHLFFAE57CA,坡道平面,0,29.63
RPQOMLMKNHLFFAE67CA,坡道機械,0,5.05
RPVOMLQKNHLFFAE58CA,坡道平面,0,22.02
RPVOMLQKNHLFFAE58CA,坡道平面,0,30.55
RPQOMLSKNHLFFAE28CA,坡道平面,0,20.49
RPSNMLMJNHLFFCE87CA,坡道平面,1000000,31.94
RPWNMLPJNHLFFCE58CA,坡道平面,0,23.49
RPWPMLKKNHLFFCE38CA,坡道機械,0,
RPSNMLOJNHLFFDE18CA,升降機械,180000,15.88
RPTNMLNJNHLFFDE18CA,一樓平面,0,
RPXNMLSKNHLFFDE56CA,坡道機械,0,
RPTOMLQJNHLFFEE68CA,坡道平面,0,17.89
RPVOMLKKNHLFFEE38CA,坡道機械,660000,10.37
RPOPMLMKNHLFFEE97CA,坡道平面,0,18.40
RPWOMLRKNHLFFEE56CA,坡道平面,0,22.56
RPPNMLSKNHLFFFE58CA,坡道平面,0,
RPXNMLNJNHLFFGE88CA,坡道平面,0,15.54
RPSOMLOJNHLFFGE58CA,坡道平面,0,23.14
RPRNMLTJNHLFFGE88CA,坡道平面,0,
RPPNMLRLNHLFFGE68CA,坡道機械,0,17.95
RPRPMLRLNHLFFGE09CA,坡道機械,0,
RPOOMLRKNHLFFEE48DA,坡道平面,0,
RPROMLNLNHLFFIE78CA,坡道平面,0,27.81
RPSOMLNLNHLFFIE88CA,坡道機械,0,17.61
RPRNMLOLNHLFFGE58CA,坡道平面,0,25.60
RPPNMLKLNHLFFGE97CA,坡道平面,0,16.73
RPSNMLKLNHLFFGE28CA,坡道平面,0,14.56
RPUOMLNJNHLFFGE68CA,坡道平面,0,30.45
RPVOMLNJNHLFFGE78CA,坡道平面,0,30.45
RPVOMLOLNHLFFEE88CA,坡道機械,1050000,11.76
RPRPMLOLNHLFFEE58CA,坡道機械,0,9.39
RPUOMLLKNHLFFEE38CA,坡道平面,0,
RPVOMLLKNHLFFEE48CA,坡道平面,0,
RPTNMLKKNHLFFEE08CA,升降機械,0,
RPUOMLQJNHLFFEE78CA,坡道平面,0,
RPQRMLOJNHLFFEE48CA,坡道平面,1000000,24.02
RPSOMLQJNHLFFDE48CA,坡道機械,0,
RPVNMLLKNHLFFDE28CA,坡道平面,0,36.48
RPPNMLRJNHLFFDE18CA,其他,0,
RPVNMLSKNHLFFCE88CA,坡道平面,0,24.79
RPTNMLSKNHLFFCE68CA,坡道平面,0,24.79
