編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPOPMLMJNHLFFBF87CC,20,88.17,住家用,鋼筋混凝土造,84年10月27日,十二層,
RPOPMLMJNHLFFBF87CC,20,51.80,共有部分,鋼筋混凝土造,84年10月27日,十二層,
RPQPMLMJNHLFFBF08CC,8,70.09,見其他登記事項,鋼筋混凝土造,97年6月9日,三層,
RPRPMLMJNHLFFBF18CC,37,72.71,商業用,鋼筋混凝土造,68年3月10日,四層,
RPUPMLMJNHLFFBF48CC,32,79.36,住家用,鋼筋混凝土造,73年3月9日,四層,
RPVNMLMJNHLFFHF98CC,37,61.15,住家用,鋼筋混凝土造,68年6月19日,四層,
RPTOMLMJNHLFFHF88CC,17,61.07,住家用,鋼筋混凝土造,88年7月17日,十一層,
RPTOMLMJNHLFFHF88CC,17,3.95,共有部分,鋼筋混凝土造,88年7月17日,十三層,
RPTOMLMJNHLFFHF88CC,17,13.87,共有部分,鋼筋混凝土造,88年7月17日,十一層,
RPVOMLNJNHLFFHF56CC,35,100.56,商業用,鋼筋混凝土造,70年5月28日,五層,
RPTOMLNJNHLFFIF09CC,23,161.84,商業用,鋼筋混凝土造,82年8月5日,七層,
RPVOMLNJNHLFFAF68EC,9,110.99,見其他登記事項,鋼筋混凝土造,96年8月28日,十四層,
RPVOMLNJNHLFFAF68EC,9,36.72,共有部分,鋼筋混凝土造,96年8月28日,十四層,
RPWOMLNJNHLFFAF78EC,6,166.53,見其他登記事項,鋼筋混凝土造,99年6月11日,十二層,
RPWOMLNJNHLFFAF78EC,6,56.90,見其他登記事項,鋼筋混凝土造,99年6月11日,十二層,
RPWOMLNJNHLFFAF78EC,6,79.68,見其他登記事項,鋼筋混凝土造,99年6月11日,十二層,
RPXOMLNJNHLFFAF88EC,41,69.58,住家用,加強磚造,64年5月21日,四層,
RPOPMLNJNHLFFAF08EC,6,184.29,見其他登記事項,鋼筋混凝土造,99年6月11日,十二層,
RPOPMLNJNHLFFAF08EC,6,63.11,見其他登記事項,鋼筋混凝土造,99年6月11日,十二層,
RPOPMLNJNHLFFAF08EC,6,59.10,見其他登記事項,鋼筋混凝土造,99年6月11日,十二層,
RPUNMLNJNHLFFCF68EC,17,106.05,商業用,鋼骨混凝土造,88年8月26日,三十四層,
RPQOMLNJNHLFFHF88EC,17,377.54,工商用,鋼筋混凝土造,88年2月27日,十八層,
RPQOMLNJNHLFFHF88EC,17,55.11,共有部分,鋼筋混凝土造,88年2月27日,十八層,
RPQOMLNJNHLFFHF88EC,17,96.84,共有部分,鋼筋混凝土造,88年2月27日,十八層,
RPQOMLNJNHLFFHF88EC,17,33.00,共有部分,鋼筋混凝土造,88年2月27日,十八層,
RPUOMLNJNHLFFBF48CC,3,56.03,見其他登記事項,鋼筋混凝土造,102年10月14日,十五層,
RPUOMLNJNHLFFBF48CC,3,45.65,見其他登記事項,鋼筋混凝土造,102年10月14日,十五層,
RPVOMLNJNHLFFBF58CC,35,122.46,住家用,鋼筋混凝土造,70年1月9日,五層,
RPQPMLNJNHLFFBF18CC,12,79.11,見其他登記事項,鋼筋混凝土造,93年5月19日,十二層,
RPQPMLNJNHLFFBF18CC,12,26.71,共有部分,鋼筋混凝土造,93年5月19日,十二層,
RPUPMLNJNHLFFBF58CC,8,30.82,住家用,鋼筋混凝土造,96年12月27日,十二層,
RPUPMLNJNHLFFBF58CC,8,46.55,共有部分,鋼筋混凝土造,96年12月27日,十二層,
RPUPMLNJNHLFFBF58CC,8,8.57,共有部分,鋼筋混凝土造,96年12月27日,十二層,
RPVPMLNJNHLFFBF68CC,21,88.94,住家用,鋼筋混凝土造,84年4月28日,七層,
RPVPMLNJNHLFFBF68CC,21,14.89,共有部分,鋼筋混凝土造,84年4月28日,七層,
RPWPMLNJNHLFFBF78CC,30,112.50,見其他登記事項,鋼筋混凝土造,75年8月2日,二層,
RPOQMLNJNHLFFBF08CC,21,83.83,住家用,鋼筋混凝土造,84年8月11日,八層,
RPOQMLNJNHLFFBF08CC,21,21.04,共有部分,鋼筋混凝土造,84年8月11日,八層,
RPSOMLNJNHLFFAF18CC,41,498.20,住家用,加強磚造,63年11月25日,四層,
RPPOMLOJNHLFFAF97CC,,108.07,住商用,鋼筋混凝土造,,五層,
