鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永興路二段83巷1~30號,124.21,住,,,1050415,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0740124,98.54,3,2,2,有,無,3620000,36736,,0.0,0,,RPQOMLNJNHLFFAG87CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉香南路202巷1~30號,89.63,住,,,1050331,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0960531,186.25,4,2,3,有,無,7160000,38443,,0.0,0,,RPOOMLMJNHLFFAG57CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路四段121~150號,10.97,商,,,1050321,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840814,70.88,1,1,1,有,有,2300000,32449,,0.0,0,,RPWNMLOJNHLFFAG48CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山西街31~60號,70.0,住,,,1050329,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0640705,61.06,3,3,2,有,無,5360000,87783,,0.0,0,,RPROMLOJNHLFFAG08CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮建成街31~60號,73.0,住,,,1050420,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0870423,147.06,4,2,3,有,無,11200000,76159,,0.0,0,,RPUOMLOJNHLFFAG38CA
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮天祥路331~360號,24.62,住,,,1050402,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860127,112.33,3,2,2,有,有,4800000,42731,一樓平面,0.0,0,,RPXOMLOJNHLFFAG68CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮禮運路61~90號,4.85,住,,,1050425,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860401,43.21,1,1,1,有,有,2100000,48600,,0.0,0,,RPUNMLQJNHLFFAG48CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮和平路121~150號,26.06,商,,,1050414,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660312,71.85,2,2,1,有,無,2500000,34795,,0.0,0,,RPSNMLRJNHLFFAG38CA
五結鄉,土地,文祥段811~840地號,9.25,住,,,1050418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,408527,44165,,0.0,0,,RPSNMLLKNHLFFAG87CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮北投街36巷61~90號,113.86,,特定農業區,甲種建築用地,1050415,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0880318,246.68,5,2,4,有,無,13800000,55943,,0.0,0,,RPXNMLLKNHLFFAG38CA
