編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLOJNHLFFAP88CA,37,106.26,住家用,加強磚造,68年9月3日,二層,一層 二層
RPQOMLOJNHLFFAP88CA,11,141.72,住家用,鋼筋混凝土造,94年2月15日,三層,一層 二層 三層
RPUOMLTJNHLFFAP17CA,23,168.94,住家用,鋼筋混凝土造,82年3月17日,三層,一層 二層 三層
RPTNMLNLNHLFFAP56CA,23,198.61,住家用,鋼筋混凝土加強磚造,82年4月19日,四層,一層 二層 三層 四層
RPPNMLTLNHLFFAP76CA,21,210.30,住家用,鋼筋混凝土造,84年3月22日,四層,一層 二層 三層 四層
RPPNMLOJNHLFFCP88CA,20,146.40,住商用,鋼筋混凝土造,84年12月6日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間
RPTNMLOJNHLFFCP66CA,23,147.11,住商用,鋼筋混凝土造,82年8月18日,三層,一層 二層 三層 電梯樓梯間
RPPNMLOJNHLFFDP98CA,10,286.12,住商用,鋼筋混凝土造,95年5月11日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPRNMLRKNHLFFDP96CA,,158.00,住家用,鋼筋混凝土造,104年11月16日,三層,一層 二層 三層
RPRNMLNJNHLFFAP88DA,9,192.88,住家用,鋼筋混凝土造,96年3月1日,三層,一層 二層 三層 電梯樓梯間
RPPNMLNKNHLFFDP09DA,10,208.28,見其他登記事項,鋼筋混凝土造,94年11月4日,三層,一層 二層 三層 屋頂突出物 車庫
RPTNMLRKNHLFFDP17CA,4,192.97,住家用,鋼筋混凝土造,100年12月5日,四層,一層 二層 三層 四層
RPQNMLQKNHLFFDP76CA,39,80.59,住家用,加強磚造,66年5月10日,二層,一層 二層
RPOOMLKMNHLFFDP88CA,34,123.66,住商用,加強磚造,71年7月29日,二層,一層 二層 騎樓
RPRNMLOJNHLFFDP56CA,19,129.66,見其他登記事項,見其他登記事項,86年4月26日,一層,一層
