鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
埔鹽鄉,房地(土地+建物),彰化縣埔鹽鄉埔港路1~30號,160.0,,特定農業區,甲種建築用地,1050501,土地2建物2車位0,全,2,透天厝,住商用,加強磚造,0711008,192.0,6,4,2,有,無,有,12000,63,,0.0,0,,RPVNMLMJNHLFFHN17CC
和美鎮,房地(土地+建物),彰化縣和美鎮愛華路301~330號,90.0,住,,,1050505,土地1建物0車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,1030310,53.49,0,0,0,無,無,無,15000,280,,0.0,0,出租方同意於室內興建廁所一間供承租方使用,RPQNMLMKNHLFFBN78CC
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮長青街151~180號,147.0,住,,,1050415,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1010323,289.29,6,3,4,有,無,無,26600,92,,0.0,0,,RPPNMLNKNHLFFHN76CC
