鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
卓蘭鎮,土地,上庄段181~210地號,84.71,住,,,1050406,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,645000,7614,,0.0,0,,RPQNMLOJNHLFFAK28CA
公館鄉,土地,館聖段691~720地號,512.97,住,,,1050401,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11500000,22418,,0.0,0,,RPROMLOJNHLFFBK58CA
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗巿綠苗里17鄰博愛街91~120號,23.15,住,,,1050326,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830601,149.6,4,2,2,有,有,3200000,21390,坡道機械,0.0,0,,RPSNMLNKNHLFFBK58CA
苗栗市,房地(土地+建物),苗栗縣苗栗巿福星里5鄰福星街181~210號,7.09,住,,,1050418,土地1建物1車位0,五層,,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810929,77.28,1,1,1,有,無,1480000,19151,,0.0,0,,RPUOMLNKNHLFFBK88CA
苗栗市,土地,嘉盛段1~30地號,133.0,,特定農業區,甲種建築用地,1050321,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,15038,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLPLNHLFFBK09CA
苗栗市,房地(土地+建物),苗栗縣苗栗巿福麗里28鄰民族路121~150號,101.66,住,,,1041203,土地1建物1車位0,全,,透天厝,住家用,鋼筋混凝土造,0770303,244.13,4,2,3,有,無,11500000,47106,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLLJOHLFFBK08CA
苑裡鎮,土地,興隆段1~30地號,304.55,,山坡地保育區,農牧用地,1050220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,395919,1300,,0.0,0,,RPQNMLNKNHLFFCK48CA
後龍鎮,土地,新港段後壁厝小段31~60地號,204.0,,鄉村區,乙種建築用地,1040426,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2754000,13500,,0.0,0,政府代為標售地籍清理土地,RPTNMLMJNHLFFDK68CA
後龍鎮,土地,新港段後壁厝小段31~60地號,79.0,,鄉村區,乙種建築用地,1050426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1066500,13500,,0.0,0,政府代為標售地籍清理土地,RPUNMLMJNHLFFDK78CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮佳興里16鄰有恆街31~60號,96.0,住,,,1050412,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0850923,226.57,5,3,5,有,無,9200000,40606,,0.0,0,,RPWNMLMJNHLFFDK98CA
竹南鎮,土地,山佳段721~750地號,105.0,工,,,1050325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,20000,,0.0,0,含增建或未登記建物。畸零地或有合併使用之交易。向政府機關承購之案件。,RPXNMLMJNHLFFDK09CA
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔里2鄰大埔三街241~270號,35.85,住,,,1050403,土地2建物1車位1,十層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041116,140.38,4,2,4,有,有,7380000,52572,坡道平面,0.0,0,,RPPOMLMKNHLFFDK48CA
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔里2鄰大埔三街241~270號,38.74,住,,,1050401,土地2建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041116,153.03,4,2,4,有,有,7700000,50317,坡道平面,0.0,0,,RPQOMLMKNHLFFDK58CA
造橋鄉,土地,西坑段1231~1260地號,20.69,,山坡地保育區,農牧用地,1050428,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46147,2230,,0.0,0,協議價購,RPTNMLQKNHLFFDK56CA
三義鄉,房地(土地+建物),苗栗縣三義鄉廣盛村38鄰八股路館前八巷1~30號,126.54,,山坡地保育區,丙種建築用地,1050223,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0960730,148.46,4,2,2,有,無,6300000,42436,,0.0,0,,RPPNMLQJNHLFFEK78CA
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮龍山里10鄰龍泉街18巷1~30號,20.02,住,,,1050321,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840826,118.52000000000001,1,1,1,有,有,3150000,26578,坡道機械,0.0,0,,RPTNMLLJOHLFFDK68CA
頭屋鄉,土地,頭屋段1081~1110地號,741.0,農,,,1050401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,363090,490,,0.0,0,,RPQNMLPJNHLFFBK58DA
銅鑼鄉,房地(土地+建物),苗栗縣銅鑼鄉永樂路31~60號,174.33,住,,,1050328,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0670130,215.93,5,2,3,有,無,4150000,19219,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLNJNHLFFEK68DA
公館鄉,土地,五谷岡段541~570地號,5.0,工,,,1050321,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,108800,21760,,0.0,0,向政府機關承購之案件。買水利地,RPRNMLPJNHLFFBK68DA
公館鄉,土地,五谷岡段541~570地號,12.0,工,,,1050321,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,261120,21760,,0.0,0,向政府機關承購之案件。買水利地,RPSNMLPJNHLFFBK78DA
公館鄉,土地,尖山段1201~1230地號,1045.12,,山坡地保育區,農牧用地,1050418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,318000,304,,0.0,0,,RPPNMLTJNHLFFBK88DA
頭份鎮,土地,斗煥段991~1020地號,136.03,,河川區,農牧用地,1050122,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1243175,9139,,0.0,0,含增建或未登記建物。,RPSNMLRKNHLFFFK76CA
頭份鎮,房地(土地+建物)+車位,苗栗縣頭份鎮蟠桃里8鄰擁翠庭1~30號,37.32,住,,,1050406,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820322,113.88,3,2,2,有,有,6400000,56200,坡道平面,0.0,0,,RPRNMLQJNHLFFFK09CA
頭份鎮,房地(土地+建物),苗栗縣頭份鎮民權里12鄰民族路271~300號,33.57,住,,,1050321,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0590903,65.18,4,2,2,有,無,8000000,122737,,0.0,0,,RPSNMLQJNHLFFFK56CA
頭份鎮,土地,流東段361~390地號,3035.57,,山坡地保育區,農牧用地,1050402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9180000,3024,,0.0,0,,RPSNMLPJNHLFFFK09CA
南庄鄉,土地,庄東段631~660地號,52.02,住,,,1050315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,680000,13072,,0.0,0,含增建或未登記建物。,RPQNMLTJNHLFFFK66CA
竹南鎮,土地,東崎頂段61~90地號,51.0,,鄉村區,乙種建築用地,1050415,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,340100,6669,,0.0,0,包含私設道路以贈與過戶(地上權)。,RPUNMLLJOHLFFDK78CA
南庄鄉,土地,四灣段241~270地號,688.33,,一般農業區,農牧用地,1050131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,1453,,0.0,0,,RPRNMLOJNHLFFFK88CA
頭份鎮,土地,正興段1771~1800地號,424.64,農,,,1040910,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13600000,32027,,0.0,0,,RPSNMLOJNHLFFFK98CA
頭份鎮,房地(土地+建物)+車位,苗栗縣頭份鎮蟠桃里12鄰上庄路61~90號,35.5,住,,,1050404,土地1建物1車位2,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031006,225.63,3,2,2,有,無,9690000,48374,坡道平面,60.46,1700000,,RPUNMLOJNHLFFFK56CA
頭份鎮,房地(土地+建物),苗栗縣頭份鎮民族里12鄰東興路151~180號,125.85,住,,,1050425,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1041113,348.02,6,2,7,有,無,22000000,63215,,0.0,0,,RPVNMLOJNHLFFFK66CA
竹南鎮,土地,大同段1171~1200地號,327.06,住,,,1050422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19800000,60539,,0.0,0,,RPRNMLPLNHLFFDK98CA
通霄鎮,房地(土地+建物),苗栗縣通霄鎮通南里9鄰南華路31~60號,70.78,住,,,1050227,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,143.99,5,2,3,有,無,2450000,17015,,0.0,0,含增建或未登記建物。,RPRNMLRKNHLFFCK98CA
後龍鎮,土地,大山腳段241~270地號,243.27,,特定農業區,甲種建築用地,1050118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,3289,,0.0,0,親友、員工或其他特殊關係間之交易。含未保存舊建物,含土地增值稅,房屋稅,契稅,代書費等全由買方負擔.,RPVNMLPJNHLFFDK56CA
後龍鎮,土地,龍東段121~150地號,135.4,住,,,1050328,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,22157,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLQJNHLFFDK88CA
通霄鎮,土地,土城段1081~1110地號,482.3,,山坡地保育區,農牧用地,1050406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,518,,0.0,0,,RPSNMLNJNHLFFCK58CA
苑裡鎮,土地,南勢林段241~270地號,1593.0,,山坡地保育區,農牧用地,1050402,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1883,,0.0,0,,RPXNMLTJNHLFFCK07CA
苗栗市,房地(土地+建物),苗栗縣苗栗巿至公路121~150號,29.64,住,,,1050329,土地1建物1車位0,五層,,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,98.81,3,2,2,有,無,2200000,22265,,0.0,0,,RPPNMLKMNHLFFBK18CA
苗栗市,房地(土地+建物),苗栗縣苗栗巿恭敬里8鄰中正路1081~1110號,5.35,住,,,1050414,土地3建物1車位0,十層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960716,41.980000000000004,1,0,1,有,有,1400000,33349,,0.0,0,,RPSNMLKMNHLFFBK48CA
頭屋鄉,土地,外獅潭段61~90地號,165.29,,山坡地保育區,農牧用地,1050422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,77686,470,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLTKNHLFFBK88CA
獅潭鄉,土地,仙山段331~360地號,16263.0,,山坡地保育區,農牧用地,1050320,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,338,,0.0,0,,RPPNMLLKNHLFFAK97CA
大湖鄉,土地,靜湖段931~960地號,6.14,住,,,1050503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,73656,11996,,0.0,0,,RPTNMLLMNHLFFAK58CA
苗栗市,房地(土地+建物),苗栗縣苗栗巿綠苗里18鄰日新街60巷3弄1~30號,49.62,住,,,1050310,土地1建物1車位0,四層,,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800910,118.78,3,2,3,有,無,3120000,26267,,0.0,0,,RPTOMLNKNHLFFBK78CA
苗栗市,土地,文聖段271~300地號,90.9,工,,,1050406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2727909,30010,,0.0,0,向政府機關承購之案件。,RPUNMLPJNHLFFBK88CA
苗栗市,房地(土地+建物),苗栗縣苗栗巿水源里22鄰金朝街31~60號,12.62,住,,,1050412,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820701,105.51,3,2,2,有,無,2130000,20188,,0.0,0,,RPPNMLQJNHLFFBK48CA
苗栗市,房地(土地+建物),苗栗縣苗栗巿新英里13鄰天祥91~120號,97.97,,山坡地保育區,丙種建築用地,1050408,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0831122,172.24,3,2,2,有,無,2000000,11612,,0.0,0,,RPQNMLQJNHLFFBK58CA
苗栗市,房地(土地+建物),苗栗縣苗栗巿福星里15鄰嘉福街177巷1~30號,76.51,住,,,1050412,土地2建物1車位0,一層，二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830506,212.36,4,2,2,有,有,5486000,25833,,0.0,0,,RPTNMLOLNHLFFBK88CA
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮田心里9鄰田心61~90號,98.76,,特定農業區,甲種建築用地,1050415,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1041026,166.28,4,2,3,有,無,6150000,36986,,0.0,0,,RPXNMLMKNHLFFCK09CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大厝里25鄰國昌街282巷1~30號,166.86,工,,,1050404,土地6建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0970721,221.86,3,2,4,有,有,8700000,39214,,0.0,0,,RPWNMLPJNHLFFDK66CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮山佳里23鄰店仔181~210號,44.16,住,,,1050411,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040805,151.55,3,2,2,有,無,6500000,42890,,0.0,0,,RPOOMLPJNHLFFDK58CA
造橋鄉,土地,龍昇段31~60地號,1506.64,,山坡地保育區,農牧用地,1050321,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,1261,,0.0,0,,RPUNMLOJNHLFFDK98CA
