鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
嘉義市,土地,後庄段331~360地號,189.0,農,,,1050422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,15873,,0.0,0,,RPRNMLOJNHLFFAI18CA
嘉義市,土地,埤子頭段331~360地號,164.95,住,,,1050413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2273668,13784,,0.0,0,,RPUNMLOJNHLFFAI48CA
嘉義市,土地,崎頂段271~300地號,2811.39,農,,,1050322,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10205280,3630,,0.0,0,,RPRNMLPJNHLFFAI28CA
嘉義市,房地(土地+建物),嘉義市嘉義巿文化路271~300號,210.75,商,,,1040731,土地3建物1車位0,一層，二層，三層，四層，五層,五層,店面(店鋪),見其他登記事項,見其他登記事項,1050303,736.61,13,0,14,有,無,77500000,105212,,0.0,0,,RPPNMLLKNHLFFAI77CA
嘉義市,房地(土地+建物),嘉義市嘉義巿北港路268巷31~60號,65.0,住,,,1050418,土地1建物1車位0,全,二層,透天厝,住家用,木造,0590701,70.06,2,2,1,有,無,2226000,31773,,0.0,0,,RPUNMLMKNHLFFAI38CA
嘉義市,房地(土地+建物),嘉義市嘉義巿北園街91~120號,68.0,住,,,1050218,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830107,203.67,5,2,2,有,無,6500000,31914,,0.0,0,,RPPNMLKMNHLFFAI87CA
嘉義市,房地(土地+建物),嘉義市嘉義巿大雅路一段368巷91~120號,81.62,住,,,1050216,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0870226,171.35,4,2,3,有,無,7500000,43770,,0.0,0,,RPRNMLNJNHLFFAI28EA
嘉義市,房地(土地+建物),嘉義市嘉義巿盧厝91~120號,23.52,住,,,1050330,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790423,118.14,3,1,2,有,有,3050000,25817,,0.0,0,,RPSNMLNJNHLFFAI38EA
嘉義市,房地(土地+建物),嘉義市嘉義巿五福街20巷23弄31~60號,101.0,住,,,1050329,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701201,123.64,2,2,1,有,無,4500000,36396,,0.0,0,,RPUNMLNLNHLFFAI78EA
嘉義市,房地(土地+建物),嘉義市嘉義巿僑嘉一街33巷1~30號,59.0,住,,,1050327,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0710518,126.07,4,1,2,有,無,2730000,21655,,0.0,0,,RPVNMLQLNHLFFAI56EA
嘉義市,房地(土地+建物),嘉義市嘉義巿民生南路608巷121~150號,25.02,住,,,1050330,土地1建物1車位0,全,五層,透天厝,商業用,鋼筋混凝土造,0740919,99.30000000000001,3,1,1,有,無,2800000,28197,,0.0,0,,RPSNMLTKNHLFFAI09EA
嘉義市,房地(土地+建物),嘉義市嘉義巿志昇街1~30號,21.15,住,,,1050412,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931103,102.85,3,1,2,有,有,2000000,19448,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLOJNHLFFAI18EA
