編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLKKNHLFFAX76DA,18,106.29,住家用,鋼筋混凝土造,87年7月23日,十層,五層
RPQNMLKKNHLFFAX76DA,18,40.34,見其他登記事項,鋼筋混凝土造,87年7月23日,十層,
RPTNMLPJNHLFFAX37CA,,19.01,住家用,見其他登記事項,,一層,一層
RPPNMLTKNHLFFAX47CA,44,67.31,住家用,鋼筋混凝土加強空心磚造,61年3月15日,二層,一層 二層
RPSNMLKLNHLFFAX96CA,,13.45,住家用,見其他登記事項,,一層,一層
RPSNMLKKNHLFFAX96DA,17,143.44,住家用,鋼筋混凝土造,88年7月7日,二層,一層 二層 電梯樓梯間
RPXNMLRKNHLFFAX08CA,23,120.88,住家用,鋼筋混凝土造,82年2月1日,七層,三層
RPXNMLRKNHLFFAX08CA,23,32.37,見其他登記事項,鋼筋混凝土造,82年2月1日,七層,
RPTNMLRLNHLFFAX77CA,1,275.21,住家用,鋼筋混凝土造,104年3月23日,三層,一層 二層 三層
RPTNMLOLNHLFFAX57DA,,333.67,住家用,鋼筋混凝土造,105年1月13日,三層,一層 二層 三層
RPQNMLKMNHLFFAX86CA,10,186.73,住家用,鋼筋混凝土造,95年1月5日,三層,一層 二層 三層
RPQNMLRKNHLFFAX37CA,,14.96,住家用,見其他登記事項,,一層,一層
