編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPOMLNJNHLFFAU56CA,21,86.90,住家用,鋼筋混凝土造,84年3月28日,七層,七層
RPPOMLNJNHLFFAU56CA,21,24.59,共有部份,鋼筋混凝土造,84年3月28日,七層,
RPPOMLNJNHLFFAU56CA,21,7.65,共有部份,鋼筋混凝土造,84年3月28日,七層,
RPUOMLNJNHLFFAU07CA,22,107.52,住家用,鋼筋混凝土造,82年12月21日,三層,一層 二層 三層
RPOOMLOJNHLFFAU56CA,,179.33,住家用,鋼筋混凝土造,105年1月29日,三層,一層 二層 三層
RPROMLOJNHLFFAU86CA,31,120.94,住家用,鋼筋混凝土造,74年5月24日,二層,一層 二層 屋頂突出物 夾層
RPOPMLOJNHLFFAU66CA,39,112.42,住商用,鋼筋混凝土造,66年4月26日,二層,一層 二層 騎樓
RPPPMLOJNHLFFAU76CA,37,88.58,住家用,鋼筋混凝土加強磚造,67年12月1日,二層,一層 二層
RPOPMLPJNHLFFAU76CA,23,44.12,見其他登記事項,鋼筋混凝土造,81年9月30日,八層,四層
RPOPMLPJNHLFFAU76CA,23,11.77,共有部份,鋼筋混凝土造,81年9月30日,八層,
RPTNMLTJNHLFFAU47CA,44,48.47,住家用,磚造,61年8月1日,一層,一層 騎樓
RPRNMLLKNHLFFCU76CA,6,183.78,住家用,鋼筋混凝土造,99年10月14日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPPNMLNKNHLFFCU76CA,35,110.97,住商用,鋼筋混凝土加強磚造,69年12月8日,二層,一層 二層 騎樓
RPPOMLLJOHLFFAU09CA,,496.25,農舍,鋼筋混凝土造,105年2月18日,三層,一層 二層 三層 屋頂突出物 地下一層
RPRNMLNLNHLFFAU86CA,33,84.41,住商用,鋼筋混凝土加強磚造,72年9月5日,二層,一層 二層 屋頂突出物 騎樓
RPVPMLPLNHLFFAU67CA,32,93.06,住家用,鋼筋混凝土加強磚造,72年12月23日,二層,一層 二層
RPPPMLQLNHLFFAU17CA,19,35.06,住家用,見其他登記事項,85年11月1日,五層,三層 夾層
RPPPMLQLNHLFFAU17CA,19,17.00,共有部份,鋼筋混凝土造,85年11月1日,五層,
RPQPMLQLNHLFFAU27CA,43,106.50,住家用,鋼筋混凝土加強磚造,62年5月21日,二層,一層 二層 騎樓
RPPNMLMJOHLFFAU09CA,24,52.15,住家用,鋼筋混凝土造,81年4月22日,五層,五層
RPPNMLMJOHLFFAU09CA,24,7.65,共有部份,鋼筋混凝土造,81年4月22日,五層,
RPTNMLQJNHLFFAU17CA,23,23.97,住家用,鋼筋混凝土造,82年1月20日,五層,三層
RPTNMLQJNHLFFAU17CA,23,4.61,共有部份,鋼筋混凝土造,82年1月20日,五層,
