編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLNJNHLFFAA47CA,21,24.54,見使用執照,鋼筋混凝土造,83年11月8日,十三層,五層
RPTNMLNJNHLFFAA47CA,21,5.71,見使用執照,鋼筋混凝土造,83年11月8日,十三層,
RPTNMLNJNHLFFAA47CA,21,5.31,見使用執照,鋼筋混凝土造,83年11月8日,十三層,
RPUOMLPJNHLFFAA87CA,1,76.59,住家用,鋼骨鋼筋混凝土造,104年4月27日,三十三層,七層
RPUOMLPJNHLFFAA87CA,1,18.02,共有部分,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPUOMLPJNHLFFAA87CA,1,1.08,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPUOMLPJNHLFFAA87CA,1,8.87,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPUOMLPJNHLFFAA87CA,1,6.44,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPUOMLPJNHLFFAA87CA,1,2.50,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPUOMLPJNHLFFAA87CA,1,1.98,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPVOMLPJNHLFFAA97CA,7,28.14,住家用,鋼筋混凝土造,97年12月8日,十層,二層
RPVOMLPJNHLFFAA97CA,7,12.87,共有部分,鋼筋混凝土造,97年12月8日,十層,
RPVNMLNKNHLFFAA77CA,4,118.26,住家用,鋼筋混凝土造,100年10月24日,十二層,九層
RPVNMLNKNHLFFAA77CA,4,6.59,見其他登記事項,鋼筋混凝土造,100年10月24日,十二層,
RPVNMLNKNHLFFAA77CA,4,64.43,見其他登記事項,鋼筋混凝土造,100年10月24日,十二層,
RPVNMLNKNHLFFAA77CA,4,9.60,見其他登記事項,鋼筋混凝土造,100年10月24日,十二層,
RPVNMLNKNHLFFAA77CA,4,20.20,見其他登記事項,鋼筋混凝土造,100年10月24日,十二層,
RPPNMLOKNHLFFAA27CA,32,74.22,見使用執照,鋼筋混凝土造,73年7月12日,七層,三層
RPPNMLOKNHLFFAA27CA,32,9.15,共有部分,鋼筋混凝土造,73年7月12日,七層,
RPTNMLKMNHLFFAA47CA,7,157.73,住家用,鋼筋混凝土造,98年9月24日,五層,四層 五層
RPTNMLKMNHLFFAA47CA,7,57.09,共有部分,鋼筋混凝土造,98年9月24日,五層,
RPTNMLKMNHLFFAA47CA,7,13.41,共有部分,鋼筋混凝土造,98年9月24日,五層,
RPPOMLNJNHLFFBA27CA,19,71.15,商業用,鋼筋混凝土造,86年3月20日,十層,六層
RPPOMLNJNHLFFBA27CA,19,14.61,共有部分,鋼筋混凝土造,86年3月20日,十層,
