編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLOJNHLFFAT96CA,42,81.00,住家用,磚造,63年6月29日,二層,一層 二層
RPWNMLOJNHLFFAT17CA,22,149.88,住家用,鋼筋混凝土造,83年3月8日,三層,一層 二層 三層
RPSOMLOJNHLFFAT86CA,23,159.18,住家用,鋼筋混凝土造,82年6月5日,四層,一層 二層 三層 四層
RPVOMLOJNHLFFAT17CA,21,135.42,住家用,鋼筋混凝土造,83年11月23日,三層,一層 二層 三層
RPSNMLNJNHLFFAT66CA,40,103.74,住家用,鋼筋混凝土加強磚造,65年2月24日,二層,一層 二層 騎樓
RPOOMLPJNHLFFAT56CA,20,31.16,見其他登記事項,鋼筋混凝土造,84年11月25日,七層,四層
RPOOMLPJNHLFFAT56CA,20,19.24,見其他登記事項,鋼筋混凝土造,84年11月25日,七層,
RPQPMLKKNHLFFAT09CA,1,189.28,見其他登記事項,鋼筋混凝土造,104年6月17日,十五層,十二層
RPQPMLKKNHLFFAT09CA,1,124.90,見其他登記事項,鋼筋混凝土造,104年6月17日,十五層,
RPSNMLLKNHLFFAT56CA,37,81.20,住商用,加強磚造,68年3月21日,二層,一層 二層
RPXNMLNLNHLFFAT37CA,23,134.40,住家用,鋼筋混凝土造,82年9月16日,三層,一層 二層 三層
RPSNMLOJNHLFFBT86CA,21,119.58,住家用,鋼筋混凝土造,84年5月9日,三層,一層 二層 三層
RPSNMLKKNHLFFBT56CA,22,144.18,國民住宅,鋼筋混凝土造,82年10月29日,三層,一層 二層 三層
RPSNMLOJNHLFFCT96CA,,253.23,見其他登記事項,見其他登記事項,104年8月28日,三層,一層 二層 三層 騎樓 見其他登記事項
RPVOMLQJNHLFFCT57CA,20,79.03,住家用,鋼筋混凝土造,85年1月31日,十二層,七層
RPVOMLQJNHLFFCT57CA,20,50.00,見其他登記事項,鋼筋混凝土造,85年1月31日,十二層,
RPWNMLTKNHLFFCT97CA,1,181.45,見其他登記事項,見其他登記事項,104年2月2日,三層,一層 二層 三層 見其他登記事項
RPPNMLOLNHLFFDT96CA,,246.80,店舖、住宅,鋼筋混凝土構造,105年2月4日,四層,一層 二層 三層 四層
RPTNMLLMNHLFFDT17CA,22,99.18,住宅,鋼筋混凝土造,82年11月20日,七層,二層
RPTNMLLMNHLFFDT17CA,22,36.53,見其他登記事項,鋼筋混凝土造,82年11月20日,七層,
RPUNMLPJNHLFFET47CA,37,35.46,住商用,加強磚造,68年8月14日,二層,一層 二層 騎樓
