編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVWNLMJNHLFFAH86CC,21,30.94,住家用,見其他登記事項,84年9月26日,十五層,
RPVWNLMJNHLFFAH86CC,21,15.37,共有部份,見其他登記事項,84年9月26日,十五層,
RPVWNLMJNHLFFAH86CC,21,5.07,共有部份,見其他登記事項,84年9月26日,十五層,
RPXWNLMJNHLFFAH07CC,36,42.89,住家用,鋼筋混凝土造,69年8月26日,六層,
RPXWNLMJNHLFFAH07CC,36,1.65,共有部份,鋼筋混凝土造,69年8月26日,六層,
RPXWNLMJNHLFFAH07CC,36,1.32,共有部份,鋼筋混凝土造,69年8月26日,六層,
RPXWNLMJNHLFFAH07CC,36,7.63,共有部份,鋼筋混凝土造,69年8月26日,六層,
RPONOLMJNHLFFAH97CC,21,88.88,住家用,鋼筋混凝土造,83年10月26日,十六層,
RPONOLMJNHLFFAH97CC,21,.50,共有部份,鋼筋混凝土造,83年10月26日,十六層,
RPONOLMJNHLFFAH97CC,21,13.95,共有部份,鋼筋混凝土造,83年10月26日,十六層,
RPONOLMJNHLFFAH97CC,21,4.32,共有部份,鋼筋混凝土造,83年10月26日,十六層,
RPPNOLMJNHLFFAH08CC,22,69.17,住家用,鋼筋混凝土造,83年10月5日,十七層,
RPPNOLMJNHLFFAH08CC,22,2.10,共有部份,鋼筋混凝土造,83年10月5日,十七層,
RPPNOLMJNHLFFAH08CC,22,9.49,共有部份,鋼筋混凝土造,83年10月5日,十七層,
RPQNOLMJNHLFFAH18CC,24,42.37,住家用,鋼筋混凝土造,81年6月30日,六層,
RPQNOLMJNHLFFAH18CC,24,7.85,共有部份,鋼筋混凝土造,81年6月30日,六層,
RPQNOLMJNHLFFAH18CC,24,8.25,共有部份,鋼筋混凝土造,81年6月30日,六層,
RPRNOLMJNHLFFAH28CC,20,30.02,住家用,鋼筋混凝土造,85年2月17日,七層,
RPRNOLMJNHLFFAH28CC,20,2.27,共有部分,鋼筋混凝土造,85年2月17日,七層,
RPRNOLMJNHLFFAH28CC,20,7.23,共有部分,鋼筋混凝土造,85年2月17日,七層,
RPSNOLMJNHLFFAH38CC,19,22.38,住家用,鋼筋混凝土造,86年9月1日,十六層,
RPSNOLMJNHLFFAH38CC,19,1.77,共有部分,鋼筋混凝土造,86年9月1日,十七層,
RPSNOLMJNHLFFAH38CC,19,4.67,共有部分,鋼筋混凝土造,86年9月1日,十七層,
RPTNOLMJNHLFFAH48CC,19,55.09,住家用,鋼筋混凝土造,86年9月18日,十二層,
RPTNOLMJNHLFFAH48CC,19,42.89,共有部分,鋼筋混凝土造,86年9月18日,十二層,
RPTNOLMJNHLFFAH48CC,19,7.94,共有部分,鋼筋混凝土造,86年9月18日,十二層,
RPUNOLMJNHLFFAH58CC,40,77.64,住家用,鋼筋混凝土造,64年11月25日,四層,
RPUNMLMJNHLFFFH88CC,4,78.24,見其他登記事項,鋼筋混凝土造,100年12月7日,十三層,
RPUNMLMJNHLFFFH88CC,4,32.86,見其他登記事項,鋼筋混凝土造,100年12月7日,十五層,
RPVNMLMJNHLFFEH98DC,8,327.79,見其他登記事項,鋼筋混凝土造,97年8月22日,四層,
RPVNMLMJNHLFFEH98DC,8,41.34,共有部份,鋼筋混凝土造,97年8月22日,四層,
RPQNMLMJNHLFFGH68DC,17,115.05,見其他登記事項,鋼筋混凝土造,87年10月19日,三層,
RPTNMLNJNHLFFFH09EC,2,96.92,住家用,鋼筋混凝土造,103年6月23日,十五層,
RPTNMLNJNHLFFFH09EC,2,51.42,見其他登記事項,鋼筋混凝土造,103年6月23日,十五層,
RPTNMLNJNHLFFFH09EC,2,19.64,見其他登記事項,鋼筋混凝土造,103年6月23日,十五層,
RPOOMLOJNHLFFFH78EC,34,106.25,住家用,加強磚造,70年10月8日,四層,
RPPOMLOJNHLFFFH88EC,38,98.28,住商用,加強磚造,67年4月18日,三層,
RPOOMLOJNHLFFEH58DC,8,41.93,見其他登記事項,鋼筋混凝土造,97年6月20日,十二層,
RPOOMLOJNHLFFEH58DC,8,6.73,共有部份,鋼筋混凝土造,97年6月20日,十二層,
RPOOMLOJNHLFFEH58DC,8,10.34,共有部份,鋼筋混凝土造,97年6月20日,十二層,
RPTOMLOJNHLFFEH09DC,21,32.91,住家用,鋼筋混凝土造,84年8月11日,二十層,
RPTOMLOJNHLFFEH09DC,21,8.31,共有部份,鋼筋混凝土造,84年8月11日,二十層,
RPTOMLOJNHLFFEH09DC,21,4.69,共有部份,鋼筋混凝土造,84年8月11日,二十層,
RPXOMLOJNHLFFEH86DC,4,92.57,住家用,鋼筋混凝土造,101年4月26日,十五層,
RPXOMLOJNHLFFEH86DC,4,38.92,共有部份,鋼筋混凝土造,101年4月26日,十五層,
RPXNMLOJNHLFFFH76CC,2,118.43,住家用,鋼筋混凝土造,103年6月23日,十五層,
RPXNMLOJNHLFFFH76CC,2,56.74,見其他登記事項,鋼筋混凝土造,103年6月23日,十五層,
RPXNMLOJNHLFFFH76CC,2,24.52,見其他登記事項,鋼筋混凝土造,103年6月23日,十五層,
RPTNMLOJNHLFFDH78CC,1,63.60,住家用,鋼筋混凝土造,104年5月25日,十五層,
RPTNMLOJNHLFFDH78CC,1,64.06,見其他登記事項,鋼筋混凝土造,104年5月25日,十五層,
RPUNMLOJNHLFFDH88CC,2,58.49,住家用,鋼筋混凝土造,102年11月15日,十二層,
RPUNMLOJNHLFFDH88CC,2,63.35,共同使用部份,鋼筋混凝土造,102年11月15日,十二層,
RPVNMLOJNHLFFDH98CC,1,68.52,住家用,鋼筋混凝土造,104年5月25日,十五層,
RPVNMLOJNHLFFDH98CC,1,66.35,見其他登記事項,鋼筋混凝土造,104年5月25日,十五層,
RPWQMLOJNHLFFBH66DC,8,28.15,住家用,鋼筋混凝土造,97年4月6日,二十二層,
RPXQMLOJNHLFFBH76DC,8,27.35,住家用,鋼筋混凝土造,97年4月6日,二十二層,
RPRPMLOJNHLFFBH58CC,11,89.76,住家用,鋼筋混凝土造,93年12月30日,十四層,
RPRPMLOJNHLFFBH58CC,11,10.52,共有部分,鋼筋混凝土造,93年12月30日,十四層,
RPRPMLOJNHLFFBH58CC,11,35.95,共有部分,鋼筋混凝土造,93年12月30日,十四層,
RPUPMLOJNHLFFBH88CC,1,90.61,見其他登記事項,鋼筋混凝土造,104年1月18日,十五層,
RPUPMLOJNHLFFBH88CC,1,20.60,見其他登記事項,鋼筋混凝土造,104年1月18日,十五層,
RPUPMLOJNHLFFBH88CC,1,88.22,見其他登記事項,鋼筋混凝土造,104年1月18日,十五層,
RPVPMLOJNHLFFBH98CC,8,98.75,住家用,鋼筋混凝土造,97年4月28日,二十四層,
RPVPMLOJNHLFFBH98CC,8,92.86,共有部分,鋼筋混凝土造,97年4月28日,二十四層,
RPVPMLOJNHLFFBH98CC,8,23.05,共有部分,鋼筋混凝土造,97年4月28日,二十四層,
RPSOMLOJNHLFFEH88CC,20,239.59,工業用,見其他登記事項,85年2月16日,一層,
RPPOMLPJNHLFFEH68CC,20,137.58,見其他登記事項,鋼筋混凝土造,84年12月7日,八層,
RPQOMLPJNHLFFEH88DC,8,147.57,住家用,鋼筋混凝土造,97年7月14日,十五層,
RPSOMLPJNHLFFEH09DC,10,162.96,住家用,鋼筋混凝土造,95年2月18日,十三層,
RPXOMLPJNHLFFEH96DC,9,177.01,見其他登記事項,鋼筋混凝土造,95年11月24日,十五層,
RPOPMLPJNHLFFEH78DC,12,132.71,住家用,鋼筋混凝土造,93年3月25日,十四層,
RPPPMLPJNHLFFEH88DC,18,58.28,見其他登記事項,鋼筋混凝土造,87年5月29日,四層,
RPRNMLPJNHLFFFH98DC,1,54.09,住家用,鋼筋混凝土造,104年4月20日,十五層,
RPRNMLPJNHLFFFH98DC,1,51.64,見其他登記事項,鋼筋混凝土造,104年4月20日,十五層,
RPSNMLPJNHLFFFH09DC,17,92.19,住家用,鋼筋混凝土造,87年11月20日,八層,
RPSNMLPJNHLFFFH09DC,17,14.07,共有部分,鋼筋混凝土造,87年11月20日,八層,
RPSNMLPJNHLFFFH09DC,17,42.67,共有部分,鋼筋混凝土造,87年11月20日,九層,
RPSNMLPJNHLFFFH09DC,17,4.64,共有部分,鋼筋混凝土造,87年11月20日,九層,
RPSNMLPJNHLFFCH68CC,5,122.86,見其他登記事項,鋼筋混凝土造,100年4月24日,三層,
