編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLLKNHLFFAI77CA,1,736.61,見其他登記事項,見其他登記事項,105年3月3日,五層,一層 二層 三層 四層 五層
RPUNMLMKNHLFFAI38CA,46,70.06,住家用,木造,59年7月1日,二層,
RPPNMLKMNHLFFAI87CA,22,203.67,住商用,鋼筋混凝土造,83年1月7日,四層,一層 二層 三層 四層
RPRNMLNJNHLFFAI28EA,18,171.35,住家用,鋼筋混凝土造,87年2月26日,四層,一層 二層 三層 四層
RPSNMLNJNHLFFAI38EA,26,96.50,住家用,鋼筋混凝土造,79年4月23日,七層,五層
RPSNMLNJNHLFFAI38EA,26,21.64,共有部份,鋼筋混凝土造,79年4月23日,七層,
RPUNMLNLNHLFFAI78EA,34,123.64,住家用,鋼筋混凝土加強磚造,70年12月1日,二層,一層 二層
RPVNMLQLNHLFFAI56EA,34,126.07,住商用,鋼筋混凝土造,71年5月18日,三層,一層 二層 三層 騎樓
RPSNMLTKNHLFFAI09EA,31,84.51,商業用,鋼筋混凝土造,74年9月19日,五層,一層 騎樓
RPSNMLTKNHLFFAI09EA,31,6.59,共有部份,鋼筋混凝土造,74年9月19日,五層,
RPSNMLTKNHLFFAI09EA,31,8.20,共有部份,鋼筋混凝土造,74年9月19日,五層,
RPPNMLOJNHLFFAI18EA,11,60.63,住家用,鋼筋混凝土造,93年11月3日,十四層,十層
RPPNMLOJNHLFFAI18EA,11,42.22,共有部份,鋼筋混凝土造,93年11月3日,十四層,
RPSNMLTLNHLFFAI98CA,43,63.00,住家用,木造,62年9月10日,二層,一層 二層
RPUNMLTLNHLFFAI56CA,22,70.40,住家用,鋼筋混凝土造,83年5月30日,十六層,四層
RPUNMLTLNHLFFAI56CA,22,22.66,共有部份,鋼筋混凝土造,83年5月30日,十六層,
RPVNMLOLNHLFFAI78CA,42,89.44,住家用,鋼筋混凝土加強磚造,62年12月16日,二層,一層 二層
RPQNMLKKNHLFFAI77CA,37,118.29,住家用,鋼筋混凝土加強磚造,67年11月3日,二層,一層 二層 夾層
RPRNMLKKNHLFFAI87CA,33,32.77,住家用,鋼筋混凝土造,72年7月8日,五層,五層
RPRNMLKKNHLFFAI87CA,33,4.04,共有部份,鋼筋混凝土造,72年7月8日,五層,
RPRNMLKKNHLFFAI87CA,33,2.47,共有部份,鋼筋混凝土造,72年7月8日,五層,
RPOOMLLKNHLFFAI77CA,23,27.35,住家用,鋼筋混凝土造,82年4月26日,六層,五層
RPOOMLLKNHLFFAI77CA,23,4.71,見其他登記事項,鋼筋混凝土造,82年4月26日,六層,地下層
RPOOMLLKNHLFFAI77CA,23,.66,共有部份,鋼筋混凝土造,82年4月26日,六層,
RPOOMLLKNHLFFAI77CA,23,4.16,共有部份,鋼筋混凝土造,82年4月26日,六層,
RPVNMLOJNHLFFAI58CA,3,104.98,住家用,見其他登記事項,101年11月21日,四層,一層 二層 三層 四層
RPVNMLOJNHLFFAI58CA,3,104.98,住家用,見其他登記事項,101年11月21日,四層,一層 二層 三層 四層
RPVNMLTLNHLFFAI66CA,18,107.49,住家用,鋼筋混凝土造,87年3月19日,二十二層,二層
RPVNMLTLNHLFFAI66CA,18,20.29,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPVNMLTLNHLFFAI66CA,18,23.26,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPVNMLTLNHLFFAI66CA,18,15.00,見其他登記事項,鋼筋混凝土造,87年3月19日,二十二層,地下一層 地下二層
RPVNMLTLNHLFFAI66CA,18,15.51,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPTNMLTLNHLFFAI09CA,26,45.61,住家用,鋼筋混凝土造,79年10月15日,七層,五層
RPTNMLTLNHLFFAI09CA,26,12.04,共有部份,鋼筋混凝土造,79年10月15日,七層,
RPVNMLNLNHLFFAI88EA,20,75.72,住家用,鋼筋混凝土造,85年3月11日,二十層,十層
RPVNMLNLNHLFFAI88EA,20,22.59,共有部份,鋼筋混凝土造,85年3月11日,二十層,
RPWNMLKKNHLFFAI48DA,23,59.03,住家用,鋼筋混凝土造,81年11月17日,七層,七層
