鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
花蓮市,房地(土地+建物),花蓮縣花蓮巿華興街91~120號,21.71,住,,,1050418,土地3建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840328,119.15,3,2,1,有,有,5000000,41964,,0.0,0,,RPPOMLNJNHLFFAU56CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉安路一段160巷23弄1~30號,110.0,住,,,1050323,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821221,107.52,3,2,2,有,無,5800000,53943,,0.0,0,,RPUOMLNJNHLFFAU07CA
新城鄉,房地(土地+建物),花蓮縣新城鄉復興路163巷1~30號,121.0,住,,,1050330,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050129,179.33,4,2,4,有,無,9750000,54369,,0.0,0,,RPOOMLOJNHLFFAU56CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美五街73巷1~30號,115.26,住,,,1050401,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0740524,120.94,3,1,2,有,無,5800000,47958,,0.0,0,,RPROMLOJNHLFFAU86CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國風街21巷1~30號,70.0,商,,,1050324,土地1建物1車位0,一層，二層，騎樓,二層,店面(店鋪),住商用,鋼筋混凝土造,0660426,112.42,3,2,3,有,無,10000000,88952,,0.0,0,,RPOPMLOJNHLFFAU66CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福興三街48巷1~30號,45.0,住,,,1050317,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0671201,88.58,2,1,2,有,無,1400000,15805,,0.0,0,,RPPPMLOJNHLFFAU76CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國興一街91~120號,10.41,工,,,1050322,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810930,55.89,1,1,1,有,有,2000000,35785,,0.0,0,,RPOPMLPJNHLFFAU76CA
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里一街1~30號,73.0,住,,,1050412,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0610801,48.47,2,2,1,有,無,2200000,45389,,0.0,0,,RPTNMLTJNHLFFAU47CA
秀林鄉,土地,下崇德段331~360地號,3930.02,農,,,1050307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1950000,496,,0.0,0,,RPXNMLQKNHLFFAU67CA
玉里鎮,房地(土地+建物),花蓮縣玉里鎮中正路1~30號,95.0,住,,,1050421,土地2建物1車位0,一層，二層，三層，屋頂突出物，見其他登記事項,三層,店面(店鋪),住家用,鋼筋混凝土造,0991014,183.78,7,0,8,有,無,15000000,81619,,0.0,0,,RPRNMLLKNHLFFCU76CA
富里鄉,房地(土地+建物),花蓮縣富里鄉和平街91~120號,88.32,住,,,1050409,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0691208,110.97,5,2,4,有,無,3100000,27935,,0.0,0,,RPPNMLNKNHLFFCU76CA
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉池南路一段121~150號,1379.84,其他,,,1030326,土地1建物1車位0,一層，二層，三層，屋頂突出物，地下一層,三層,農舍,農舍,鋼筋混凝土造,1050218,496.25,6,2,7,有,無,14900000,,,0.0,0,"權利人等(3)農舍配蓋,價金不含建物.",RPPOMLLJOHLFFAU09CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿建昌路3巷1~30號,61.0,住,,,1050314,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0720905,84.41,4,2,3,有,無,5100000,60419,,0.0,0,含增建,RPRNMLNLNHLFFAU86CA
秀林鄉,土地,柏拉腦段871~900地號,21417.37,,森林區,農牧用地,1050323,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,75,,0.0,0,,RPVPMLOLNHLFFAU57CA
秀林鄉,土地,柏拉腦段901~930地號,14335.23,,森林區,農牧用地,1050323,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,84,,0.0,0,,RPWPMLOLNHLFFAU67CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣賢一街239巷2弄1~30號,93.55,,特定農業區,甲種建築用地,1050202,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0721223,93.06,4,1,1,有,無,3500000,37610,,0.0,0,,RPVPMLPLNHLFFAU67CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美十三街31~60號,9.65,住,,,1050422,土地1建物1車位0,三層，夾層,五層,套房(1房1廳1衛),住家用,見其他登記事項,0851101,52.06,1,1,1,有,有,1720000,33039,,0.0,0,,RPPPMLQLNHLFFAU17CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿林森路249巷31~60號,72.0,住,,,1050408,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0620521,106.5,5,2,3,有,無,5700000,53521,,0.0,0,含增建,RPQPMLQLNHLFFAU27CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛八街61~90號,17.17,住,,,1050419,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810422,59.8,2,1,1,有,無,2800000,46823,,0.0,0,,RPPNMLMJOHLFFAU09CA
花蓮市,土地,國股段91~120地號,839.08,農,,,1050425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4188000,4991,,0.0,0,,RPQOMLQKNHLFFAU07CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛二街271~300號,8.4,住,,,1050421,土地1建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820120,28.58,1,1,1,有,無,1500000,52484,,0.0,0,,RPTNMLQJNHLFFAU17CA
花蓮市,土地,林森段931~960地號,79.0,住,,,1050401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5972500,75601,,0.0,0,,RPPNMLPJNHLFFAU66CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街61~90號,54.28,,鄉村區,乙種建築用地,1050415,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880414,129.22,4,2,2,有,無,2650000,20508,,0.0,0,,RPQNMLPJNHLFFAU76CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街61~90號,54.28,,鄉村區,乙種建築用地,1050403,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880414,142.4,4,2,2,有,有,3100000,21770,,0.0,0,,RPVOMLPJNHLFFAU37CA
秀林鄉,土地,景美段1201~1230地號,4620.0,,山坡地保育區,林業用地,1050317,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,173,,0.0,0,,RPOOMLQJNHLFFAU76CA
花蓮市,土地,北濱段1201~1230地號,475.0,商,,,1050411,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,54000000,113684,,0.0,0,,RPSNMLQJNHLFFAU07CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉名人1~30號,264.2,,一般農業區,甲種建築用地,1050329,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0741224,180.18,4,2,3,有,無,13200000,73260,,0.0,0,,RPXOMLTJNHLFFAU97CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿民運里4鄰民族路1~30號,4.02,商,,,1050418,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850202,37.93,1,1,1,有,有,1600000,42183,,0.0,0,,RPQOMLTJNHLFFAU27CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中正路169巷29弄1~30號,97.0,住,,,1050321,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0911129,189.03,4,2,3,有,無,11300000,59779,,0.0,0,,RPROMLNKNHLFFAU86CA
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉忠孝121~150號,1442.96,農,,,1050310,土地1建物1車位0,一層，二層,二層,農舍,農舍,鋼筋混凝土造,1040310,249.42,5,2,6,有,無,11950000,,,0.0,0,,RPQOMLRKNHLFFAU17CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華城七街391~420號,982.42,,一般農業區,農牧用地,1050305,土地1建物1車位0,一層，二層，見其他登記事項,二層,農舍,農舍,鋼筋混凝土造,0951002,196.07,4,2,4,有,無,14200000,,,0.0,0,,RPROMLRKNHLFFAU27CA
吉安鄉,土地,慈惠段931~960地號,179.69,住,,,1050422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36420000,202682,,0.0,0,,RPOOMLLMNHLFFAU56CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿南京街306巷1~30號,30.01,商,,,1050416,土地4建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0741108,100.3,3,2,2,有,無,3000000,29910,,0.0,0,,RPTPMLQLNHLFFAU57CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿民樂三街1~30號,8.17,住,,,1050311,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870218,74.72,2,2,1,有,有,3250000,43496,,0.0,0,,RPUPMLQLNHLFFAU67CA
吉安鄉,土地,太昌段1531~1560地號,1416.0,農,,,1050316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,9181,,0.0,0,,RPOPMLQLNHLFFAU07CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國富二十街31~60號,12.75,住,,,1050328,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830425,48.12,1,1,1,有,無,2100000,43641,,0.0,0,,RPTNMLNLNHLFFAU07CA
富里鄉,土地,富南段91~120地號,1478.03,,特定農業區,農牧用地,1050427,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,812,,0.0,0,,RPPNMLPJNHLFFCU86CA
富里鄉,土地,吉拉米代段421~450地號,2500.64,,山坡地保育區,農牧用地,1050427,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,1280,,0.0,0,,RPPNMLTJNHLFFCU27CA
玉里鎮,土地,酸柑段391~420地號,2654.37,,特定農業區,農牧用地,1050425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,980,,0.0,0,,RPPNMLLKNHLFFCU56CA
瑞穗鄉,土地,鶴岡段481~510地號,652.0,,鄉村區,乙種建築用地,1050406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,1227,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLKMNHLFFCU76DA
