鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
中正區,車位,基隆市中正區觀海街121~150號,0.0,,,,1050418,土地0建物0車位2,,,其他,,,,86.86,0,0,0,有,有,800000,,坡道平面,86.86,800000,,RPVNMLPJNHLFFBC18CA
中正區,車位,基隆市中正區觀海街61~90號,0.0,,,,1050406,土地0建物0車位6,,,其他,,,,209.93,0,0,0,有,有,2400000,,坡道平面,209.94,2400000,,RPWNMLPJNHLFFBC28CA
中正區,車位,基隆市中正區觀海街61~90號,0.0,,,,1050418,土地0建物0車位1,,,其他,,,,45.95,0,0,0,有,有,400000,,坡道平面,45.95,400000,,RPXNMLPJNHLFFBC38CA
中正區,車位,基隆市中正區觀海街61~90號,0.0,,,,1050418,土地0建物0車位1,,,其他,,,,45.95,0,0,0,有,有,400000,,坡道平面,45.95,400000,,RPOOMLPJNHLFFBC57CA
中正區,房地(土地+建物)+車位,基隆市中正區觀海街91~120號,6.07,住,,,1050418,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,78.2,1,1,1,有,有,1450000,18542,坡道平面,0.0,0,,RPPNMLSJNHLFFBC87CA
中正區,房地(土地+建物),基隆市中正區祥豐街751~780號,29.67,住,,,1050326,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0580109,82.75,9,0,5,有,無,3200000,38671,,0.0,0,有增建,RPTNMLNJNHLFFBC77CA
信義區,房地(土地+建物),基隆市信義區培德路151~180號,10.71,住,,,1050321,土地2建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830908,63.13,1,1,1,有,有,1980000,31364,,0.0,0,,RPPNMLPJNHLFFBC57CA
中山區,房地(土地+建物),基隆市中山區中山三路103巷121~150號,68.46,住,,,1050312,土地5建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801115,94.47,3,2,1,有,無,1400000,14820,,0.0,0,,RPUNMLNJNHLFFCC97CA
安樂區,房地(土地+建物),基隆市安樂區武隆街103巷55弄61~90號,29.53,其他,,,1050311,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831108,118.86,4,1,2,有,有,2000000,16827,,0.0,0,房子需大整修,RPVNMLNJNHLFFCC08CA
安樂區,房地(土地+建物),基隆市安樂區基金三路31~60號,16.67,其他,,,1050330,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840701,91.09,3,2,2,有,有,3000000,32934,,0.0,0,,RPQNMLOJNHLFFCC67CA
安樂區,房地(土地+建物)+車位,基隆市安樂區武隆街103巷57弄31~60號,96.74,住,,,1050408,土地1建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,0950724,252.48000000000002,4,3,3,有,有,10400000,41191,坡道平面,0.0,0,,RPTPMLOJNHLFFCC18CA
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街530巷91~120號,45.57,住,,,1050414,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820304,146.13,3,2,1,有,有,6800000,46534,,0.0,0,,RPQNMLTJNHLFFCC18CA
安樂區,房地(土地+建物),基隆市安樂區基金一路361~390號,14.3,住,,,1050301,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821123,103.96,3,2,2,有,有,5500000,52905,,0.0,0,,RPSNMLLKNHLFFCC67CA
七堵區,房地(土地+建物),基隆市七堵區南興路63巷1~30號,21.5,商,,,1050301,土地4建物1車位0,一層，騎樓,四層,店面(店鋪),商業用,鋼筋混凝土加強磚造,0640924,42.78,0,0,0,無,無,1354400,31660,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLLMNHLFFCC67DA
暖暖區,房地(土地+建物),基隆市暖暖區東勢街26巷1~30號,36.56,住,,,1050407,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701106,87.53,2,1,1,有,無,2600000,29704,,0.0,0,含增建或未登記建物。,RPWNMLPJNHLFFCC58EA
中山區,房地(土地+建物)+車位,基隆市中山區復興路212巷8弄1~30號,31.19,住,,,1050329,土地2建物1車位1,一層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0740704,110.49,3,2,2,有,無,5200000,47063,一樓平面,0.0,0,,RPSQMLQJNHLFFCC58EA
安樂區,房地(土地+建物),基隆市安樂區基金一路208巷164弄1~30號,25.34,住,,,1050308,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831015,92.8,3,1,2,有,有,3300000,35560,,0.0,0,,RPPNMLQKNHLFFCC08EA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街271~300號,34.92,住,,,1050406,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840208,177.07,3,2,2,有,有,7850000,44333,坡道平面,0.0,0,,RPQNMLQKNHLFFCC18EA
中正區,房地(土地+建物),基隆市中正區武昌街1~30號,23.2,商,,,1050415,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0661209,84.7,3,2,1,有,無,2220000,26210,,0.0,0,,RPPNMLOJNHLFFBC57DA
信義區,土地,東信段三小段1~30地號,2.0,住,,,1050422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,106000,53000,,0.0,0,本件土地買方即承租人，係向基隆市政府承購,RPQNMLOJNHLFFBC67DA
暖暖區,車位,基隆市暖暖區暖暖街271~300號,3.01,住,,,1050406,土地0建物0車位1,地下一層，地下二層,十五層,其他,見其他登記事項,鋼筋混凝土造,0840208,36.77,0,0,0,有,有,650000,,坡道平面,36.77,650000,,RPVNMLOLNHLFFCC58EA
七堵區,房地(土地+建物),基隆市七堵區南興路63巷1~30號,22.75,商,,,1050409,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640903,69.55,2,1,1,有,無,1500000,21567,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTQMLQJNHLFFCC48CA
暖暖區,土地,金華段61~90地號,47.78,其他,,,1050417,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1662500,34795,,0.0,0,房地交易總價含地上未辦理所有權第一次登記建物。,RPXNMLOJNHLFFCC38CA
信義區,土地,田寮段61~90地號,6.0,住,,,1050412,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,209520,34920,,0.0,0,向政府機關承購之案件。,RPTNMLQKNHLFFBC18CA
信義區,房地(土地+建物),基隆市信義區教忠街141巷31~60號,77.16,住,,,1050329,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0831125,135.26,4,3,3,有,無,7100000,52491,,0.0,0,,RPWNMLNJNHLFFBC08CA
中正區,房地(土地+建物)+車位,基隆市中正區新豐街451~480號,24.79,住,,,1050406,土地3建物1車位1,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,153.08,3,2,2,有,有,6270000,40959,坡道平面,0.0,0,,RPVNMLOJNHLFFBC08CA
中正區,房地(土地+建物),基隆市中正區新豐街331~360號,13.58,住,,,1050412,土地2建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,81.58,2,2,1,有,有,3300000,40451,,0.0,0,,RPWNMLOJNHLFFBC18CA
中正區,房地(土地+建物),基隆市中正區新豐街211~240號,13.45,住,,,1050413,土地1建物1車位0,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,72.72,2,2,1,有,有,2700000,37129,,0.0,0,,RPXNMLOJNHLFFBC28CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,24.52,住,,,1050328,土地3建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,231.58,3,2,2,有,有,13380000,56928,坡道平面,15.87,1100000,,RPQOMLKMNHLFFCC67CA
安樂區,房地(土地+建物),基隆市安樂區麥金路301~330號,6.83,住,,,1050328,土地3建物1車位0,五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,70.29,2,1,1,有,有,3860000,54915,,0.0,0,,RPROMLKMNHLFFCC77CA
安樂區,房地(土地+建物),基隆市安樂區麥金路301~330號,7.13,住,,,1050328,土地3建物1車位0,五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,73.31,2,1,1,有,有,4000000,54563,,0.0,0,,RPSOMLKMNHLFFCC87CA
安樂區,房地(土地+建物),基隆市安樂區麥金路391~420號,6.96,住,,,1050328,土地3建物1車位0,十三層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,71.64,2,1,1,有,有,3450000,48157,,0.0,0,,RPUOMLKMNHLFFCC08CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,28.08,住,,,1050328,土地3建物1車位2,二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,242.66000000000003,3,2,2,有,有,14080000,56926,坡道平面,26.94,1800000,,RPVOMLKMNHLFFCC18CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,14.05,住,,,1050328,土地3建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,123.86000000000001,3,1,2,有,有,8400000,67813,坡道平面,15.87,0,,RPWOMLKMNHLFFCC28CA
