編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWOMLLJOHLFFAT07CA,33,99.72,住家用,加強磚造,72年4月13日,二層,一層 二層 騎樓
RPPNMLMJOHLFFAT98CA,21,197.55,住家用,鋼筋混凝土造,83年12月30日,五層,一層 二層 三層 四層 五層
RPPNMLMJOHLFFAT98CA,21,2.17,見其他登記事項,鋼筋混凝土造,83年12月30日,五層,
RPUOMLMJOHLFFAT96CA,33,73.04,住家用,鋼筋混凝土造,72年3月15日,五層,五層
RPUOMLMJOHLFFAT96CA,33,.00,見其他登記事項,鋼筋混凝土造,72年5月16日,,
RPUOMLMJOHLFFAT96CA,33,.00,見其他登記事項,鋼筋混凝土造,72年3月15日,,
RPVOMLMJOHLFFAT07CA,22,85.18,住家用,鋼筋混凝土造,83年5月16日,六層,六層
RPVOMLMJOHLFFAT07CA,22,31.68,見其他登記事項,鋼筋混凝土造,83年5月16日,六層,
RPRNMLNJOHLFFAT66CA,5,169.04,住家用,鋼筋混凝土造,100年11月11日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLMJOHLFFBT09CA,22,160.02,住家用,鋼筋混凝土造,83年7月25日,三層,一層 二層 三層
RPRNMLPKOHLFFBT07CA,20,138.54,見其他登記事項,加強磚造,84年11月23日,二層,一層 二層
RPRNMLMJOHLFFCT76CA,,202.32,住家用,見其他登記事項,104年12月30日,三層,一層 二層 三層
RPSNMLRLOHLFFCT57CA,3,216.37,見其他登記事項,見其他登記事項,102年11月8日,三層,一層 二層 三層 騎樓 見其他登記事項
RPQNMLSJOHLFFDT37CA,1,182.62,住宅,鋼筋混凝土構造,104年10月15日,三層,一層 二層 三層
RPQNMLOKOHLFFET17CA,20,21.45,住家用,鋼筋混凝土造,84年11月17日,十二層,十一層
RPQNMLOKOHLFFET17CA,20,12.92,共同部份,鋼筋混凝土造,84年11月17日,十二層,
RPQNMLRKOHLFFFT57CA,44,181.25,住商用,加強磚造,61年8月10日,二層,一層 二層
RPRNMLQJOHLFFET47DA,37,146.28,住家用,鋼筋混凝土加強磚造,68年3月16日,二層,一層 二層 騎樓
RPPNMLNJOHLFFET86CA,21,46.82,住家用,鋼筋混凝土造,84年7月10日,四層,一層
RPPNMLNJOHLFFET86CA,21,38.09,共同部份,鋼筋混凝土造,84年7月10日,四層,
RPSNMLQJOHLFFCT27CA,19,95.58,住家用,鋼筋混凝土造,86年5月30日,十層,四層
RPSNMLQJOHLFFCT27CA,19,53.48,見其他登記事項,鋼筋混凝土造,86年5月30日,十層,
RPQOMLOJOHLFFCT96CA,1,214.73,見其他登記事項,見其他登記事項,104年2月16日,三層,一層 二層 三層 騎樓 見其他登記事項
RPRNMLRJOHLFFBT17CA,44,28.80,住家用,見其他登記事項,61年3月4日,一層,見其他登記事項
RPTOMLMLOHLFFAT07CA,10,185.32,見其他登記事項,鋼筋混凝土造,95年5月2日,四層,一層 二層 三層 四層 見其他登記事項
RPROMLSJOHLFFAT27CA,24,181.43,住商用,鋼筋混凝土造,80年11月16日,四層,一層 二層 三層 四層 騎樓
RPPQMLSJOHLFFAT27CA,22,28.97,住家用,鋼筋混凝土造,83年11月4日,十三層,十一層
RPPQMLSJOHLFFAT27CA,22,13.02,見其他登記事項,鋼筋混凝土造,83年11月4日,十三層,
RPPNMLOJOHLFFAT56CA,10,255.26,住家用,鋼筋混凝土造,95年1月26日,三層,一層 二層 三層
RPSNMLOJOHLFFAT86CA,1,203.45,見其他登記事項,鋼筋混凝土造,104年6月8日,四層,一層 二層 三層 四層
RPPNMLQJOHLFFAT76CA,21,153.96,住家用,鋼筋混凝土造,84年4月27日,四層,一層 二層 三層 四層
RPPNMLPKOHLFFAT76CA,19,130.33,住家用,鋼筋混凝土造,86年1月23日,三層,一層 二層 三層
RPRNMLPKOHLFFAT96CA,4,191.12,住家用,鋼筋混凝土造,101年4月26日,三層,一層 二層 三層 屋頂突出物
RPPNMLRKOHLFFAT96CA,1,192.58,住家用,鋼筋混凝土造,104年7月20日,四層,一層 二層 三層 四層
RPOOMLOKOHLFFAT66CA,13,420.71,見其他登記事項,鋼筋混凝土造,91年12月25日,三層,一層 二層 三層
RPXOMLNKOHLFFAT47CA,33,82.90,見其他登記事項,鋼筋混凝土造,72年5月10日,五層,五層
RPXOMLNKOHLFFAT47CA,,6.77,見其他登記事項,鋼筋混凝土造,,五層,
RPQNMLOKOHLFFAT76CA,22,72.25,住家用,鋼筋混凝土造,83年5月2日,十三層,八層
