編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPXOMLSJOHLFFHF37CC,秀山段,.00,都市：住
RPTOMLSJOHLFFAF88CC,學成段,.00,都市：住
RPUOMLSJOHLFFAF98CC,江子翠段第二崁小段,.00,都市：商
RPWNMLSJOHLFFEF86CC,正德段,22.80,都市：住
RPUQMLSJOHLFFEF96CC,新興段,41.59,都市：住
RPPNMLTJOHLFFDF78CC,智興段,.00,都市：住
RPPNMLKKOHLFFHF38CC,得林段,7.72,都市：住
RPRNMLKKOHLFFHF58CC,華中段,26.89,都市：住
RPUNMLKKOHLFFHF88CC,公園段,.00,都市：住
RPVNMLKKOHLFFHF98CC,員山段,12.76,都市：住
RPQNMLKKOHLFFAF77CC,江子翠段第三崁小段,.91,都市：住
RPQNMLKKOHLFFAF77CC,江子翠段第三崁小段,.29,都市：住
RPQNMLKKOHLFFAF77CC,江子翠段第三崁小段,11.56,都市：住
RPRNMLKKOHLFFAF87CC,幸福段,.00,都市：住
RPQNMLKKOHLFFBF87CC,榮富段,20.98,都市：住
RPRNMLKKOHLFFBF97CC,全安段,20.95,都市：住
RPSNMLMKOHLFFEF58CC,竹圍段,19.21,都市：住
RPSNMLMKOHLFFEF58CC,竹圍段,.24,都市：住
RPSNMLMKOHLFFEF58CC,竹圍段,.00,都市：其他
RPSNMLMKOHLFFEF58CC,竹圍段,.08,都市：住
RPSNMLMKOHLFFEF58CC,竹圍段,.26,都市：住
RPTNMLMKOHLFFEF68CC,新巿段,22.19,都市：住
RPUNMLMKOHLFFEF78CC,海天段,4.68,都市：住
RPVNMLMKOHLFFEF88CC,公司田段,26.73,都市：住
RPWNMLMKOHLFFEF98CC,紅毛城段,26.31,都市：住
RPXNMLMKOHLFFEF09CC,新巿段,26.16,都市：住
RPUNMLMKOHLFFIF56CC,大學段二小段,12.83,都市：住
RPVNMLMKOHLFFIF66CC,大學段二小段,20.31,都市：商
RPRPMLNKOHLFFIF56CC,大學段二小段,8.29,都市：商
RPQQMLNKOHLFFIF56CC,博愛段,.00,都市：商
RPTRMLNKOHLFFIF96CC,新興段,.00,都市：工
RPPNMLNKOHLFFGF58CC,富貴段,.00,都市：住
RPRNMLNKOHLFFGF78CC,重陽段,.00,都市：住
RPXNMLNKOHLFFEF56CC,正德段,13.75,都市：住
RPOPMLNKOHLFFAF08CC,江子翠段第一崁小段,21.50,都市：住
RPUOMLNKOHLFFCF78CC,中央段,.00,都市：住
RPSNMLNKOHLFFBF38CC,國宅段,10.74,都市：住
RPXNMLNKOHLFFBF88CC,思賢段,21.13,都市：住
RPOOMLNKOHLFFBF08CC,中原段,11.37,都市：商
RPUSMLNKOHLFFBF09CC,榮富段,.00,都市：住
RPOTMLNKOHLFFBF58CC,思賢段,.00,都市：住
RPUTMLNKOHLFFBF56CC,國宅段,15.45,都市：住
RPRUMLNKOHLFFBF98CC,榮富段,.00,都市：住
RPSUMLNKOHLFFBF09CC,力行段,20.69,都市：住
RPQVMLNKOHLFFBF98CC,建林段,42.37,都市：住
RPTNMLNKOHLFFEF88DC,中興段,32.66,都市：住
RPVNMLNKOHLFFDF09EC,智興段,7.14,都市：住
RPTOMLOKOHLFFDF09EC,保長段,8.51,都市：住
RPUOMLOKOHLFFDF56EC,保長段,5.35,都市：住
RPOPMLOKOHLFFDF68EC,保長段,8.47,都市：住
RPQNMLOKOHLFFCF58EC,復興段,.00,都市：工
RPSNMLOKOHLFFCF78EC,寶橋段,.00,都市：工
RPSNMLOKOHLFFBF48CC,民安段,133.00,都市：工
RPXNMLOKOHLFFBF98CC,中原段,.00,都市：住
RPOOMLOKOHLFFBF18CC,思源段,.00,都市：其他
RPOOMLOKOHLFFBF18CC,思源段,.00,都市：其他
RPSOMLOKOHLFFBF58CC,中原段,.00,都市：商
RPUOMLOKOHLFFCF88CC,寶元段,588.57,都市：工
RPPPMLOKOHLFFAF28CC,光仁段,29.75,非都市： ; 非都市編定：
RPQPMLOKOHLFFAF38CC,江子翠段溪頭小段,.00,非都市： ; 非都市編定：
RPUOMLOKOHLFFEF09CC,新興段,2.61,都市：住
RPQNMLOKOHLFFDF48CC,智興段,.00,都市：商
RPRPMLOKOHLFFDF78CC,新峰段,825.00,都市：住
RPSPMLOKOHLFFIF76CC,大學段二小段,10.22,都市：商
RPTPMLOKOHLFFIF86CC,圳福段,13.07,都市：住
RPUPMLOKOHLFFIF96CC,大學段一小段,16.26,都市：住
RPVPMLOKOHLFFIF07CC,大學段一小段,5.34,都市：住
RPXPMLOKOHLFFIF27CC,大學段二小段,21.17,都市：商
RPSRMLPKOHLFFIF07CC,佳園段,67.20,都市：住
RPXRMLPKOHLFFIF57CC,大學段一小段,14.95,都市：商
RPXNMLPKOHLFFDF66CC,厚德段,4742.53,都市：住
RPRRMLPKOHLFFDF09CC,北山段,18.90,都市：商
RPVOMLPKOHLFFGF86CC,重新段壹小段,.00,都市：商
RPRNMLPKOHLFFHF56DC,大華段,9.00,都市：住
RPSOMLPKOHLFFAF78EC,幸福段,9.26,都市：住
RPVOMLPKOHLFFAF09EC,府中段,101.00,都市：住
RPUNMLPKOHLFFHF76CC,華中段,26.89,都市：住
RPWNMLPKOHLFFHF96CC,華中段,25.44,都市：住
RPXNMLPKOHLFFHF07CC,永平段,.00,都市：商
RPXNMLPKOHLFFHF07CC,永平段,.00,都市：商
RPOOMLPKOHLFFHF88CC,樂華段,.00,都市：商
RPWPMLPKOHLFFHF17CC,南山段,.00,都市：其他
RPXQMLPKOHLFFHF37CC,永平段,10.88,都市：住
RPXQMLPKOHLFFHF37CC,永平段,.01,都市：其他
RPXNMLPKOHLFFCF56CC,陽光段,.00,都市：農
RPXNMLPKOHLFFCF56CC,陽光段,.00,都市：農
RPRPMLPKOHLFFBF68CC,芳洲段,21.06,都市：住
RPTQMLPKOHLFFBF98CC,麗林段,26.49,都市：住
RPQNMLPKOHLFFCF58DC,行政段,66.01,都市：住
RPSOMLPKOHLFFHF86EC,得林段,26.94,都市：住
