鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
苗栗市,房地(土地+建物),苗栗縣苗栗巿恭敬里東海街1~30號,33.3,住,,,1050517,土地1建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,0790720,115.29,0,0,0,無,無,無,18000,156,,0.0,0,,RPQNMLMJOHLFFBK48CC
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗巿北苗里19鄰文?街91~120號,445.0,住,,,1050425,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041116,156.73000000000002,3,2,2,有,有,有,18000,115,一樓平面,0.0,0,,RPRNMLMJOHLFFBK58CC
頭份鎮,房地(土地+建物),苗栗縣頭份鎮和平路241~270號,176.48,其他,,,1050527,土地1建物1車位0,全,3,透天厝,見其他登記事項,見其他登記事項,0991206,301.53,3,2,4,有,無,無,37800,125,,0.0,0,,RPUNMLPKOHLFFFK17DC
頭份鎮,房地(土地+建物),苗栗縣頭份鎮和平路241~270號,176.48,工,,,1050527,土地2建物1車位0,全,3,透天厝,見其他登記事項,見其他登記事項,0991206,301.53,3,2,4,有,無,無,37800,125,,0.0,0,,RPXNMLPKOHLFFFK47DC
