編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTOMLNJOHLFFBJ68CA,8,.01,見其他登記事項,鋼筋混凝土造,97年6月27日,十四層,一層
RPTOMLNJOHLFFBJ68CA,8,28.83,共用部分,鋼筋混凝土造,97年6月27日,十四層,
RPTOMLNJOHLFFBJ68CA,8,55.78,住家用,鋼筋混凝土造,97年6月27日,十四層,十四層
RPTOMLNJOHLFFBJ68CA,8,12.87,共用部分,鋼筋混凝土造,97年6月27日,十四層,
RPTOMLNJOHLFFBJ68CA,8,11.28,共用部分,鋼筋混凝土造,97年6月27日,14,
RPUOMLNJOHLFFBJ78CA,2,73.35,住家用,鋼筋混凝土造,103年1月14日,十四層,十一層
RPUOMLNJOHLFFBJ78CA,2,50.34,見其他登記事項,鋼筋混凝土造,103年1月14日,十四層,
RPUOMLNJOHLFFBJ78CA,2,17.57,見其他登記事項,鋼筋混凝土造,103年1月14日,十四層,
RPVOMLNJOHLFFBJ88CA,,68.90,住家用,鋼筋混凝土造,104年12月4日,十四層,九層
RPVOMLNJOHLFFBJ88CA,,56.13,見其他登記事項,鋼筋混凝土造,104年12月4日,十四層,
RPVOMLNJOHLFFBJ88CA,,10.97,見其他登記事項,鋼筋混凝土造,104年12月4日,十四層,
RPOPMLNJOHLFFBJ28CA,1,130.31,住家用,鋼筋混凝土造,104年9月17日,十四層,十四層
RPOPMLNJOHLFFBJ28CA,1,100.69,見其他登記事項,鋼筋混凝土造,104年9月17日,十四層,
RPOPMLNJOHLFFBJ28CA,1,23.47,見其他登記事項,鋼筋混凝土造,104年9月17日,十四層,
RPOOMLOJOHLFFBJ28CA,36,115.20,住家用,加強磚造,69年1月18日,二層,一層 二層
RPQOMLOJOHLFFBJ48CA,14,149.05,住家用,鋼筋混凝土造,91年4月25日,四層,一層 二層 三層 四層
RPQNMLRJOHLFFBJ68CA,1,105.32,住家用,鋼筋混凝土造,104年8月9日,十四層,三層
RPQNMLRJOHLFFBJ68CA,1,71.03,見其他登記事項,鋼筋混凝土造,104年8月9日,十四層,
RPRPMLLJOHLFFBJ38CA,9,.12,商業用,鋼筋混凝土造,96年9月21日,十五層,一層
RPRPMLLJOHLFFBJ38CA,9,.04,共用部分,鋼筋混凝土造,96年9月21日,十五層,
RPRPMLLJOHLFFBJ38CA,9,54.16,共用部分,鋼筋混凝土造,96年9月21日,十五層,
RPRPMLLJOHLFFBJ38CA,9,159.58,住家用,鋼筋混凝土造,96年9月21日,十五層,十一層
RPRPMLLJOHLFFBJ38CA,9,41.10,共用部分,鋼筋混凝土造,96年9月21日,十五層,
RPRPMLLJOHLFFBJ38CA,9,23.62,共用部分,鋼筋混凝土造,96年9月21日,十五層,
RPQOMLMJOHLFFBJ28CA,2,118.54,住家用,鋼筋混凝土造,103年7月28日,二十四層,十一層
RPQOMLMJOHLFFBJ28CA,2,25.48,見其他登記事項,鋼筋混凝土造,103年7月28日,二十四層,
RPQOMLMJOHLFFBJ28CA,2,25.50,見其他登記事項,鋼筋混凝土造,103年7月28日,二十四層,
RPQOMLMJOHLFFBJ28CA,2,.02,見其他登記事項,鋼筋混凝土造,103年7月28日,二十四層,一層
RPQOMLMJOHLFFBJ28CA,2,33.22,見其他登記事項,鋼筋混凝土造,103年7月28日,二十四層,
RPQOMLQJOHLFFBJ68CA,9,191.46,住家用,鋼筋混凝土造,96年1月26日,五層,一層 二層 三層 四層 五層
RPSPMLQKOHLFFBJ09CA,11,.29,見其他登記事項,鋼筋混凝土造,94年6月16日,十三層,一層
RPSPMLQKOHLFFBJ09CA,11,68.43,住家用,鋼筋混凝土造,94年6月16日,十三層,四層
RPSPMLQKOHLFFBJ09CA,11,14.37,共用部分,鋼筋混凝土造,94年6月16日,十三層,
RPSPMLQKOHLFFBJ09CA,11,9.63,共用部分,鋼筋混凝土造,94年6月16日,十三層,
RPSPMLQKOHLFFBJ09CA,11,30.63,共用部分,鋼筋混凝土造,94年6月16日,十三層,
RPUPMLQKOHLFFBJ66CA,3,129.34,見其他登記事項,鋼筋混凝土造,102年5月16日,二十四層,
RPUPMLQKOHLFFBJ66CA,3,145.92,住家用,鋼筋混凝土造,102年5月16日,二十四層,十九層
RPUPMLQKOHLFFBJ66CA,3,.72,見其他登記事項,鋼筋混凝土造,102年5月16日,二十四層,
RPOPMLRKOHLFFBJ78CA,12,95.04,住家用,鋼筋混凝土造,93年5月17日,二十一層,十三層
RPOPMLRKOHLFFBJ78CA,12,21.13,共用部分,鋼筋混凝土造,93年5月17日,二十一層,
RPOPMLRKOHLFFBJ78CA,12,7.17,共用部分,鋼筋混凝土造,93年5月17日,二十一層,
RPOPMLRKOHLFFBJ78CA,12,.06,見其他登記事項,鋼筋混凝土造,93年5月17日,二十一層,地下二層
RPOPMLRKOHLFFBJ78CA,12,.01,共用部分,鋼筋混凝土造,93年5月17日,二十一層,
RPOPMLRKOHLFFBJ78CA,12,48.28,共用部分,鋼筋混凝土造,93年5月17日,二十一層,
