編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPRNMLMJOHLFFAG28EC,五結段,179.00,都市：工
RPVOMLNJOHLFFAG88EC,南昌段,15.00,都市：商
RPVOMLNJOHLFFAG88EC,南昌段,209.00,都市：商
RPVOMLNJOHLFFAG88EC,南昌段,34.00,都市：商
RPVOMLNJOHLFFAG88EC,南昌段,5.00,都市：商
RPPNMLLKOHLFFAG87CC,東安段,101.00,都市：住
RPQNMLLKOHLFFAG97CC,羅莊段,35.77,都市：住
RPRNMLLKOHLFFAG08CC,羅莊段,21.60,都市：住
RPSNMLLKOHLFFAG18CC,季新段,53.46,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPXNMLOKOHLFFAG56EC,南昌段,59.00,都市：住
RPROMLPKOHLFFAG78EC,東光段,12.89,都市：住
