鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
花蓮市,房地(土地+建物),花蓮縣花蓮巿中央路三段721~750號,5.63,住,,,1050523,土地1建物1車位0,七層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840819,24.25,1,1,1,有,有,1000000,41237,,0.0,0,,RPOPMLLJOHLFFAU09CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中興路1~30號,12.6,商,,,1050519,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,127.62,3,2,2,有,無,5900000,46231,,0.0,0,,RPUNMLMJOHLFFAU96CA
吉安鄉,土地,仁愛段271~300地號,12544.37,,特定農業區,農牧用地,1050505,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,56920000,4537,,0.0,0,,RPWNMLMJOHLFFAU17CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美七街31~60號,8.74,商,,,1050512,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820925,74.24,2,1,1,有,有,2800000,37716,,0.0,0,,RPOOMLMJOHLFFAU09CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛六街31~60號,7.88,住,,,1050523,土地2建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851104,32.94,1,1,1,有,無,1100000,33394,,0.0,0,,RPVOMLMJOHLFFAU17CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛四街91~120號,22.56,住,,,1050516,土地0建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830412,136.79,2,1,1,有,無,5000000,36552,,0.0,0,,RPXNMLRJOHLFFAU77CA
壽豐鄉,房地(土地+建物)+車位,花蓮縣壽豐鄉志學新?1~30號,49.4,住,,,1050420,土地4建物1車位1,二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,138.96,4,2,2,有,無,3260000,23460,坡道平面,13.39,0,,RPQOMLSJOHLFFAU27CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路601~630號,172.88,,鄉村區,乙種建築用地,1050504,土地1建物1車位0,一層,一層,其他,住家用,鋼筋混凝土加強磚造,0640612,64.8,2,2,1,有,無,7600000,117284,,0.0,0,,RPTNMLSKOHLFFAU57CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉興三街31~60號,89.0,住,,,1050506,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940225,182.45,4,2,5,有,無,9200000,50425,,0.0,0,,RPWNMLSKOHLFFAU87CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華工六路60巷1~30號,117.34,,工業區,丁種建築用地,1050422,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050226,241.02,5,2,5,有,無,12000000,49788,,0.0,0,,RPPOMLLLOHLFFAU66CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿介林六街31~60號,102.0,商,,,1050512,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0941227,250.69,4,2,4,有,無,11300000,45076,,0.0,0,,RPOQMLRLOHLFFAU37CA
秀林鄉,土地,下崇德段391~420地號,401.35,其他,,,1050520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,249,,0.0,0,,RPUPMLSLOHLFFAU97CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉宜昌一街1~30號,82.0,住,,,1050510,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670107,111.14,3,2,3,有,無,7900000,71082,,0.0,0,,RPUNMLKMOHLFFAU07CA
瑞穗鄉,土地,瑞美段181~210地號,570.33,住,,,1050510,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7763400,13612,,0.0,0,,RPQNMLMJOHLFFCU76CA
光復鄉,房地(土地+建物),花蓮縣光復鄉成功街241~270號,86.0,住,,,1050513,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0821029,105.3,2,1,2,有,無,2000000,18993,,0.0,0,,RPPNMLRJPHLFFBU17CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯五路121~150號,4.29,商,,,1050425,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750712,25.98,1,1,1,有,無,450000,17321,,0.0,0,,RPRNMLQJOHLFFAU27EA
光復鄉,土地,阿托莫段451~480地號,1602.78,,山坡地保育區,農牧用地,1050527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,562000,351,,0.0,0,向政府機關承購之案件。(地籍清理標售案件),RPQNMLNJOHLFFBU96EA
萬榮鄉,土地,悅付南段661~690地號,286.91,,一般農業區,農牧用地,1050526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,68858,240,,0.0,0,,RPRNMLNJOHLFFBU07EA
瑞穗鄉,土地,瑞良段721~750地號,97.0,住,,,1050517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,10309,,0.0,0,親友、員工或其他特殊關係間之交易。含未登記建物。申報金額由權利人提供，僅代辦所有權移轉登記未簽訂私契。,RPPNMLOKOHLFFCU96CA
瑞穗鄉,土地,興南段991~1020地號,5869.62,,特定農業區,農牧用地,1050509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16000000,2726,,0.0,0,,RPPNMLNJOHLFFCU76CA
吉安鄉,土地,光華段二小段91~120地號,254.35,,工業區,丁種建築用地,1050503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11700000,46000,,0.0,0,,RPTOMLKMOHLFFAU07CA
秀林鄉,房地(土地+建物),花蓮縣秀林鄉崇德31~60號,191.27,住,,,1050512,土地2建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0750701,71.43,3,2,2,有,無,1470000,20580,,0.0,0,,RPWOMLOJPHLFFAU57CA
鳳林鎮,土地,鳳信段91~120地號,2511.11,,特定農業區,農牧用地,1050503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2886000,1149,,0.0,0,,RPSNMLNJOHLFFBU96CA
秀林鄉,土地,帛士林段811~840地號,1251.33,,一般農業區,農牧用地,1050520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,959,,0.0,0,,RPUNMLSLOHLFFAU77CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉興一街372巷1~30號,9.04,住,,,1050516,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851213,35.64,1,1,1,有,無,1600000,44893,,0.0,0,,RPTOMLNLOHLFFAU27CA
花蓮市,建物,花蓮縣花蓮巿自強路541~570號,0.0,,,,1050523,土地0建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0840728,157.22,9,2,3,有,無,2350000,14947,,0.0,0,,RPOPMLRLOHLFFAU27CA
