鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中山區,建物,臺北市中山區松江路1~30號,0.0,商,,,1050504,土地0建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0750218,89.21000000000001,0,1,1,有,有,無,55555,623,,0.0,0,此租金為含稅價,RPQNMLLJOHLFFCA47CC
中山區,建物,臺北市中山區林森北路361~390號,0.0,商,,,1050515,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,66.62,1,1,1,有,有,有,50000,751,,0.0,0,,RPWNMLLJOHLFFCA08CC
中山區,建物,臺北市中山區長春路91~120號,0.0,商,,,1050601,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0640626,53.58,0,0,0,無,無,有,18000,336,,0.0,0,,RPXNMLLJOHLFFCA18CC
內湖區,建物,臺北市內湖區石潭路1~30號,0.0,其他,,,1050520,土地0建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980831,135.2,3,2,2,有,有,無,28000,207,坡道平面,32.41,0,,RPOOMLLJOHLFFCA37CC
中山區,建物,臺北市中山區中山北路三段1~30號,0.0,商,,,1050601,土地0建物1車位0,一層,14,辦公商業大樓,商業用,鋼筋混凝土造,,16.52,0,0,0,無,無,有,5500,333,,0.0,0,,RPPOMLLJOHLFFCA47CC
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段301~330號,0.0,其他,,,1050511,土地1建物1車位3,六層,13,辦公商業大樓,工業用,見使用執照,0910520,349.41999999999996,0,0,0,無,有,無,175835,679,坡道平面,108.06,12000,,RPSOMLLJOHLFFCA77CC
內湖區,建物,臺北市內湖區民權東路六段180巷1~30號,281.58,商,,,1050531,土地0建物4車位0,七層,12,辦公商業大樓,商業用,鋼筋混凝土造,0881102,2486.09,0,0,0,無,有,無,680000,274,,0.0,0,,RPVOMLLJOHLFFCA08CC
中山區,建物,臺北市中山區復興北路61~90號,0.0,商,,,1050526,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0670306,81.99,0,0,0,無,有,無,28000,342,,0.0,0,,RPWOMLLJOHLFFCA18CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1050530,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,124.03,2,1,1,有,有,有,65600,529,,0.0,0,,RPXOMLLJOHLFFCA28CC
中山區,建物,臺北市中山區農安街1~30號,0.0,商,,,1050503,土地0建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0980622,110.33000000000001,0,0,0,無,有,無,85140,772,,0.0,0,,RPOPMLLJOHLFFCA47CC
中山區,建物,臺北市中山區敬業一路181~210號,0.0,商,,,1050524,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970328,130.44,2,2,2,有,有,有,60000,460,,0.0,0,,RPPPMLLJOHLFFCA57CC
中山區,建物,臺北市中山區松江路124巷1~30號,0.0,住,,,1050531,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620327,139.42,0,0,0,無,無,無,60000,430,,0.0,0,,RPRPMLLJOHLFFCA77CC
中山區,建物,臺北市中山區松江路93巷1~30號,0.0,住,,,1050527,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860417,149.54000000000002,2,1,2,有,有,有,69000,461,,0.0,0,,RPSPMLLJOHLFFCA87CC
中山區,建物,臺北市中山區林森北路301~330號,0.0,商,,,1050525,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990409,45.36,1,1,1,有,有,有,23000,507,,0.0,0,,RPVPMLLJOHLFFCA18CC
內湖區,房地(土地+建物),臺北市內湖區東湖路91~120號,71.06,住,,,1050421,土地1建物1車位0,一層,9,辦公商業大樓,商業用,鋼筋混凝土造,0861204,372.52,0,0,0,無,有,無,220000,591,,0.0,0,,RPPQMLLJOHLFFCA67CC
信義區,建物,臺北市信義區忠孝東路五段61~90號,0.0,商,,,1050516,土地0建物1車位0,十層,46,辦公商業大樓,見其他登記事項,見其他登記事項,1040415,1694.42,0,0,0,無,有,無,1708747,1008,,0.0,0,,RPPNMLLJOHLFFDA47CC
信義區,建物,臺北市信義區松仁路61~90號,0.0,住,,,1050516,土地0建物4車位0,八層,18,辦公商業大樓,住家用,見使用執照,0880119,977.22,0,0,0,無,有,無,739025,756,,0.0,0,,RPQNMLLJOHLFFDA57CC
松山區,建物,臺北市松山區民權東路三段160巷1~30號,0.0,住,,,1050521,土地0建物1車位0,六層,12,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0690801,44.82,1,1,1,有,有,有,22000,491,,0.0,0,,RPSNMLLJOHLFFDA77CC
信義區,建物,臺北市信義區忠孝東路五段61~90號,0.0,商,,,1050512,土地0建物1車位0,二十七層,46,辦公商業大樓,見其他登記事項,見其他登記事項,1040415,1468.91,0,0,0,無,有,無,1466355,998,,0.0,0,,RPTNMLLJOHLFFDA87CC
松山區,建物,臺北市松山區八德路四段421~450號,0.0,商,,,1050522,土地0建物1車位0,九層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970205,36.519999999999996,1,1,1,有,有,無,16000,438,,0.0,0,,RPVNMLLJOHLFFDA08CC
