編號,車位類別,車位價格,車位面積平方公尺
RPXPMLMJOHLFFAO86CA,坡道平面,1150000,29.76
RPWRMLNJOHLFFAO07CA,坡道平面,0,
RPXOMLNJOHLFFAO86CA,坡道平面,0,32.71
RPVPMLQJOHLFFAO07CA,坡道平面,0,
RPXPMLRJOHLFFAO37CA,坡道平面,0,
RPRNMLTJOHLFFAO76CA,一樓平面,0,
RPPPMLNKOHLFFAO88CA,其他,0,33.34
RPTPMLNKOHLFFAO66CA,坡道平面,0,
RPTPMLNKOHLFFAO66CA,坡道平面,0,
RPQNMLRLOHLFFAO66CA,坡道平面,0,
RPQNMLRLOHLFFAO66CA,坡道平面,0,
RPWOMLOJPHLFFAO96CA,坡道平面,0,
RPORMLKLOHLFFAO78CA,坡道機械,0,14.57
RPOOMLRJOHLFFAO98CA,坡道平面,0,33.70
RPOOMLRJOHLFFAO98CA,坡道平面,0,33.70
RPRPMLRJOHLFFAO76CA,坡道平面,0,14.59
RPRPMLRJOHLFFAO76CA,坡道平面,0,14.59
RPSPMLRJOHLFFAO86CA,坡道平面,0,14.59
RPSPMLRJOHLFFAO86CA,坡道平面,0,14.59
RPTPMLOJOHLFFAO66CA,坡道機械,0,
RPUNMLOJOHLFFAO56CA,坡道平面,0,
RPUNMLOJOHLFFAO56CA,坡道平面,0,
RPRNMLNJOHLFFAO78CA,坡道平面,0,32.72
RPPNMLPJOHLFFAO78CA,升降機械,750000,20.33
RPTOMLPJOHLFFAO66CA,其他,0,1.74
RPQOMLRJOHLFFAO56CA,坡道機械,0,
RPOSMLQJOHLFFAO66CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTSMLQJOHLFFAO17CA,坡道平面,0,
RPTQMLQJOHLFFAO96CA,坡道平面,0,25.46
RPTQMLQJOHLFFAO96CA,坡道平面,0,25.46
RPWQMLQJOHLFFAO27CA,坡道平面,0,
RPOQMLRJOHLFFAO56CA,坡道平面,0,
RPOQMLNKOHLFFAO88CA,坡道平面,0,
RPOQMLNKOHLFFAO88CA,坡道平面,0,
RPXPMLOKOHLFFAO17CA,坡道平面,0,38.30
