編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLMJOHLFFAH97CA,23,51.80,住家用,鋼筋混凝土造,82年8月21日,十四層,五層
RPRNMLMJOHLFFAH97CA,23,23.00,共有部份,鋼筋混凝土造,82年8月21日,十四層,
RPPPMLMJOHLFFAH97CA,33,70.81,住家用,加強磚造,72年2月18日,二層,一層 二層
RPOUMLMJOHLFFAH38CA,,58.00,商業用,土造,,一層,一層
RPOVMLMJOHLFFAH48CA,21,80.85,住家用,鋼筋混凝土造,83年11月30日,十二層,十一層
RPOVMLMJOHLFFAH48CA,21,17.16,共有部份,鋼筋混凝土造,83年11月30日,十三層,
RPXOMLNJOHLFFAH78CA,15,104.44,住家用,鋼筋混凝土造,90年7月9日,九層,四層
RPXOMLNJOHLFFAH78CA,15,14.36,共有部份,鋼筋混凝土造,90年7月9日,九層,
RPXOMLNJOHLFFAH78CA,15,46.91,共有部份,鋼筋混凝土造,90年7月9日,九層,
RPOPMLRJOHLFFAH38CA,2,157.22,住家用,鋼筋混凝土造,103年3月27日,十九層,十層
RPOPMLRJOHLFFAH38CA,2,26.87,見其他登記事項,鋼筋混凝土造,103年3月27日,十九層,
RPOPMLRJOHLFFAH38CA,2,46.86,見其他登記事項,鋼筋混凝土造,103年3月27日,二十一層,
RPOPMLRJOHLFFAH38CA,2,58.14,見其他登記事項,鋼筋混凝土造,103年3月27日,二十一層,
RPROMLRJOHLFFAH58CA,1,127.70,住家用,鋼筋混凝土造,104年10月23日,十三層,五層
RPROMLRJOHLFFAH58CA,1,60.09,見其他登記事項,鋼筋混凝土造,104年10月23日,十三層,
RPROMLRJOHLFFAH58CA,1,.17,見其他登記事項,鋼筋混凝土造,104年10月23日,十三層,一層
RPROMLRJOHLFFAH58CA,1,47.93,見其他登記事項,鋼筋混凝土造,104年10月23日,十三層,
RPVVMLRJOHLFFAH07CA,23,130.07,住家用,鋼筋混凝土造,81年12月30日,十二層,十一層
RPVVMLRJOHLFFAH07CA,23,9.39,共有部份,鋼筋混凝土造,81年12月30日,十二層,
RPVVMLRJOHLFFAH07CA,23,32.93,見其他登記事項,鋼筋混凝土造,81年12月30日,十二層,地下一層 地下二層
RPWNMLSJOHLFFAH09CA,16,99.30,住家用,鋼筋混凝土造,89年10月18日,十二層,六層
RPWNMLSJOHLFFAH09CA,16,7.18,共有部份,鋼筋混凝土造,89年10月18日,十二層,
RPWNMLSJOHLFFAH09CA,16,17.83,共有部份,鋼筋混凝土造,89年10月18日,十二層,
RPURMLSJOHLFFAH66CA,22,68.51,住家用,鋼筋混凝土造,83年6月10日,五層,五層
RPURMLSJOHLFFAH66CA,22,3.57,共有部份,鋼筋混凝土造,83年6月10日,五層,
RPPNNLSJOHLFFAH48CA,22,18.15,住家用,鋼筋混凝土造,82年12月28日,九層,四層
RPPNNLSJOHLFFAH48CA,22,12.26,共有部份,鋼筋混凝土造,82年12月28日,九層,
RPQONLSJOHLFFAH68CA,22,94.17,住家用,鋼筋混凝土造,83年3月5日,八層,三層
RPQONLSJOHLFFAH68CA,22,48.74,共有部份,鋼筋混凝土造,83年3月5日,八層,
RPQONLSJOHLFFAH68CA,22,5.26,共有部份,鋼筋混凝土造,83年3月5日,八層,
RPWPMLNKOHLFFAH88CA,4,102.17,商業用,鋼筋混凝土造,100年11月28日,十三層,一層
RPWPMLNKOHLFFAH88CA,4,54.28,見其他登記事項,鋼筋混凝土造,100年11月28日,十三層,
RPWPMLNKOHLFFAH88CA,4,19.83,見其他登記事項,鋼筋混凝土造,100年11月28日,十三層,
