編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLQJOHLFFAV37CA,12,169.94,住家用,鋼筋混凝土造,93年4月13日,三層,一層 二層 三層
RPPNMLRJOHLFFAV07CA,20,172.50,住家用,鋼筋混凝土造,84年11月9日,三層,一層 二層 三層
RPQOMLTJOHLFFAV47CA,,211.13,見其他登記事項,見其他登記事項,105年3月28日,三層,一層 二層 三層 見其他登記事項
RPUNMLTJOHLFFAV77CA,,208.07,見其他登記事項,見其他登記事項,105年3月28日,三層,三層 見其他登記事項 一層 二層
RPWNMLQJOHLFFAV67CA,21,81.99,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,二層
RPWNMLQJOHLFFAV67CA,21,2.35,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,
RPWNMLQJOHLFFAV67CA,,2.25,見其他登記事項,鋼筋混凝土造,,十層,
RPWNMLQJOHLFFAV67CA,21,9.96,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,
RPWNMLQJOHLFFAV67CA,21,11.98,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,
RPTNMLQKOHLFFAV47CA,20,245.57,住家用,鋼筋混凝土造,85年6月3日,四層,一層 二層 三層 四層
RPWNMLTJOHLFFAV97CA,,203.19,見其他登記事項,見其他登記事項,105年3月28日,三層,一層 二層 三層 見其他登記事項
RPWOMLTJOHLFFAV08CA,,224.39,見其他登記事項,見其他登記事項,105年3月28日,三層,一層 二層 三層 見其他登記事項
RPOPMLTJOHLFFAV37CA,,224.39,見其他登記事項,見其他登記事項,105年3月28日,三層,一層 二層 三層 見其他登記事項
RPQPMLTJOHLFFAV57CA,,491.62,見其他登記事項,見其他登記事項,105年3月28日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLQJOHLFFAV57CA,,63.49,住家用,見其他登記事項,,一層,一層 騎樓
RPPNMLQJOHLFFAV96CA,42,57.38,住家用,見其他登記事項,63年3月30日,一層,一層 騎樓
RPSNMLQJOHLFFAV37DA,8,491.04,見其他登記事項,見其他登記事項,97年1月28日,一層,一層
RPTNMLPKOHLFFAV37CA,7,141.03,住家用,見其他登記事項,98年4月16日,一層,一層
RPPNMLLLOHLFFBV76CA,36,249.84,住商用,鋼筋混凝土加強磚造,69年3月22日,四層,一層 二層 三層 四層 騎樓
RPSNMLKLOHLFFAV86CA,1,267.37,見其他登記事項,見其他登記事項,104年7月16日,三層,一層 二層 三層 見其他登記事項
RPSNMLRJOHLFFAV37CA,21,78.10,見其他登記事項,鋼筋混凝土造,84年6月1日,五層,二層
RPSNMLRJOHLFFAV37CA,21,9.16,見其他登記事項,鋼筋混凝土造,84年6月1日,五層,
RPSNMLRJOHLFFAV37CA,21,10.93,見其他登記事項,鋼筋混凝土造,84年6月1日,五層,
RPRNMLQKOHLFFAV27CA,21,169.58,住家用,鋼筋混凝土造,84年6月22日,四層,一層 二層 三層 四層
RPWNMLSJOHLFFAV87CA,9,173.87,見其他登記事項,見其他登記事項,96年9月21日,三層,一層 二層 三層
