鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
斗六市,房地(土地+建物),雲林縣斗六市中南路290巷35弄91~120號,95.76,,鄉村區,乙種建築用地,1050510,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0811007,130.91,4,2,3,有,無,3650000,27882,,0.0,0,,RPWNMLNJOHLFFAP76CA
斗六市,房地(土地+建物),雲林縣斗六市西平路322巷1~30號,129.0,住,,,1050504,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0560919,90.56,3,2,2,有,無,4700000,51899,,0.0,0,,RPXNMLNJOHLFFAP86CA
斗六市,土地,光明段661~690地號,297.21,,工業區,丁種建築用地,1050521,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4495000,15124,,0.0,0,,RPQNMLNJOHLFFAP78CA
斗六市,土地,斗六段181~210地號,86.0,住,,,1050523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,69767,,0.0,0,,RPSNMLNJOHLFFAP98CA
莿桐鄉,房地(土地+建物),雲林縣莿桐鄉油車151~180號,108.0,,特定農業區,甲種建築用地,1050326,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0810520,158.7,3,1,2,有,無,3750000,23629,,0.0,0,,RPTNMLNJOHLFFAP09CA
斗六市,房地(土地+建物),雲林縣斗六市埤頭路61~90號,101.53,,鄉村區,乙種建築用地,1041122,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041230,195.84,4,2,4,有,無,7130000,36407,,0.0,0,,RPRNMLQJOHLFFAP56CA
斗六市,房地(土地+建物),雲林縣斗六市明德北路三段387巷1~30號,264.17,工,,,1050421,土地2建物1車位0,全,一層,透天厝,見其他登記事項,鋼筋混凝土造,1030722,170.35,5,1,4,有,無,10500000,61638,,0.0,0,,RPWNMLOKOHLFFAP96CA
斗六市,房地(土地+建物),雲林縣斗六市福德街31~60號,36.15,住,,,1050511,土地1建物1車位0,一層，二層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0810930,176.82,3,2,2,有,有,3000000,16966,,0.0,0,,RPPNMLLLOHLFFAP68CA
斗六市,房地(土地+建物),雲林縣斗六市鎮東里內環路658巷1~30號,53.0,住,,,1050427,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0680615,106.15,3,2,0,有,無,3650000,34385,,0.0,0,,RPTNMLNLOHLFFAP66CA
古坑鄉,土地,田心段871~900地號,739.51,,鄉村區,乙種建築用地,1050428,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10400000,14063,,0.0,0,含增建或未登記建物。,RPUNMLOLOHLFFAP86CA
斗南鎮,土地,中天段1111~1140地號,2.77,商,,,1050518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,142315,51377,,0.0,0,畸零地或有合併使用之交易。,RPQNMLOJOHLFFBP98CA
斗南鎮,房地(土地+建物),雲林縣斗南鎮延平路二段633巷1~30號,79.0,住,,,1050525,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0680524,78.05,3,2,2,有,無,2800000,35874,,0.0,0,,RPPNMLRJOHLFFBP56CA
西螺鎮,房地(土地+建物)+車位,雲林縣西螺鎮廣興路181~210號,12.4,住,,,1050518,土地4建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841220,81.38,2,1,1,有,有,1250000,15360,坡道機械,0.0,0,,RPSNMLNJOHLFFCP56CA
二崙鄉,土地,永定段871~900地號,105.17,,鄉村區,乙種建築用地,1050516,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,636620,6053,,0.0,0,,RPVNMLRJOHLFFCP27CA
崙背鄉,土地,舊庄段1501~1530地號,2023.0,,特定農業區,農牧用地,1050524,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,1087,,0.0,0,,RPQNMLKKOHLFFCP78CA
崙背鄉,土地,南榮段391~420地號,5.42,住,,,1050514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,408000,75277,,0.0,0,含增建或未登記建物。土地為畸零地。,RPPNMLMLOHLFFCP98CA
崙背鄉,土地,貓兒干段1771~1800地號,3724.5,,特定農業區,農牧用地,1050510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3299900,886,,0.0,0,,RPQNMLMLOHLFFCP09CA
崙背鄉,土地,貓兒干段1771~1800地號,3724.5,,特定農業區,農牧用地,1050510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3299900,886,,0.0,0,,RPRNMLMLOHLFFCP56CA
虎尾鎮,土地,三合段541~570地號,1779.0,,特定農業區,農牧用地,1050429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,1461,,0.0,0,,RPQNMLMJOHLFFDP98CA
虎尾鎮,土地,大學段301~330地號,268.56,住,,,1050516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6110000,22751,,0.0,0,,RPXOMLMJOHLFFDP17CA
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮民生路1~30號,111.32,商,,,1050509,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0751205,210.15,4,3,4,有,無,9500000,45206,,0.0,0,,RPWNMLNJOHLFFDP07CA
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮廉使里虎興東一街61~90號,121.94,住,,,1050503,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1031027,223.62,5,3,3,有,無,8500000,38011,,0.0,0,,RPQNMLOJOHLFFDP56CA
北港鎮,土地,乾元段331~360地號,1914.94,,特定農業區,農牧用地,1050502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1567,,0.0,0,,RPQNMLMJOHLFFEP09CA
北港鎮,土地,乾元段331~360地號,1600.01,,特定農業區,農牧用地,1050429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400015,1500,,0.0,0,,RPXNMLMJOHLFFEP17CA
元長鄉,土地,鹿南段601~630地號,2544.3,,特定農業區,農牧用地,1050506,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1653795,650,,0.0,0,,RPPNMLPJOHLFFEP66CA
北港鎮,房地(土地+建物),雲林縣北港鎮光復三路31~60號,121.79,住,,,1050512,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0661125,99.84,3,1,2,有,無,3760000,37660,,0.0,0,,RPSNMLRJOHLFFEP17CA
