編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRPMLMJOHLFFAF97CA,2,92.31,住家用,鋼筋混凝土造,103年1月10日,十五層,五層
RPRPMLMJOHLFFAF97CA,2,27.84,見其他登記事項,鋼筋混凝土造,103年1月10日,十五層,
RPRPMLMJOHLFFAF97CA,2,13.46,見其他登記事項,鋼筋混凝土造,103年1月10日,十五層,
RPTPMLMJOHLFFAF18CA,6,59.55,住家用,見其他登記事項,99年7月15日,四十三層,八層
RPTPMLMJOHLFFAF18CA,6,2.93,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPTPMLMJOHLFFAF18CA,6,5.47,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPTPMLMJOHLFFAF18CA,6,13.45,見其他登記事項,見其他登記事項,99年7月15日,四十三層,
RPXPMLMJOHLFFAF58CA,10,34.91,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPWQMLMJOHLFFAF58CA,22,67.74,住家用,鋼筋混凝土造,83年6月14日,十四層,十層
RPWQMLMJOHLFFAF58CA,22,4.66,共有部份,鋼筋混凝土造,83年6月14日,十四層,
RPWQMLMJOHLFFAF58CA,22,11.32,共有部份,鋼筋混凝土造,83年6月14日,十五層,
RPORMLMJOHLFFAF87CA,34,107.06,住家用,鋼筋混凝土造,70年12月23日,五層,四層
RPPRMLMJOHLFFAF97CA,34,93.58,工業用,鋼筋混凝土造,70年12月4日,五層,四層
RPOPMLNJOHLFFAF77CA,17,54.57,住家用,鋼筋混凝土造,87年11月23日,二十層,三層
RPOPMLNJOHLFFAF77CA,17,1.11,見其他登記事項,鋼筋混凝土造,87年11月23日,二十層,
RPOPMLNJOHLFFAF77CA,17,1.86,見其他登記事項,鋼筋混凝土造,87年11月23日,二十層,
RPOPMLNJOHLFFAF77CA,17,14.06,見其他登記事項,鋼筋混凝土造,87年11月23日,二十層,
RPXNMLOJOHLFFAF58CA,32,89.28,住家用,鋼筋混凝土造,72年11月24日,四層,四層
RPPOMLOJOHLFFAF87CA,16,88.93,住家用,鋼骨鋼筋混凝土造,89年8月18日,三十一層,十七層
RPPOMLOJOHLFFAF87CA,16,16.85,共有部份,鋼骨鋼筋混凝土造,89年8月18日,三十一層,
RPPOMLOJOHLFFAF87CA,16,26.70,見其他登記事項,鋼骨鋼筋混凝土造,89年8月18日,三十一層,
RPWOMLRJOHLFFAF88CA,,70.75,住家用,鋼筋混凝土造,,四層,一層 騎樓
RPWOMLRJOHLFFAF88CA,,70.75,住家用,鋼筋混凝土造,,四層,二層 陽台
RPWOMLRJOHLFFAF88CA,,70.75,住家用,鋼筋混凝土造,,四層,三層 陽台
RPWOMLRJOHLFFAF88CA,,70.75,住家用,鋼筋混凝土造,,四層,四層 陽台
RPRPMLRJOHLFFAF48CA,1,61.51,見其他登記事項,鋼筋混凝土造,104年7月22日,七層,四層
RPRPMLRJOHLFFAF48CA,1,31.09,見其他登記事項,鋼筋混凝土造,104年7月22日,七層,
RPRNMLSJOHLFFAF38CA,,77.55,住家用,鋼筋混凝土造,,五層,三層 陽台
RPOPMLSJOHLFFAF28CA,23,104.06,住家用,鋼筋混凝土造,82年2月26日,十二層,九層
RPOPMLSJOHLFFAF28CA,23,4.93,共有部份,鋼筋混凝土造,82年2月26日,十二層,
RPUOMLPKOHLFFAF58CA,19,76.24,住家用,鋼筋混凝土造,86年7月25日,十四層,五層
RPUOMLPKOHLFFAF58CA,19,13.35,共有部份,鋼筋混凝土造,86年7月25日,十四層,
RPWPMLPKOHLFFAF88CA,33,78.54,住家用,鋼筋混凝土造,72年6月28日,五層,三層
RPOOMLQKOHLFFAF08CA,42,68.82,住家用,鋼筋混凝土造,63年9月14日,四層,三層
RPUOMLLLOHLFFAF28CA,2,120.47,住家用,鋼筋混凝土造,103年8月8日,二十一層,九層
RPUOMLLLOHLFFAF28CA,2,33.36,見其他登記事項,鋼筋混凝土造,103年8月8日,二十一層,
