編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSOMLMJOHLFFAG08CA,1,215.04,見其他登記事項,鋼筋混凝土造,104年4月16日,三層,一層 二層 三層 見其他登記事項
RPSNMLNJOHLFFAG08CA,38,102.46,住家用,鋼筋混凝土加強磚造,67年3月8日,二層,一層 二層
RPQNMLOJOHLFFAG97CA,22,45.90,住家用,鋼筋混凝土造,82年12月31日,七層,三層
RPQNMLOJOHLFFAG97CA,22,6.94,見其他登記事項,鋼筋混凝土造,82年12月31日,七層,
RPUNMLRJOHLFFAG68CA,32,222.30,住家用,鋼筋混凝土造,72年12月31日,三層,一層 二層 三層 騎樓
RPWNMLMJOHLFFBG48CA,21,60.47,住家用,鋼筋混凝土造,84年4月15日,六層,三層
RPWNMLMJOHLFFBG48CA,21,11.93,共有部份,鋼筋混凝土造,84年4月15日,六層,
RPWNMLMJOHLFFBG48CA,21,5.21,共有部份,鋼筋混凝土造,84年4月15日,六層,
RPRNMLNKOHLFFBG18CA,11,17.48,住家用,鋼筋混凝土造,94年9月14日,六層,四層
RPRNMLNKOHLFFBG18CA,11,12.97,共有部份,鋼筋混凝土造,94年9月14日,六層,
RPVNMLPKOHLFFBG78CA,1,202.12,見其他登記事項,鋼筋混凝土造,104年8月28日,三層,一層 二層 三層 見其他登記事項
RPTNMLRKOHLFFBG78CA,6,259.03,住家用,鋼骨鋼筋混凝土造,99年9月13日,四層,一層 二層 三層 四層 騎樓
RPSNMLLLOHLFFBG18CA,1,46.05,見其他登記事項,鋼筋混凝土造,104年1月8日,十五層,七層
RPSNMLLLOHLFFBG18CA,1,39.47,見其他登記事項,鋼筋混凝土造,104年1月8日,十五層,
RPVNMLMJOHLFFBG48DA,20,158.35,住家用,鋼筋混凝土造,85年8月2日,三層,一層 二層 三層
RPTOMLLJOHLFFAG28EA,20,66.72,住家用,鋼筋混凝土造,85年5月21日,六層,四層
RPTOMLLJOHLFFAG28EA,20,19.18,見其他登記事項,鋼筋混凝土造,85年5月21日,六層,
RPPOMLNJOHLFFAG08EA,21,114.33,住家用,鋼筋混凝土造,84年8月1日,五層,四層
RPPOMLNJOHLFFAG08EA,21,14.57,見其他登記事項,鋼筋混凝土造,84年8月1日,五層,
RPPOMLNJOHLFFAG08EA,21,5.28,見其他登記事項,鋼筋混凝土造,84年8月1日,五層,
RPOOMLMJOHLFFAG87EA,5,182.27,住家用,見其他登記事項,100年2月22日,三層,一層 二層 三層
RPTNMLQJOHLFFBG78EA,22,210.07,住家用,鋼筋混凝土造,83年10月28日,三層,一層 二層 三層
RPTOMLMJOHLFFAG38EA,20,102.56,住家用,鋼筋混凝土造,85年6月26日,五層,三層 四層
RPTOMLMJOHLFFAG38EA,20,10.54,見其他登記事項,鋼筋混凝土造,85年6月26日,五層,
RPPNMLPKOHLFFAG28EA,15,83.21,住家用,鋼筋混凝土造,90年6月14日,六層,二層
RPPNMLPKOHLFFAG28EA,15,16.25,見其他登記事項,鋼筋混凝土造,90年6月14日,六層,
RPPNMLPKOHLFFAG28EA,15,11.23,見其他登記事項,鋼筋混凝土造,90年6月14日,六層,
RPSNMLLLOHLFFAG28EA,34,127.80,住家用,鋼筋混凝土加強磚造,70年12月16日,二層,一層 二層 騎樓
RPOOMLOJOHLFFBG18EA,4,386.97,見其他登記事項,鋼筋混凝土造,100年11月11日,三層,一層 二層 三層 地下一層 地下二層 見其他登記事項
RPOOMLOJOHLFFBG18EA,4,65.76,見其他登記事項,鋼筋混凝土造,100年11月11日,三層,
RPTNMLNJOHLFFBG38DA,1,493.20,農舍,鋼筋混凝土造,104年6月4日,三層,一層 二層 三層
RPXOMLSLOHLFFBG86CA,1,190.44,見其他登記事項,鋼筋混凝土造,104年7月30日,三層,一層 二層 三層 見其他登記事項
RPTNMLOKOHLFFBG48CA,1,344.64,農舍,鋼筋混凝土造,104年6月4日,三層,一層 二層 三層
RPTNMLOKOHLFFBG48CA,2,44.94,見其他登記事項,鋼筋混凝土造,103年7月17日,一層,一層
RPRNMLOJOHLFFBG18CA,,392.84,農舍,鋼筋混凝土造,105年3月23日,三層,一層 二層 三層
RPQNMLPKOHLFFAG18CA,,99.00,見其他登記事項,見其他登記事項,105年2月5日,一層,一層
RPWNMLPKOHLFFAG78CA,23,145.74,住家用,鋼筋混凝土造,82年2月1日,三層,一層 二層 三層
RPVOMLPKOHLFFAG78CA,1,251.95,住家用,見其他登記事項,104年7月29日,三層,一層 二層 三層
RPWNMLNJOHLFFAG48CA,1,174.79,住家用,鋼筋混凝土造,103年12月23日,三層,一層 二層 三層
RPUOMLNJOHLFFAG38CA,62,42.45,商業用,磚造,43年1月15日,一層,一層 騎樓
RPPNMLRJOHLFFAG18CA,8,245.30,住家用,鋼筋混凝土造,97年8月11日,三層,一層 二層 三層
RPPNMLRJOHLFFAG18CA,8,.51,見其他登記事項,鋼筋混凝土造,97年8月11日,一層,
RPOOMLQKOHLFFAG18CA,39,67.47,住家用,鋼筋混凝土造,66年3月12日,四層,四層
RPOOMLQKOHLFFAG18CA,39,78.12,住家用,鋼筋混凝土造,66年3月12日,四層,四層
RPRNMLKLOHLFFAG87CA,21,6.07,見其他登記事項,鋼筋混凝土造,84年10月16日,十層,
RPRNMLKLOHLFFAG87CA,21,32.11,住家用,鋼筋混凝土造,84年10月16日,十層,七層
RPRNMLKLOHLFFAG87CA,21,3.31,見其他登記事項,鋼筋混凝土造,84年10月16日,十層,
RPSNMLQJOHLFFAG38CA,1,166.15,住家用,鋼筋混凝土造,104年9月10日,三層,一層 二層 三層
RPXNMLOJOHLFFAG68CA,21,116.56,住家用,鋼筋混凝土造,84年5月5日,七層,六層
RPXNMLOJOHLFFAG68CA,21,8.04,見其他登記事項,鋼筋混凝土造,84年5月5日,七層,
RPOOMLOJOHLFFAG87CA,43,99.00,住家用,鋼筋混凝土加強磚造,62年9月1日,二層,一層 二層
RPPOMLOJOHLFFBG08CA,21,176.85,住家用,鋼筋混凝土造,84年3月20日,四層,一層 二層 三層 四層
RPTNMLSJOHLFFBG78CA,20,49.45,住家用,鋼筋混凝土造,85年10月14日,十層,六層
RPTNMLSJOHLFFBG78CA,20,8.88,共有部份,鋼筋混凝土造,85年10月14日,十層,
RPTNMLSJOHLFFBG78CA,20,13.07,共有部份,鋼筋混凝土造,85年10月14日,十層,
