編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSPMLLJOHLFFAH38CC,1,75.93,見其他登記事項,鋼筋混凝土造,104年7月9日,二十一層,
RPVPMLLJOHLFFAH68CC,12,90.27,住家用,鋼筋混凝土造,93年7月19日,十四層,
RPVPMLLJOHLFFAH68CC,12,24.99,共同使用部份,鋼筋混凝土造,93年7月19日,十四層,
RPVPMLLJOHLFFAH68CC,12,15.65,共同使用部份,鋼筋混凝土造,93年7月19日,十四層,
RPRQMLLJOHLFFAH38CC,23,755.99,見其他登記事項,鋼骨鋼筋混凝土造,82年4月30日,二十二層,
RPRQMLLJOHLFFAH38CC,23,32.97,共同使用部份,鋼骨鋼筋混凝土造,82年4月30日,二十二層,
RPRRMLLJOHLFFAH48CC,20,135.34,住家用,鋼筋混凝土造,84年12月4日,三層,
RPQPMLLJOHLFFBH28CC,15,30.49,住家用,鋼筋混凝土造,90年10月26日,二十一層,
RPQPMLLJOHLFFBH28CC,15,1.13,共同使用部份,鋼筋混凝土造,90年10月26日,二十一層,
RPQPMLLJOHLFFBH28CC,15,6.46,共同使用部份,鋼筋混凝土造,90年10月26日,二十一層,
RPQPMLLJOHLFFBH28CC,15,.70,共同使用部份,鋼筋混凝土造,90年10月26日,二十一層,
RPQPMLLJOHLFFBH28CC,15,.19,共同使用部份,鋼筋混凝土造,90年10月26日,二十一層,
RPXPMLLJOHLFFBH98CC,17,22.91,住家用,鋼筋混凝土造,88年5月28日,十四層,
RPXNMLLJOHLFFDH98CC,1,63.56,住家用,鋼筋混凝土造,104年5月25日,十五層,
RPXNMLLJOHLFFDH98CC,1,64.06,見其他登記事項,鋼筋混凝土造,104年5月25日,十五層,
RPXNMLLJOHLFFFH56CC,37,16.36,住家用,加強磚造,68年6月16日,二層,
RPOQMLLJOHLFFAH18DC,13,19.22,住家用,鋼筋混凝土造,92年1月29日,七層,
RPOQMLLJOHLFFAH18DC,13,8.25,共有部份,鋼筋混凝土造,92年1月29日,七層,
RPOQMLLJOHLFFAH18DC,13,9.19,共有部份,鋼筋混凝土造,92年1月29日,七層,
RPSOMLLJOHLFFFH88DC,18,91.08,住商用,鋼骨鋼筋混凝土造,87年7月29日,十八層,
RPSOMLLJOHLFFFH88DC,18,8.75,共有部分,鋼骨鋼筋混凝土造,87年7月29日,十九層,
RPVOMLLJOHLFFGH66DC,2,187.36,住家用,鋼筋混凝土造,103年10月2日,十五層,
RPVOMLLJOHLFFGH66DC,2,34.00,見其他登記事項,鋼筋混凝土造,103年10月2日,十四層,
RPQOMLLJOHLFFFH78EC,17,87.58,住家用,鋼筋混凝土造,87年11月2日,七層,
RPQOMLLJOHLFFFH78EC,17,13.16,共有部分,鋼筋混凝土造,87年11月2日,七層,
RPQOMLLJOHLFFFH78EC,17,20.42,共有部分,鋼筋混凝土造,87年11月2日,七層,
RPQOMLLJOHLFFFH78EC,17,5.98,共有部分,鋼筋混凝土造,87年11月2日,七層,
RPROMLLJOHLFFFH88EC,8,110.51,住商用,鋼筋混凝土造,96年8月15日,十五層,
RPROMLLJOHLFFFH88EC,8,42.77,共有部分,鋼筋混凝土造,96年8月15日,十五層,
RPROMLLJOHLFFFH88EC,8,19.65,共有部分,鋼筋混凝土造,96年8月15日,十五層,
RPXNMLMJOHLFFGH76CC,40,112.20,住家用,加強磚造,65年10月6日,二層,
RPVPMLMJOHLFFEH66DC,1,42.22,住家用,鋼筋混凝土造,104年8月25日,八層,
RPVPMLMJOHLFFEH66DC,1,38.29,共有部份,鋼筋混凝土造,104年8月25日,八層,
RPQOMLMJOHLFFDH58DC,24,236.99,住家用,鋼筋混凝土造,80年12月30日,三層,
RPQNMLMJOHLFFEH48CC,4,66.14,見其他登記事項,鋼筋混凝土造,101年9月5日,四層,
RPUNMLMJOHLFFEH88CC,15,113.74,住家用,鋼筋混凝土造,90年6月18日,十層,
RPVNMLMJOHLFFEH98CC,4,128.35,住家用,鋼筋混凝土造,101年5月28日,十二層,
RPXQMLMJOHLFFAH09CC,21,111.85,住家用,鋼筋混凝土造,84年1月18日,十六層,
RPXQMLMJOHLFFAH09CC,21,20.86,共有部份,鋼筋混凝土造,84年1月18日,十六層,
RPXQMLMJOHLFFAH09CC,21,24.96,共有部份,鋼筋混凝土造,84年1月18日,十六層,
RPORMLMJOHLFFAH28CC,34,26.40,住家用,鋼筋混凝土造,70年12月31日,十二層,
RPORMLMJOHLFFAH28CC,34,4.96,共有部份,鋼筋混凝土造,70年12月31日,十二層,
RPRSMLMJOHLFFAH68CC,3,129.02,住家用,鋼筋混凝土造,102年1月28日,二十九層,
RPXSMLMJOHLFFAH66CC,34,82.53,住家用,鋼筋混凝土造,70年12月14日,五層,
RPXSMLMJOHLFFAH66CC,34,82.53,住家用,鋼筋混凝土造,70年12月14日,五層,
RPWNNLNJOHLFFAH88CC,43,743.28,工業用,加強磚造,62年9月15日,一層,
RPWNNLNJOHLFFAH88CC,25,1000.29,見其他登記事項,鋼筋混凝土造,80年4月2日,二層,
RPQNMLNJOHLFFBH28CC,10,248.36,見其他登記事項,鋼筋混凝土造,95年5月25日,五層,
RPQPMLNJOHLFFBH48CC,23,32.69,住家用,鋼筋混凝土造,82年1月19日,四層,
RPPNMLNJOHLFFBH28DC,1,70.22,見其他登記事項,鋼筋混凝土造,104年7月27日,十二層,
