編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPROMLNJOHLFFAN78CA,24,74.41,住家用,鋼筋混凝土造,80年11月19日,七層,七層
RPROMLNJOHLFFAN78CA,24,24.82,見其他登記事項,鋼筋混凝土造,80年11月19日,七層,
RPSNMLOJOHLFFAN88CA,1,148.30,住家用,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPTNMLOJOHLFFAN98CA,1,148.30,住家用,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPUNMLOJOHLFFAN09CA,1,156.78,住家用,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPVNMLOJOHLFFAN56CA,1,148.30,住家用,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPWNMLOJOHLFFAN66CA,1,148.30,住家用,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPOOMLOJOHLFFAN58CA,1,173.86,見其他登記事項,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPPOMLOJOHLFFAN68CA,1,173.86,見其他登記事項,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPQOMLOJOHLFFAN78CA,1,185.08,見其他登記事項,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPPOMLQJOHLFFAN88CA,1,163.56,住家用,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPWOMLRJOHLFFAN07CA,17,163.03,見其他登記事項,鋼筋混凝土造,88年1月20日,三層,一層 二層 三層 地下層
RPSPMLOJOHLFFAN09CA,22,108.20,住家用,鋼筋混凝土造,83年6月21日,十二層,三層
RPSPMLOJOHLFFAN09CA,22,31.35,見其他登記事項,鋼筋混凝土造,83年6月21日,十四層,
RPTNMLRJOHLFFAN66CA,1,224.15,見其他登記事項,鋼筋混凝土造,104年6月22日,四層,一層 二層 三層 四層
RPUNMLLLOHLFFBN09CA,1,46.00,農舍,見其他登記事項,104年3月10日,一層,一層
RPTNMLMLOHLFFBN09CA,19,100.50,住家用,鋼筋混凝土造,86年2月3日,九層,二層
RPTNMLMLOHLFFBN09CA,19,15.00,停車空間,鋼筋混凝土造,86年2月3日,九層,
RPTNMLMLOHLFFBN09CA,19,32.40,見其他登記事項,鋼筋混凝土造,86年2月3日,九層,
RPVNMLQJOHLFFDN07CA,1,216.41,見其他登記事項,鋼筋混凝土造,104年7月17日,四層,一層 二層 三層 四層
RPPNMLKKOHLFFDN58CA,23,213.85,住家用,鋼筋混凝土造,82年6月2日,三層,一層 二層 三層 地下層
RPWNMLNJOHLFFFN07CA,37,115.96,住商用,加強磚造,68年10月15日,二層,一層 二層 騎樓
RPQNMLOJOHLFFFN56CA,21,144.79,見其他登記事項,鋼筋混凝土造,84年2月23日,四層,一層 二層 三層 四層 騎樓
RPSNMLSKOHLFFFN27CA,1,316.61,住宅,鋼筋混凝土造,104年6月9日,四層,一層 二層 三層 四層 騎樓
RPQNMLOJOHLFFGN76DA,20,112.44,住家用,鋼筋混凝土造,85年3月2日,三層,一層 二層 三層
RPPNMLNJOHLFFFN09DA,35,118.68,住商用,加強磚造,70年1月3日,二層,一層 二層 騎樓
RPPOMLNJOHLFFAN68DA,35,100.19,見其他登記事項,加強磚造,70年8月21日,二層,一層 二層 屋頂突出物
RPPNMLPKOHLFFFN66CA,3,181.73,住宅,鋼筋混凝土造,102年4月29日,三層,一層 二層 三層
RPUNMLNJOHLFFFN86CA,1,429.11,住宅,鋼筋混凝土造,104年8月21日,四層,一層 二層 三層 四層
RPWNMLKLOHLFFCN66CA,1,173.57,住家用,鋼筋混凝土造,104年8月18日,三層,一層 二層 三層 屋頂突出物
RPVNMLPKOHLFFBN86CA,1,170.82,住家用,鋼筋混凝土造,104年1月5日,四層,一層 二層 三層 四層
RPQNMLNLOHLFFAN78CA,7,101.32,見其他登記事項,鋼筋混凝土造,98年8月21日,七層,四層
RPQNMLNLOHLFFAN78CA,7,63.62,見其他登記事項,鋼筋混凝土造,98年8月21日,七層,
RPUNMLNLOHLFFAN56CA,26,102.48,住家用,鋼筋混凝土造,79年6月19日,二層,一層 二層 騎樓
RPSPMLNLOHLFFAN56CA,1,179.91,見其他登記事項,鋼筋混凝土造,104年10月21日,四層,一層 二層 三層 四層
RPUPMLNLOHLFFAN76CA,1,232.71,見其他登記事項,鋼筋混凝土造,104年10月21日,四層,一層 二層 三層 四層 騎樓
RPQNMLQJOHLFFAN88CA,34,89.23,住家用,鋼筋混凝土造,70年12月29日,五層,三層
RPTNMLKKOHLFFAN68CA,,143.74,見其他登記事項,鋼筋混凝土造,105年1月20日,三層,一層 二層 三層 屋頂突出物
RPUNMLKKOHLFFAN78CA,1,165.65,見其他登記事項,鋼筋混凝土造,104年11月12日,三層,一層 二層 三層 屋頂突出物
RPUOMLQJOHLFFAN76CA,1,170.75,見其他登記事項,鋼筋混凝土造,104年6月3日,三層,一層 二層 三層 屋頂突出物 騎樓
RPQOMLNJOHLFFAN68CA,35,124.50,住家用,鋼筋混凝土加強磚造,69年12月31日,二層,一層 二層
RPOPMLOJOHLFFAN68CA,28,147.90,農舍,加強磚造,77年9月20日,二層,一層 二層
RPWNMLPKOHLFFAN86CA,4,122.98,農舍,見其他登記事項,101年3月21日,一層,一層
RPTNMLLLOHLFFAN88CA,5,256.07,住家用,鋼筋混凝土造,100年1月13日,四層,一層 二層 三層 四層
RPTNMLLLOHLFFAN88CA,5,2.26,見其他登記事項,鋼筋混凝土造,100年1月13日,四層,
RPSNMLQJOHLFFAN09CA,37,130.00,住家用,鋼筋混凝土造,68年7月18日,三層,一層 二層 三層
RPVNMLOKOHLFFAN66CA,1,149.16,住家用,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPWNMLOKOHLFFAN76CA,1,148.30,住家用,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPXNMLOKOHLFFAN86CA,1,155.01,住家用,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPRPMLOJOHLFFAN98CA,1,148.34,見其他登記事項,鋼筋混凝土造,104年3月17日,三層,一層 二層 三層 屋頂突出物
RPPOMLRJOHLFFAN98CA,52,188.29,住家用,鋼筋混凝土加強磚造,53年7月1日,三層,一層 二層 三層
RPPNMLSJOHLFFAN98CA,8,157.92,見其他登記事項,鋼筋混凝土造,97年7月10日,四層,一層 二層 三層 四層
RPSNMLSJOHLFFAN66CA,26,279.01,住家用,鋼筋混凝土造,79年8月20日,四層,一層 二層 三層 四層 夾層
RPSNMLRJOHLFFBN66CA,3,247.52,住家用,鋼筋混凝土造,102年8月23日,四層,一層 二層 三層 四層
RPPNMLMKOHLFFCN68CA,20,86.67,住家用,鋼筋混凝土造,85年4月18日,七層,三層
RPSNMLOJOHLFFDN56CA,,314.30,見其他登記事項,鋼筋混凝土造,104年11月30日,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLQJOHLFFDN27CA,26,92.08,住家用,鋼筋混凝土造,79年5月23日,七層,四層
RPPNMLNKOHLFFDN88CA,21,231.37,見其他登記事項,鋼筋混凝土造,84年8月21日,十六層,一層 騎樓
RPPNMLNKOHLFFDN88CA,21,23.06,見其他登記事項,鋼筋混凝土造,84年8月21日,十六層,
RPPNMLNKOHLFFDN88CA,80,44.92,工業用,磚造,25年10月1日,一層,一層
RPPNMLNKOHLFFDN88CA,21,131.75,見其他登記事項,鋼筋混凝土造,84年8月21日,十六層,
RPQNMLNKOHLFFDN98CA,21,162.79,見其他登記事項,鋼筋混凝土造,84年8月21日,十六層,二層
RPQNMLNKOHLFFDN98CA,21,16.17,見其他登記事項,鋼筋混凝土造,84年8月21日,十六層,
RPQNMLNKOHLFFDN98CA,21,31.61,見其他登記事項,鋼筋混凝土造,84年8月21日,十六層,
RPQNMLNKOHLFFDN98CA,21,92.75,見其他登記事項,鋼筋混凝土造,84年8月21日,十六層,
RPPNMLRJOHLFFFN76CA,1,242.42,住宅,鋼筋混凝土造,104年2月11日,三層,一層 二層 三層 見其他登記事項
RPRNMLQJOHLFFHN07CA,1,176.14,見其他登記事項,鋼筋混凝土造,104年10月6日,三層,一層 二層 三層 屋頂突出物
RPPNMLRJOHLFFHN96CA,40,58.88,住商用,加強磚造,65年7月23日,二層,一層 二層
RPPNMLRJOHLFFHN96CA,40,64.00,住商用,加強磚造,65年7月23日,二層,一層 二層
RPQNMLRJOHLFFHN07CA,23,148.40,住家用,鋼筋混凝土造,82年1月11日,三層,一層 二層 三層
RPRNMLMLOHLFFHN86CA,21,134.02,住家用,鋼筋混凝土造,84年7月11日,三層,一層 二層 三層
RPQNMLQJOHLFFCN56DA,,154.89,見其他登記事項,鋼筋混凝土造,105年3月17日,三層,一層 二層 三層 見其他登記事項
RPSOMLNJOHLFFAN98DA,49,90.11,住家用,鋼筋混凝土加強磚造,56年8月29日,二層,一層 二層
RPWNMLOJOHLFFGN37DA,21,169.66,農舍,鋼筋混凝土造,84年8月8日,三層,一層 二層 三層 騎樓
RPQNMLRKOHLFFHN17CA,24,42.84,住家用,鋼造,81年3月13日,一層,一層
RPPNMLRJOHLFFAN98DA,44,87.64,住家用,鋼筋混凝土加強磚造,61年6月1日,二層,一層 二層
RPQNMLKKOHLFFFN88CA,37,108.85,住家用,加強磚造,68年7月20日,二層,一層 二層 騎樓
RPOOMLLLOHLFFDN78CA,,408.59,見其他登記事項,鋼筋混凝土造,104年11月18日,四層,一層 二層 三層 四層
RPQNMLRJOHLFFDN66CA,30,115.47,住家用,加強磚造,75年5月20日,二層,一層 二層
RPRNMLRJOHLFFDN76CA,15,192.59,住家用,鋼筋混凝土造,90年5月3日,四層,一層 二層 三層 四層
