編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLLJOHLFFAI58CA,45,86.44,住家用,鋼筋混凝土加強磚造,60年4月2日,二層,一層 二層
RPTNMLQJOHLFFAI68CA,25,41.74,住家用,鋼筋混凝土造,80年11月2日,八層,三層
RPTNMLQJOHLFFAI68CA,25,8.89,共有部份,鋼筋混凝土造,80年11月2日,八層,
RPWNMLSJOHLFFAI56CA,27,160.59,住家用,鋼筋混凝土加強磚造,78年3月31日,二層,一層 二層 夾層
RPUOMLLLOHLFFAI58CA,20,54.16,住家用,鋼筋混凝土造,85年3月11日,二十層,九層
RPUOMLLLOHLFFAI58CA,20,16.57,共有部份,鋼筋混凝土造,85年3月11日,二十層,
RPPOMLNLOHLFFAI28CA,16,185.07,住家用,鋼筋混凝土造,89年11月1日,四層,一層 二層 三層 四層
RPQOMLOLOHLFFAI48CA,20,48.27,住家用,鋼筋混凝土造,85年3月11日,二十層,十二層
RPQOMLOLOHLFFAI48CA,20,13.55,共有部份,鋼筋混凝土造,85年3月11日,二十層,
RPQOMLMJOHLFFAI28EA,12,115.04,住家用,鋼筋混凝土造,93年10月28日,十二層,七層
RPQOMLMJOHLFFAI28EA,12,72.28,共有部份,鋼筋混凝土造,93年10月28日,十二層,
RPSNMLPLOHLFFAI68CA,23,73.03,住家用,鋼筋混凝土造,82年2月27日,十四層,十二層
RPSNMLPLOHLFFAI68CA,23,18.34,共有部份,鋼筋混凝土造,82年2月27日,十四層,
RPVNMLPLOHLFFAI98CA,21,99.53,住家用,鋼筋混凝土造,83年11月25日,十六層,十四層
RPVNMLPLOHLFFAI98CA,21,19.24,共有部份,鋼筋混凝土造,83年11月25日,十六層,
RPVNMLPLOHLFFAI98CA,21,7.56,共有部份,鋼筋混凝土造,83年11月25日,十六層,
RPRNMLRKOHLFFAI68CA,21,143.32,商業用,鋼筋混凝土造,84年6月17日,六層,二層
RPRNMLRKOHLFFAI68CA,21,74.60,共有部份,鋼筋混凝土造,84年6月17日,六層,
RPXNMLSKOHLFFAI76CA,23,60.16,住家用,鋼筋混凝土造,82年9月23日,七層,五層
RPXNMLSKOHLFFAI76CA,23,17.38,共有部份,鋼筋混凝土造,82年9月23日,七層,
RPQOMLQJOHLFFAI48CA,24,39.43,住家用,鋼筋混凝土造,80年12月13日,七層,五層
RPQOMLQJOHLFFAI48CA,24,16.56,共有部份,鋼筋混凝土造,80年12月13日,七層,
RPPNMLNJOHLFFAI97CA,1,234.38,見其他登記事項,見其他登記事項,104年4月17日,四層,一層 二層 三層 四層
RPSOMLNJOHLFFAI38CA,3,136.19,住家用,見其他登記事項,102年9月2日,三層,一層 二層 三層
RPSNMLOJOHLFFAI38CA,1,228.48,見其他登記事項,見其他登記事項,104年6月10日,三層,一層 二層 三層 見其他登記事項
RPSNMLOJOHLFFAI38CA,1,.09,見其他登記事項,見其他登記事項,104年6月10日,一層,
RPROMLNKOHLFFAI38CA,1,340.62,見其他登記事項,見其他登記事項,104年5月15日,五層,一層 二層 三層 四層 五層
RPROMLNKOHLFFAI38CA,1,5.31,見其他登記事項,見其他登記事項,104年5月15日,一層,
RPQNMLPKOHLFFAI38CA,22,39.81,住家用,鋼筋混凝土造,83年11月11日,二十一層,四層
RPQNMLPKOHLFFAI38CA,22,9.70,共有部份,鋼筋混凝土造,83年11月11日,二十一層,
RPPNMLNKOHLFFAI08CA,30,31.70,住家用,鋼筋混凝土造,74年11月29日,五層,五層
RPPNMLNKOHLFFAI08CA,30,8.44,共有部份,鋼筋混凝土造,74年11月29日,五層,
RPPNMLNKOHLFFAI08CA,30,2.60,共有部份,鋼筋混凝土造,74年11月29日,五層,
RPUOMLQJOHLFFAI88CA,23,82.74,住家用,鋼筋混凝土造,82年6月9日,十六層,四層
RPUOMLQJOHLFFAI88CA,23,13.52,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPUOMLQJOHLFFAI88CA,23,20.36,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPXNMLOJOHLFFAI88CA,11,186.65,住家用,鋼筋混凝土造,94年6月20日,四層,一層 二層 三層 四層
