編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLMJOHLFFAX96CA,35,66.44,住家用,鋼筋混凝土加強空心磚造,70年3月1日,一層,一層
RPQNMLOKOHLFFAX17CA,33,113.78,住家用,鋼筋混凝土加強磚造,72年3月30日,三層,一層 二層 三層
RPPNMLOLOHLFFAX17CA,2,247.92,住家用,鋼筋混凝土造,103年2月18日,三層,一層 二層 三層 見其他登記事項
RPQNMLRLOHLFFAX57CA,23,110.77,住家用,鋼筋混凝土造,82年6月1日,七層,一層
RPQNMLRLOHLFFAX57CA,23,34.14,見其他登記事項,鋼筋混凝土造,82年6月1日,七層,
RPPNMLRJOHLFFAX47EA,,48.85,住家用,見其他登記事項,,一層,一層
RPPNMLPKOHLFFAX17CA,38,175.54,住家用,鋼筋混凝土加強磚造,67年2月15日,三層,一層 二層 三層 電梯樓梯間
RPTNMLPKOHLFFAX57CA,20,83.41,住家用,鋼筋混凝土造,84年12月30日,五層,三層
RPTNMLPKOHLFFAX57CA,20,12.41,見其他登記事項,鋼筋混凝土造,84年12月30日,五層,
RPSNMLRKOHLFFAX77DA,18,140.99,住家用,鋼筋混凝土造,87年11月4日,三層,一層 二層 三層 電梯樓梯間
RPTNMLQKOHLFFAX67CA,29,122.87,住家用,鋼筋混凝土加強磚造,75年12月15日,二層,一層 二層 電梯樓梯間
RPVNMLQKOHLFFAX87CA,21,136.69,住商用,鋼筋混凝土造,84年3月17日,六層,一層 二層
RPVNMLQKOHLFFAX87CA,21,60.92,見其他登記事項,鋼筋混凝土造,84年3月17日,六層,
RPPNMLMLOHLFFAX07DA,,242.20,住家用,鋼筋混凝土造,105年4月20日,三層,一層 二層 三層 見其他登記事項
RPSNMLMLOHLFFAX27CA,34,93.22,住商用,鋼筋混凝土加強磚造,71年8月6日,二層,一層 二層 電梯樓梯間
