編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLLJOHLFFAU37CC,30,246.45,住商用,鋼筋混凝土造,75年7月8日,四層,
RPTOMLMJOHLFFAU17CC,29,39.72,住家用,鋼筋混凝土造,76年11月4日,七層,
RPTOMLMJOHLFFAU17CC,29,11.41,共有部份,鋼筋混凝土造,76年11月4日,七層,
RPUOMLMJOHLFFAU27CC,20,29.85,住家用,鋼筋混凝土造,85年10月29日,十六層,
RPUOMLMJOHLFFAU27CC,20,4.93,共有部份,鋼筋混凝土造,85年10月29日,十六層,
RPUOMLMJOHLFFAU27CC,20,14.46,停車空間,鋼筋混凝土造,85年10月29日,十六層,
RPUOMLMJOHLFFAU27CC,20,7.54,共有部份,鋼筋混凝土造,85年10月29日,十六層,
RPOOMLNJOHLFFAU76CC,25,29.26,住家用,磚造,80年2月4日,一層,
RPPNMLQJOHLFFAU27EC,17,120.96,住家用,鋼筋混凝土造,88年4月14日,五層,
RPPNMLQJOHLFFAU27EC,17,12.91,共有部份,鋼筋混凝土造,88年4月14日,五層,
RPPNMLQJOHLFFAU27EC,17,8.26,共有部份,鋼筋混凝土造,88年4月14日,五層,
RPWOMLSJOHLFFAU08CC,22,73.93,住家用,鋼筋混凝土造,83年3月15日,十二層,
RPWOMLSJOHLFFAU08CC,22,18.66,共有部份,鋼筋混凝土造,83年3月15日,十二層,
RPXOMLSJOHLFFAU18CC,28,174.66,住商用,鋼筋混凝土造,77年6月20日,五層,
RPXOMLSJOHLFFAU18CC,28,23.00,共有部份,鋼筋混凝土造,77年6月20日,五層,
RPROMLOKOHLFFAU27CC,40,281.52,住家用,鋼筋混凝土造,65年7月14日,三層,
RPTNMLOKOHLFFAU47DC,13,136.12,住商用,鋼筋混凝土造,92年11月28日,三層,
RPUNMLOKOHLFFAU57DC,21,161.45,見其他登記事項,鋼筋混凝土造,84年6月8日,五層,
RPROMLPKOHLFFAU37CC,29,186.67,住商用,鋼筋混凝土造,76年5月20日,三層,
