鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
名間鄉,土地,南松嶺段421~450地號,141.92,其他,,,1050522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,950000,6694,,0.0,0,公設保留地,RPUNMLMJOHLFFAM78CA
中寮鄉,土地,先驅段91~120地號,3110.0,,山坡地保育區,農牧用地,1050516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,804,,0.0,0,,RPPNMLOJOHLFFAM48CA
南投市,土地,南勢段691~720地號,1587.73,,特定農業區,農牧用地,1050420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6370000,4012,,0.0,0,,RPRNMLPKOHLFFAM88CA
南投市,土地,西施厝坪段西施厝坪小段241~270地號,613.11,住,,,1050413,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5564100,9075,,0.0,0,,RPPOMLPKOHLFFAM78CA
名間鄉,土地,竹圍段961~990地號,193.27,,鄉村區,乙種建築用地,1050510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,7761,,0.0,0,,RPQNMLKLOHLFFAM38CA
名間鄉,土地,番子寮段1261~1290地號,13120.0,,山坡地保育區,林業用地,1050326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,152,,0.0,0,,RPUNMLRKOHLFFAM76CA
草屯鎮,房地(土地+建物),南投縣草屯鎮虎山路211~240號,155.03,住,,,1050510,土地3建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土造,0810108,202.06,5,3,3,有,無,11000000,54439,,0.0,0,,RPQNMLNKOHLFFBM68CA
埔里鎮,房地(土地+建物),南投縣埔里鎮樹人二街61~90號,60.58,住,,,1050402,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0900410,124.44,3,2,3,有,無,4500000,36162,,0.0,0,親友間之交易。,RPQNMLMJOHLFFCM58CA
魚池鄉,土地,長寮段181~210地號,10210.0,,山坡地保育區,林業用地,1050516,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5300000,519,,0.0,0,,RPRNMLMJOHLFFCM68CA
埔里鎮,房地(土地+建物),南投縣埔里鎮新市街1~30號,55.72,商,,,1050423,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0900601,149.13,4,2,3,有,無,9000000,60350,,0.0,0,,RPTNMLMJOHLFFCM88CA
埔里鎮,房地(土地+建物),南投縣埔里鎮鐵山路82巷1~30號,105.72,,鄉村區,乙種建築用地,1050404,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821115,212.32,5,2,3,有,無,6600000,31085,,0.0,0,,RPQNMLNJOHLFFCM68CA
埔里鎮,土地,埔里段北門小段331~360地號,23.5,住,,,1050503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,562500,23936,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLOJOHLFFCM76CA
魚池鄉,土地,司馬按段151~180地號,1169.0,,山坡地保育區,農牧用地,1050429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,2139,,0.0,0,,RPUNMLMKOHLFFCM09CA
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮鯉魚路31~60號,119.45,,山坡地保育區,丙種建築用地,1050504,土地2建物1車位2,七層，八層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840907,257.62,4,2,4,有,有,5455100,21175,坡道平面,0.0,0,,RPWNMLKLOHLFFCM56CA
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮鯉魚路31~60號,119.45,,山坡地保育區,丙種建築用地,1050504,土地2建物1車位2,七層，八層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840907,257.62,4,2,4,有,有,5455100,21175,坡道平面,0.0,0,,RPXNMLKLOHLFFCM66CA
埔里鎮,房地(土地+建物),南投縣埔里鎮桃南路1~30號,95.38,,山坡地保育區,丙種建築用地,1050423,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0850918,176.77,6,2,6,有,無,5500000,31114,,0.0,0,,RPUNMLSLOHLFFCM17CA
埔里鎮,土地,寶湖窟段1~30地號,2085.0,農,,,1050504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16398000,7865,,0.0,0,其中一筆現提供做眾人道路通行使用，其中一筆(農業區)買賣價金為新台幣壹仟肆佰伍拾玖萬捌仟元正，其中一筆(供道路使用)買賣價金為新台幣壹佰捌拾萬元正.,RPQNMLMKPHLFFCM78CA
竹山鎮,土地,東鄉段241~270地號,264.47,,一般農業區,丙種建築用地,1050517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4400000,16637,,0.0,0,,RPRNMLMJOHLFFDM78CA
集集鎮,土地,八張段391~420地號,205.5,住,,,1050520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1260000,6131,,0.0,0,,RPPNMLRJOHLFFEM56CA
埔里鎮,房地(土地+建物),南投縣埔里鎮六合路31~60號,120.0,住,,,1050516,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0681130,193.23,6,2,3,有,無,10360000,53615,,0.0,0,,RPVNMLLJOHLFFCM09DA
魚池鄉,土地,茅埔段1~30地號,3058.0,,山坡地保育區,農牧用地,1050520,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,1145,,0.0,0,共有人有2人,RPRNMLNJOHLFFCM88DA
