編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPWONLRJOHLFFBF56CB,成州段,18.75,都市：住
RPXQMLSJOHLFFEF17CB,馬偕段,51.68,都市：住
RPORMLSJOHLFFEF98CB,馬偕段,51.01,都市：住
RPQRMLSJOHLFFEF56CB,馬偕段,51.90,都市：住
RPROMLNKOHLFFBF28CB,芳洲段,38.57,都市：住
RPSOMLNKOHLFFBF38CB,芳洲段,38.57,都市：住
RPTOMLNKOHLFFBF48CB,芳洲段,35.32,都市：住
RPUOMLNKOHLFFBF58CB,芳洲段,35.32,都市：住
RPVOMLNKOHLFFBF68CB,芳洲段,35.32,都市：住
RPWOMLNKOHLFFBF78CB,芳洲段,35.32,都市：住
RPXOMLNKOHLFFBF88CB,芳洲段,35.32,都市：住
RPOPMLNKOHLFFBF08CB,芳洲段,35.32,都市：住
RPPPMLNKOHLFFBF18CB,芳洲段,35.32,都市：住
RPQPMLNKOHLFFBF28CB,芳洲段,35.32,都市：住
RPRPMLNKOHLFFBF38CB,芳洲段,38.50,都市：住
RPSPMLNKOHLFFBF48CB,芳洲段,38.50,都市：住
RPTPMLNKOHLFFBF58CB,芳洲段,35.32,都市：住
RPUPMLNKOHLFFBF68CB,芳洲段,35.32,都市：住
RPVPMLNKOHLFFBF78CB,芳洲段,35.32,都市：住
RPWPMLNKOHLFFBF88CB,芳洲段,35.32,都市：住
RPXPMLNKOHLFFBF98CB,芳洲段,38.57,都市：住
RPOQMLNKOHLFFBF18CB,芳洲段,62.84,都市：住
RPPQMLNKOHLFFBF28CB,芳洲段,35.32,都市：住
RPQQMLNKOHLFFBF38CB,芳洲段,38.57,都市：住
RPRQMLNKOHLFFBF48CB,芳洲段,59.72,都市：住
RPSQMLNKOHLFFBF58CB,芳洲段,35.32,都市：住
RPUQMLNKOHLFFBF78CB,芳洲段,35.32,都市：住
RPVQMLNKOHLFFBF88CB,芳洲段,38.57,都市：住
RPXQMLNKOHLFFBF09CB,芳洲段,35.32,都市：住
RPORMLNKOHLFFBF28CB,芳洲段,38.57,都市：住
RPPRMLNKOHLFFBF38CB,芳洲段,35.32,都市：住
RPRRMLNKOHLFFBF58CB,芳洲段,35.32,都市：住
RPSRMLNKOHLFFBF68CB,芳洲段,35.32,都市：住
RPTRMLNKOHLFFBF78CB,芳洲段,35.32,都市：住
RPVRMLNKOHLFFBF98CB,芳洲段,35.32,都市：住
RPWRMLNKOHLFFBF09CB,芳洲段,35.32,都市：住
RPXRMLNKOHLFFBF56CB,芳洲段,35.32,都市：住
RPOSMLNKOHLFFBF38CB,芳洲段,35.32,都市：住
RPPSMLNKOHLFFBF48CB,芳洲段,35.32,都市：住
RPRSMLNKOHLFFBF68CB,芳洲段,35.32,都市：住
RPTSMLNKOHLFFBF88CB,芳洲段,35.32,都市：住
RPVSMLNKOHLFFBF09CB,芳洲段,59.65,都市：住
RPWSMLNKOHLFFBF56CB,芳洲段,35.05,都市：住
RPXSMLNKOHLFFBF66CB,芳洲段,62.84,都市：住
RPPTMLNKOHLFFBF58CB,芳洲段,59.79,都市：住
RPQTMLNKOHLFFBF68CB,芳洲段,38.57,都市：住
RPXNMLPKOHLFFIF07CB,長泰段,19.79,都市：住
RPOOMLPKOHLFFIF88CB,長泰段,19.79,都市：住
RPPOMLPKOHLFFIF98CB,長泰段,23.34,都市：住
RPROMLPKOHLFFIF56CB,長泰段,28.95,都市：住
RPSOMLPKOHLFFIF66CB,長泰段,23.19,都市：住
RPTOMLPKOHLFFIF76CB,長泰段,21.86,都市：住
RPUOMLPKOHLFFIF86CB,長泰段,19.79,都市：住
RPVOMLPKOHLFFIF96CB,長泰段,28.65,都市：住
RPPPMLPKOHLFFIF09CB,長泰段,23.34,都市：住
RPQPMLPKOHLFFIF56CB,長泰段,28.80,都市：住
RPRPMLPKOHLFFIF66CB,長泰段,21.86,都市：住
RPSPMLPKOHLFFIF76CB,長泰段,23.34,都市：住
RPTPMLPKOHLFFIF86CB,長泰段,21.86,都市：住
RPUPMLPKOHLFFIF96CB,長泰段,21.86,都市：住
RPPQMLPKOHLFFIF56CB,長泰段,28.80,都市：住
RPQQMLPKOHLFFIF66CB,長泰段,19.20,都市：住
RPRQMLPKOHLFFIF76CB,長泰段,21.86,都市：住
RPSQMLPKOHLFFIF86CB,長泰段,23.19,都市：住
RPTQMLPKOHLFFIF96CB,長泰段,23.34,都市：住
