鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
林口區,房地(土地+建物)+車位,新北市林口區民富街181~210號,25.94,商,,,1050601,土地1建物1車位2,八層,28,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031125,338.78,3,2,2,有,有,有,63615,188,坡道平面,49.16,0,,RPVNMLRJOHLFFBF98CC
林口區,房地(土地+建物)+車位,新北市林口區竹林路31~60號,66.77,住,,,1050523,土地1建物1車位1,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790623,191.18,4,2,3,有,無,無,20000,105,坡道平面,34.74,0,,RPOPMLRJOHLFFBF48CC
五股區,建物,新北市五股區五權二路1~30號,0.0,,工業區,丁種建築用地,1050606,土地0建物1車位0,三層,4,工廠,見其他登記事項,鋼筋混凝土造,0800122,450.83,0,0,0,無,無,無,84000,,,0.0,0,含5%稅,RPRTMLRJOHLFFBF56CC
新莊區,房地(土地+建物)+車位,新北市新莊區民安西路301~330號,22.85,住,,,1050509,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860616,169.55,4,2,2,有,有,有,19000,112,坡道機械,0.0,0,租金含管理費。,RPWUMLRJOHLFFBF17CC
中和區,房地(土地+建物)+車位,新北市中和區板南路661~690號,26.33,工,,,1050518,土地1建物1車位1,七層,18,廠辦,見其他登記事項,見其他登記事項,0981015,276.33,0,0,0,無,有,無,59608,216,坡道平面,29.04,0,,RPRNMLRJOHLFFHF56CC
永和區,建物,新北市永和區中正路571~600號,0.0,商,,,1050515,土地0建物1車位0,六層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820111,39.36,1,1,1,有,有,有,9340,237,,0.0,0,,RPUPMLRJOHLFFHF07CC
中和區,房地(土地+建物)+車位,新北市中和區中原二街121~150號,24.47,住,,,1050517,土地1建物1車位1,十三層,23,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1021227,147.75,2,2,2,有,有,無,25747,174,坡道平面,36.58,0,,RPXPMLRJOHLFFHF37CC
永和區,建物,新北市永和區環河西路二段181~210號,0.0,住,,,1050516,土地0建物1車位0,二十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0880827,124.31,3,2,2,有,有,無,27947,225,,0.0,0,,RPOQMLRJOHLFFHF56CC
三重區,建物,新北市三重區仁義街241巷31~60號,0.0,住,,,1050523,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0590214,70.25,2,1,1,有,無,無,12000,171,,0.0,0,,RPXNMLRJOHLFFGF07CC
樹林區,房地(土地+建物),新北市樹林區保安街二段45巷1~30號,1774.88,工,,,1050505,土地4建物2車位0,見其他登記事項,2,工廠,見其他登記事項,鋼筋混凝土造,,747.09,0,0,0,無,無,無,225000,,,0.0,0,,RPPOMLRJOHLFFIF56CC
樹林區,房地(土地+建物)+車位,新北市樹林區學林路61~90號,20.6,住,,,1050607,土地1建物1車位1,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0980211,106.2,0,0,0,無,有,無,30000,282,坡道平面,30.12,0,,RPOPMLSJOHLFFIF66CC
中和區,建物,新北市中和區中正路721~750號,0.0,工,,,1050516,土地0建物1車位0,七層,18,廠辦,工商用,鋼筋混凝土造,0880227,243.16,0,0,0,無,有,無,55000,226,,0.0,0,,RPRNMLSJOHLFFHF66CC
