編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUOMLQKNHLFFAE68CC,10,187.32,商業用,鋼筋混凝土造,95年1月24日,十五層,
RPUOMLQKNHLFFAE68CC,10,44.64,共有部分,鋼筋混凝土造,95年1月24日,十五層,
RPXOMLQKNHLFFAE98CC,4,102.65,住商用,鋼筋混凝土造,101年7月10日,十四層,
RPPPMLQKNHLFFAE28CC,11,123.29,住家用,鋼筋混凝土造,94年8月2日,十四層,
RPWNMLQKNHLFFBE88CC,19,166.78,商業用,鋼造,86年2月12日,二十七層,
RPWNMLQKNHLFFBE88CC,19,133.07,見使用執照,鋼造,86年2月12日,二十七層,
RPROMLQKNHLFFBE48CC,28,51.05,,鋼筋混凝土造,77年11月2日,七層,
RPROMLQKNHLFFBE48CC,28,70.29,,鋼筋混凝土造,77年11月2日,七層,
RPROMLQKNHLFFBE48CC,28,31.58,,鋼筋混凝土造,77年11月2日,七層,
RPUNMLQKNHLFFDE88CC,8,299.22,住商用,鋼筋混凝土造,97年8月1日,五層,
RPPOMLQKNHLFFDE48CC,12,295.72,住商用,鋼筋混凝土造,93年2月18日,五層,
RPSOMLQKNHLFFDE78CC,31,99.89,,鋼筋混凝土造,74年5月22日,五層,
RPSOMLQKNHLFFDE78CC,31,7.80,,鋼筋混凝土造,74年5月22日,五層,
RPUPMLQKNHLFFEE56CC,14,169.93,商業用,見其它登記事項,90年12月26日,一層,
RPPNMLQKNHLFFGE68CC,37,176.40,住商用,鋼筋混凝土造,68年8月10日,三層,
RPOOMLQKNHLFFGE68CC,5,202.62,見其他登記事項,見其他登記事項,100年5月1日,一層,
RPVOMLQKNHLFFGE76CC,26,215.80,住商用,鋼筋混凝土造,78年11月20日,四層,
RPTNMLRKNHLFFJE86CC,11,170.38,見其他登記事項,鋼筋混凝土造,94年5月27日,三層,
RPPRMLRKNHLFFGE56CC,15,75.97,見其他登記事項,鋼筋混凝土造,90年6月22日,十二層,
RPPRMLRKNHLFFGE56CC,15,10.48,見其他登記事項,鋼筋混凝土造,90年6月22日,十二層,
RPPRMLRKNHLFFGE56CC,15,30.16,見其他登記事項,鋼筋混凝土造,90年6月22日,十二層,
RPPPMLRKNHLFFDE78DC,24,111.69,,鋼筋混凝土造,80年12月18日,十四層,
RPPPMLRKNHLFFDE78DC,24,33.15,見其它登記事項,鋼筋混凝土造,80年12月18日,十四層,
RPTOMLRKNHLFFDE98CC,2,153.17,住商用,鋼筋混凝土造,103年1月13日,五層,
RPQNMLSKNHLFFDE68CC,22,91.08,住家用,鋼筋混凝土造,83年1月4日,十二層,
RPUNMLSKNHLFFDE09CC,37,67.94,,鋼筋混凝土造,68年10月16日,五層,
RPVNMLSKNHLFFDE56CC,28,203.74,,鋼筋混凝土造,76年12月24日,四層,
RPWNMLSKNHLFFDE66CC,29,45.21,,鋼筋混凝土造,76年5月13日,四層,
RPPOMLSKNHLFFEE78CC,12,120.12,住商用,見使用執照,93年5月25日,五層,
RPROMLSKNHLFFEE98CC,2,50.38,住家用,鋼筋混凝土造,103年3月27日,十五層,
RPROMLSKNHLFFEE98CC,2,5.87,住家用,鋼筋混凝土造,103年3月27日,十五層,
RPROMLSKNHLFFEE98CC,2,58.55,見其它登記事項,鋼筋混凝土造,103年3月27日,十五層,
RPPPMLSKNHLFFEE88CC,35,173.09,,鋼筋混凝土造,70年5月1日,三層,
RPQOMLSKNHLFFBE58CC,49,166.62,,加強磚造,55年12月5日,三層,
RPROMLSKNHLFFBE68CC,42,163.26,,加強磚造,63年6月29日,三層,
RPTOMLSKNHLFFBE88CC,35,184.04,,鋼筋混凝土造,70年5月7日,十二層,
