鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
桃園區,房地(土地+建物),桃園市桃園區貴陽街23巷1~30號,73.0,住,,,1050331,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650607,94.1,3,2,2,有,無,6000000,63762,,0.0,0,,RPQQMLRKNHLFFAH68CA
龜山區,房地(土地+建物),桃園市龜山區明成街211~240號,10.4,住,,,1050330,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961122,37.6,1,1,1,有,有,1980000,52660,,0.0,0,,RPTOPLRKNHLFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈德街121~150號,10.9,住,,,1050405,土地3建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930720,108.28,2,2,1,有,有,6250000,57721,坡道平面,0.0,0,,RPPSOLQKNHLFFAH88CA
桃園區,車位,桃園市桃園區介壽路459巷1~30號,32.36,工,,,1050502,土地0建物0車位5,一層，二層，三層，四層，五層，地下一層,五層,其他,商業用,見其他登記事項,1000810,104.78999999999999,0,0,0,有,有,5000000,,坡道平面,0.0,0,,RPSNMLTKNHLFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區宏昌十二街61~90號,41.89,住,,,1050423,土地1建物1車位1,七層，見其他登記事項,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020228,189.68,1,1,1,有,有,11000000,57992,坡道平面,17.31,0,,RPOQMLTKNHLFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區敬三街1~30號,30.38,住,,,1050428,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970331,182.81,4,2,3,有,有,11150000,60992,坡道平面,0.0,0,,RPWQMLTKNHLFFAH86CA
龜山區,房地(土地+建物),桃園市龜山區明成街211~240號,10.4,住,,,1050403,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961122,38.28,0,0,0,無,有,2350000,61390,,0.0,0,,RPWPMLKLNHLFFAH58CA
桃園區,車位,桃園市桃園區大業路一段151~180號,0.55,住,,,1050429,土地0建物0車位1,一層,十三層,其他,見其他登記事項,鋼筋混凝土造,0940302,23.94,0,0,0,有,有,1450000,,坡道平面,0.0,1450000,,RPRPMLNLNHLFFAH38CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路181~210號,23.83,住,,,1020730,土地1建物1車位1,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,193.41000000000003,4,1,2,有,有,8140000,44595,坡道平面,31.51,920000,,RPQRMLPLNHLFFAH68CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路181~210號,24.18,住,,,1020725,土地1建物1車位2,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,234.68,4,1,2,有,有,9220000,45460,坡道平面,72.78,1860000,,RPRRMLPLNHLFFAH78CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路181~210號,23.83,住,,,1020809,土地1建物1車位1,二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,198.29000000000002,4,1,2,有,有,8000000,43669,坡道平面,36.39,930000,,RPSRMLPLNHLFFAH88CA
龜山區,房地(土地+建物),桃園市龜山區文青路181~210號,14.94,住,,,1020820,土地1建物1車位0,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,102.94999999999999,2,1,1,有,有,4710000,45750,,0.0,0,,RPTRMLPLNHLFFAH98CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路211~240號,21.12,住,,,1020722,土地1建物1車位2,一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,213.86,2,1,1,有,有,8350000,46002,坡道平面,72.78,1860000,,RPURMLPLNHLFFAH09CA
龜山區,房地(土地+建物),桃園市龜山區文青路211~240號,23.47,住,,,1020819,土地1建物1車位0,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,161.9,4,1,2,有,有,6940000,42866,,0.0,0,,RPVRMLPLNHLFFAH56CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路211~240號,23.83,住,,,1020729,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,198.29000000000002,4,1,2,有,有,7940000,43669,坡道平面,36.39,870000,,RPWRMLPLNHLFFAH66CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路211~240號,22.4,住,,,1020730,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,183.49,4,1,2,有,有,7650000,44282,坡道平面,31.51,920000,,RPXRMLPLNHLFFAH76CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路211~240號,15.65,住,,,1020912,土地1建物1車位2,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,170.85,2,1,1,有,有,6440000,43905,坡道平面,67.9,1920000,,RPOSMLPLNHLFFAH58CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路211~240號,15.29,住,,,1020916,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,139.33999999999997,2,1,1,有,有,5280000,42836,坡道平面,36.39,870000,,RPPSMLPLNHLFFAH68CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路211~240號,21.19,住,,,1020823,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,180.45999999999998,3,1,2,有,有,7150000,42688,坡道平面,36.39,1000000,,RPQSMLPLNHLFFAH78CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路241~270號,16.22,住,,,1020914,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,145.76,2,1,1,有,有,5740000,44528,坡道平面,36.39,870000,,RPRSMLPLNHLFFAH88CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路241~270號,16.93,住,,,1020912,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,150.81,2,1,1,有,有,5780000,42912,坡道平面,36.39,870000,,RPSSMLPLNHLFFAH98CA
龜山區,房地(土地+建物),桃園市龜山區文青路241~270號,14.94,住,,,1020914,土地1建物1車位0,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,102.94999999999999,2,1,1,有,有,4580000,44488,,0.0,0,,RPTSMLPLNHLFFAH09CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路241~270號,15.29,住,,,1020917,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,139.33999999999997,2,1,1,有,有,5420000,44196,坡道平面,36.39,870000,,RPUSMLPLNHLFFAH56CA
龜山區,房地(土地+建物),桃園市龜山區文青路271~300號,14.94,住,,,1020918,土地1建物1車位0,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,102.94999999999999,2,1,1,有,有,4200000,40797,,0.0,0,,RPVSMLPLNHLFFAH66CA
龜山區,房地(土地+建物),桃園市龜山區文青二路61~90號,14.94,住,,,1020918,土地1建物1車位0,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,102.94999999999999,2,1,1,有,有,4310000,41865,,0.0,0,,RPWSMLPLNHLFFAH76CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青二路61~90號,15.29,住,,,1020917,土地1建物1車位1,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,139.33999999999997,2,1,1,有,有,5310000,43128,坡道平面,36.39,870000,,RPXSMLPLNHLFFAH86CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青二路61~90號,22.76,住,,,1020902,土地1建物1車位2,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,224.76,4,1,2,有,有,8270000,42177,坡道平面,72.78,1860000,,RPOTMLPLNHLFFAH68CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青二路61~90號,16.57,住,,,1020819,土地1建物1車位1,一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,148.11,2,1,1,有,有,5630000,42607,坡道平面,36.39,870000,,RPPTMLPLNHLFFAH78CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青二路61~90號,21.12,住,,,1020723,土地1建物1車位2,一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,209.14,4,1,2,有,有,7900000,44180,坡道平面,67.9,1660000,,RPQTMLPLNHLFFAH88CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青二路61~90號,23.83,住,,,1020807,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,198.29000000000002,3,1,2,有,有,7980000,43113,坡道平面,36.39,1000000,,RPSTMLPLNHLFFAH09CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青二路61~90號,23.83,住,,,1020814,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,198.29000000000002,3,1,2,有,有,7940000,42866,坡道平面,36.39,1000000,,RPTTMLPLNHLFFAH56CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青二路61~90號,23.83,住,,,1020803,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,198.29000000000002,3,1,2,有,有,7940000,42866,坡道平面,36.39,1000000,,RPUTMLPLNHLFFAH66CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青二路31~60號,21.19,住,,,1020813,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,180.45999999999998,4,1,2,有,有,7150000,42688,坡道平面,36.39,1000000,,RPVTMLPLNHLFFAH76CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文青二路31~60號,15.29,住,,,1020917,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,139.33999999999997,2,1,1,有,有,5280000,42836,坡道平面,36.39,870000,,RPWTMLPLNHLFFAH86CA
