編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPRNMLLMNHLFFAV86CA,豐田段,8.57,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,6.64,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,12.54,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,8.85,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,4.24,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,1.88,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,.03,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,.03,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,.03,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,.70,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,3.70,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,11.48,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,8.06,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,85.66,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,34.57,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,15.09,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,102.32,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,7.48,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,15.73,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,.97,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,.27,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,.18,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,.30,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,73.83,都市：住
RPRNMLLMNHLFFAV86CA,豐田段,2.33,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,3.53,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,38.01,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,169.68,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,44.48,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,1.76,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,3.35,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,1.46,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,7.71,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,3.69,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,1.05,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,6.25,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,17.15,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,4.95,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,6.41,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,18.92,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,1.64,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,.66,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,4.35,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,.25,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,2.07,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,1.98,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,.91,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,2.87,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,21.66,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,.52,都市：其他
RPRNMLLMNHLFFAV86CA,豐田段,2.18,都市：其他
RPRNMLLMNHLFFAV86CA,豐航段,1.32,都市：其他
RPRNMLLMNHLFFAV86CA,豐航段,3.77,都市：其他
RPQNMLRKOHLFFBV47DA,高原段,204.00,非都市：森林區 ; 非都市編定：丙種建築用地
RPQNMLOJOHLFFAV96DA,馬蘭段,47.31,都市：住
RPRNMLOKOHLFFBV27DA,沙泥灣段,231.17,非都市：風景區 ; 非都市編定：農牧用地
RPRNMLMJOHLFFAV76CA,鎮樂段,14456.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPSNMLMJOHLFFAV86CA,鎮樂段,214.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPQNMLKMNHLFFAV66CA,光明段,3306.00,都市：農
RPQNMLKMNHLFFAV66CA,光明段,173.00,都市：農
RPPNMLRLNHLFFCV37CA,南山段,78.86,都市：住
RPPNMLPLNHLFFBV07CA,田組段,5124.89,非都市：風景區 ; 非都市編定：農牧用地
RPQNMLQLNHLFFAV27DA,永豐段,1612.38,都市：農
RPPNMLRLNHLFFDV47CA,金富段,294.68,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPPNMLRKOHLFFDV47CA,秀山段,8.52,都市：住
RPRNMLQLNHLFFAV27CA,岩灣段,131.45,都市：住
RPRNMLQJOHLFFAV17CA,自強段,105.00,都市：住
RPTNMLLMNHLFFAV07CA,中心段,95.00,都市：住
RPUNMLKMNHLFFAV07CA,東興段,177.38,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPSNMLLMNHLFFAV07DA,豐年段,5.50,都市：住
RPRNMLOKOHLFFCV37DA,大埔段,82.81,都市：住
RPVNMLKMNHLFFAV17CA,台東段,108.00,都市：住
RPPNMLMJOHLFFAV56CA,豐航段,640.62,都市：農
RPPNMLMJOHLFFAV56CA,豐航段,1466.91,都市：農
RPPNMLMJOHLFFAV56CA,豐航段,1462.49,都市：農
RPPNMLNLOHLFFBV96CA,馬稼海段,684.86,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQNMLLMNHLFFAV86DA,中心段,56.00,都市：住
RPQNMLLMNHLFFAV86DA,中心段,61.00,都市：住
RPQNMLLMNHLFFAV86DA,中心段,11.00,都市：住
RPQNMLLMNHLFFCV96CA,中和段,308.10,非都市：一般農業區 ; 非都市編定：甲種建築用地
RPRNMLLMNHLFFCV07CA,豐泉段,77.67,都市：住
RPRNMLKLOHLFFCV96CA,龍田段,1392.75,都市：住
RPPNMLLMNHLFFBV76CA,都豐段,251.89,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPUNMLQKOHLFFAV57CA,自強段,87.00,都市：住
RPRNMLKLOHLFFAV76CA,大豐段,1473.12,非都市：特定農業區 ; 非都市編定：農牧用地
RPRNMLKLOHLFFAV76CA,大豐段,4449.33,非都市：特定農業區 ; 非都市編定：農牧用地
RPQNMLMJOHLFFAV66CA,台東段,142.00,都市：住
RPXNMLLMNHLFFAV47CA,豐里段,551.45,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPUNMLRJOHLFFAV57CA,台東段,118.00,都市：住
RPTNMLMJOHLFFAV96CA,建本段,6.15,都市：住
RPTNMLMJOHLFFAV96CA,建本段,92.29,都市：住
RPPNMLNJOHLFFAV76DA,班鳩段,4314.50,非都市：山坡地保育區 ; 非都市編定：農牧用地
