編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLRKNHLFFAA77CA,17,67.40,住家用,鋼筋混凝土造,88年4月13日,五層,四層
RPRNMLRKNHLFFAA77CA,17,39.15,共有部分,鋼筋混凝土造,88年4月13日,十二層,
RPRNMLRKNHLFFAA77CA,17,15.30,共有部分,鋼筋混凝土造,88年4月13日,十二層,
RPRNMLRKNHLFFAA77CA,17,67.40,住家用,鋼筋混凝土造,88年4月13日,五層,四層
RPRNMLRKNHLFFAA77CA,17,39.15,共有部分,鋼筋混凝土造,88年4月13日,十二層,
RPRNMLRKNHLFFAA77CA,17,15.30,共有部分,鋼筋混凝土造,88年4月13日,十二層,
RPOOMLRKNHLFFAA57CA,9,36.32,住家用,鋼筋混凝土造,96年7月30日,十七層,八層
RPOOMLRKNHLFFAA57CA,9,8.43,共有部分,鋼筋混凝土造,96年7月30日,十七層,
RPOOMLRKNHLFFAA57CA,9,4.19,共有部分,鋼筋混凝土造,96年7月30日,十七層,
RPTNMLPLNHLFFAA87CA,11,26.28,住家用,鋼筋混凝土造,93年11月5日,十三層,十一層
RPTNMLPLNHLFFAA87CA,11,10.57,共有部分,鋼筋混凝土造,93年11月5日,十三層,
RPTNMLPLNHLFFAA87CA,11,1.27,共有部分,鋼筋混凝土造,93年11月5日,十三層,
RPXNMLRLNHLFFAA48CA,49,70.86,住家用,加強磚造,56年4月25日,三層,一層 二層
RPOOMLKMNHLFFAA07CA,,133.12,住家用,加強磚造,,四層,二層
RPPNMLQJOHLFFAA47CA,8,11.83,共有部分,鋼筋混凝土造,97年2月14日,十四層,
RPPNMLQJOHLFFAA47CA,8,89.14,見其他登記事項,鋼筋混凝土造,97年2月14日,十四層,五層
RPPNMLQJOHLFFAA47CA,8,52.71,共有部分,鋼筋混凝土造,97年2月14日,十四層,
RPPNMLQJOHLFFAA47CA,8,14.66,共有部分,鋼筋混凝土造,97年2月14日,十四層,
RPSNMLSKNHLFFBA08CA,41,38.40,住家用,鋼筋混凝土造,64年4月3日,五層,五層
RPTNMLOLNHLFFBA87CA,4,.67,見其他登記事項,鋼筋混凝土造,101年8月9日,十層,一層
RPTNMLOLNHLFFBA87CA,4,.32,見其他登記事項,鋼筋混凝土造,101年8月9日,十層,
RPTNMLOLNHLFFBA87CA,4,.00,見其他登記事項,鋼筋混凝土造,101年8月9日,十層,
RPTNMLOLNHLFFBA87CA,4,32.48,見其他登記事項,鋼筋混凝土造,101年8月9日,十層,
RPTNMLOLNHLFFBA87CA,4,86.69,住家用,鋼筋混凝土造,101年8月9日,十層,三層
RPTNMLOLNHLFFBA87CA,4,41.31,見其他登記事項,鋼筋混凝土造,101年8月9日,十層,
RPTNMLOLNHLFFBA87CA,4,4.45,見其他登記事項,鋼筋混凝土造,101年8月9日,十層,
RPWOMLKMNHLFFBA97CA,27,125.15,住家用,鋼筋混凝土造,78年8月11日,十四層,四層
RPWOMLKMNHLFFBA97CA,27,5.87,共有部分,鋼筋混凝土造,78年8月11日,十四層,
RPPOMLQKNHLFFCA77CA,,67.72,,加強磚造,,二層,一層
RPSNMLRKNHLFFCA08CA,32,55.40,住家用,鋼筋混凝土造,73年6月29日,五層,四層
RPSNMLRKNHLFFCA08CA,32,4.82,共有部分,鋼筋混凝土造,73年6月29日,五層,
RPOOMLRKNHLFFCA77CA,36,89.68,住家用,鋼筋混凝土造,68年12月28日,四層,四層
RPROMLRKNHLFFCA08CA,32,113.93,住家用,鋼筋混凝土造,73年1月14日,七層,六層
RPROMLRKNHLFFCA08CA,32,17.24,共有部分,鋼筋混凝土造,73年1月14日,七層,
RPTOMLRKNHLFFCA28CA,7,.08,商業用,鋼筋混凝土造,98年9月23日,十一層,一層
RPTOMLRKNHLFFCA28CA,7,.03,共有部分,鋼筋混凝土造,98年9月23日,十一層,
RPTOMLRKNHLFFCA28CA,7,44.06,共有部分,鋼筋混凝土造,98年9月23日,十一層,
RPTOMLRKNHLFFCA28CA,7,128.73,住家用,鋼筋混凝土造,98年9月23日,十一層,二層
RPTOMLRKNHLFFCA28CA,7,49.51,共有部分,鋼筋混凝土造,98年9月23日,十一層,
RPXOMLRKNHLFFCA68CA,6,20.26,住家用,鋼筋混凝土造,99年3月18日,十三層,二層
RPXOMLRKNHLFFCA68CA,6,10.25,見其他登記事項,鋼筋混凝土造,99年3月18日,十三層,
RPXOMLRKNHLFFCA68CA,6,.16,見其他登記事項,鋼筋混凝土造,99年3月18日,十三層,
RPXOMLRKNHLFFCA68CA,6,.40,見其他登記事項,鋼筋混凝土造,99年3月18日,十三層,
RPPNMLSKNHLFFCA87CA,27,28.83,見使用執照,鋼筋混凝土造,78年5月17日,十五層,地下三層
RPPNMLSKNHLFFCA87CA,27,3.20,共有部分,鋼筋混凝土造,78年5月17日,十五層,
RPPNMLNLNHLFFCA47CA,33,81.72,住家用,鋼筋混凝土造,72年4月6日,七層,七層
RPPNMLNLNHLFFCA47CA,33,10.03,共有部分,鋼筋混凝土造,72年4月6日,七層,
RPPNMLNLNHLFFCA47CA,33,19.77,共有部分,鋼筋混凝土造,72年4月6日,七層,
RPTNMLRLNHLFFCA28CA,43,106.81,住家用,鋼筋混凝土造,62年4月20日,四層,二層
RPWNMLTJOHLFFCA68CA,1,158.23,見其他登記事項,見其他登記事項,104年10月27日,十層,一層 二層
RPWNMLTJOHLFFCA68CA,1,102.55,見其他登記事項,見其他登記事項,104年10月27日,十層,
RPWNMLTJOHLFFCA68CA,1,.07,見其他登記事項,見其他登記事項,104年10月27日,十層,一層
RPWNMLTJOHLFFCA68CA,1,46.30,見其他登記事項,見其他登記事項,104年10月27日,十層,
RPXPMLNKOHLFFCA48CA,15,55.33,商業用,鋼筋混凝土造,89年10月26日,十二層,一層 騎樓
RPXPMLNKOHLFFCA48CA,15,30.02,共有部分,鋼筋混凝土造,89年10月26日,十二層,
RPRPMLSKNHLFFDA38CA,41,37.88,住家用,鋼筋混凝土造,63年10月14日,四層,二層
RPSNMLTKNHLFFDA38CA,7,127.99,住家用,鋼筋混凝土造,98年3月20日,十一層,十層
RPSNMLTKNHLFFDA38CA,7,83.15,共有部分,鋼筋混凝土造,98年3月20日,十一層,
RPSOMLQKNHLFFDA18CA,46,121.32,住家用,鋼筋混凝土造,59年9月10日,四層,二層 陽台
RPTOMLQKNHLFFDA28CA,39,73.36,住家用,鋼筋混凝土造,66年3月31日,四層,三層
RPPNMLNLNHLFFDA57CA,27,23.82,商業用,鋼筋混凝土造,78年6月29日,二十層,九層
RPPNMLNLNHLFFDA57CA,27,5.68,共有部分,鋼筋混凝土造,78年6月29日,二十層,
RPTPMLRJOHLFFDA48CA,12,132.50,住家用,鋼筋混凝土造,93年5月7日,十四層,八層
RPTPMLRJOHLFFDA48CA,12,95.33,共有部分,鋼筋混凝土造,93年5月7日,十四層,
RPSOMLPKOHLFFDA18CA,17,.26,見使用執照,鋼筋混凝土造,88年9月6日,六層,一層
RPSOMLPKOHLFFDA18CA,17,26.72,共有部分,鋼筋混凝土造,88年9月6日,六層,
RPOQMLRKNHLFFEA18CA,29,100.07,住家用,鋼筋混凝土造,75年9月10日,五層,五層
RPOQMLRKNHLFFEA18CA,29,11.39,共用部分,鋼筋混凝土造,75年9月10日,五層,
RPQNMLSKNHLFFEA18CA,39,95.69,住家用,鋼筋混凝土造,65年10月14日,四層,一層 平台 騎樓
RPTNMLTKNHLFFEA58CA,4,41.08,住家用,鋼筋混凝土造,101年3月5日,七層,一層
RPTNMLTKNHLFFEA58CA,4,13.81,見其他登記事項,鋼筋混凝土造,101年3月5日,七層,
RPTNMLTKNHLFFEA58CA,4,21.57,見其他登記事項,鋼筋混凝土造,101年3月5日,七層,
RPVOMLTKNHLFFEA88CA,8,14.98,停車空間,鋼骨鋼筋混凝土造,96年11月16日,二十三層,地下一層
RPVOMLTKNHLFFEA88CA,8,.67,共用部分,鋼骨鋼筋混凝土造,96年11月16日,二十三層,
RPVOMLTKNHLFFEA88CA,8,41.55,共用部分,鋼骨鋼筋混凝土造,96年11月16日,二十三層,
RPXOMLTKNHLFFEA09CA,20,72.58,住家用,鋼筋混凝土造,85年2月16日,二十三層,二十層
RPXOMLTKNHLFFEA09CA,20,16.13,共用部分,鋼筋混凝土造,85年2月16日,二十三層,
RPXOMLTKNHLFFEA09CA,20,.36,共用部分,鋼筋混凝土造,85年2月16日,二十三層,
RPXOMLTKNHLFFEA09CA,20,2.88,共用部分,鋼筋混凝土造,85年2月16日,二十三層,
RPXOMLTKNHLFFEA09CA,20,.42,共用部分,鋼筋混凝土造,85年2月16日,二十三層,
RPXOMLTKNHLFFEA09CA,20,4.57,共用部分,鋼筋混凝土造,85年2月16日,二十三層,
RPXOMLTKNHLFFEA09CA,20,1.03,共用部分,鋼筋混凝土造,85年2月16日,二十三層,
RPXOMLTKNHLFFEA09CA,20,43.44,見使用執照,鋼筋混凝土造,85年2月16日,二十三層,地下二層 地下三層
RPXOMLTKNHLFFEA09CA,20,3.42,共用部分,鋼筋混凝土造,85年2月16日,二十三層,
RPVNMLKLNHLFFEA97CA,30,121.49,住家用,鋼筋混凝土造,75年1月3日,七層,二層
RPVNMLKLNHLFFEA97CA,30,21.93,共用部分,鋼筋混凝土造,75年1月3日,七層,
RPVNMLKLNHLFFEA97CA,30,.90,商業用,鋼筋混凝土造,75年1月3日,七層,地下層
RPVNMLKLNHLFFEA97CA,30,.17,共用部分,鋼筋混凝土造,75年1月3日,七層,
RPVNMLKLNHLFFEA97CA,30,.90,商業用,鋼筋混凝土造,75年1月3日,七層,地下層
RPVNMLKLNHLFFEA97CA,30,.17,共用部分,鋼筋混凝土造,75年1月3日,七層,
RPVNMLKLNHLFFEA97CA,30,14.86,見使用執照,鋼筋混凝土造,75年1月3日,七層,避難室兼停車場
RPVNMLKLNHLFFEA97CA,30,2.82,共用部分,鋼筋混凝土造,75年1月3日,七層,
RPWOMLKMNHLFFEA28CA,30,108.66,住家用,鋼筋混凝土造,75年3月7日,五層,二層
RPWOMLKMNHLFFEA28CA,30,11.06,共用部分,鋼筋混凝土造,75年3月7日,五層,
RPWQMLLJOHLFFEA38CA,43,68.20,住家用,加強磚造,62年1月9日,三層,一層
RPPPMLRJOHLFFEA18CA,20,122.68,住家用,鋼筋混凝土造,84年12月4日,六層,三層 電梯樓梯間
RPPPMLRJOHLFFEA18CA,20,19.27,共用部分,鋼筋混凝土造,84年12月4日,六層,
RPPPMLRJOHLFFEA18CA,20,35.86,共用部分,鋼筋混凝土造,84年12月4日,六層,
RPUNMLSLNHLFFFA78CA,34,12.40,商業用,鋼筋混凝土造,70年12月30日,十六層,一層 騎樓
RPUNMLSLNHLFFFA78CA,34,2.16,共有部分,鋼筋混凝土造,70年12月30日,十六層,
RPVNMLQKNHLFFBA28DA,25,77.12,商業用,鋼筋混凝土造,80年2月1日,十一層,四層
RPVNMLQKNHLFFBA28DA,25,4.06,共有部分,鋼筋混凝土造,80年2月1日,十一層,
RPWNMLRKNHLFFBA48DA,37,95.00,住家用,鋼筋混凝土造,68年1月17日,五層,三層
RPQQMLNLNHLFFCA97DA,27,135.59,住家用,鋼筋混凝土造,78年5月9日,五層,四層 五層
RPQQMLNLNHLFFCA97DA,27,4.05,共有部分,鋼筋混凝土造,78年5月9日,五層,
RPUOMLPKOHLFFCA38DA,14,106.46,停車空間,見使用執照,91年5月20日,十三層,地下二層 地下三層
RPUOMLPKOHLFFCA38DA,14,1.98,共有部分,見使用執照,91年5月20日,十三層,
RPUOMLPKOHLFFCA38DA,14,14.05,共有部分,見使用執照,91年5月20日,十三層,
RPOQMLKLNHLFFDA57DA,8,29.26,住家用,鋼筋混凝土造,97年1月22日,八層,三層
RPOQMLKLNHLFFDA57DA,8,8.84,共有部分,鋼筋混凝土造,97年1月22日,八層,
RPOQMLKLNHLFFDA57DA,8,15.11,共有部分,鋼筋混凝土造,97年1月22日,八層,
RPSNMLKMNHLFFDA77DA,,78.06,見使用執照,鋼筋混凝土造,,四層,二層
RPSOMLSKNHLFFEA58DA,24,48.62,住家用,鋼筋混凝土造,81年1月9日,九層,七層
RPSOMLSKNHLFFEA58DA,24,11.67,共用部分,鋼筋混凝土造,81年1月9日,九層,
RPSNMLLLNHLFFEA87DA,21,64.55,住家用,鋼筋混凝土造,84年1月10日,九層,五層
RPSNMLLLNHLFFEA87DA,21,24.55,共用部分,鋼筋混凝土造,84年1月10日,九層,
RPSNMLLLNHLFFEA87DA,21,39.85,見使用執照,鋼筋混凝土造,84年1月10日,九層,地下二層
RPTNMLSKNHLFFEA58DA,,34.60,住家用,鋼筋混凝土造,105年1月5日,九層,六層
RPTNMLSKNHLFFEA58DA,,15.83,見其他登記事項,鋼筋混凝土造,105年1月5日,九層,
RPTNMLSKNHLFFEA58DA,,21.62,見其他登記事項,鋼筋混凝土造,105年1月5日,九層,
RPPNMLKLNHLFFDA37DA,4,54.50,住家用,鋼筋混凝土造,101年10月1日,二十五層,十三層
RPPNMLKLNHLFFDA37DA,4,63.82,見其他登記事項,鋼筋混凝土造,101年10月1日,二十五層,
RPVPMLOLNHLFFDA58DA,11,25.71,見其他登記事項,鋼筋混凝土造,94年10月6日,十一層,三層
RPVPMLOLNHLFFDA58DA,11,44.08,共有部分,鋼筋混凝土造,94年10月6日,十一層,
RPVPMLOLNHLFFDA58DA,11,9.72,共有部分,鋼筋混凝土造,94年10月6日,十一層,
RPPNMLTLNHLFFDA28DA,4,129.17,住家用,鋼筋混凝土造,100年12月6日,十一層,六層
RPPNMLTLNHLFFDA28DA,4,144.51,見其他登記事項,鋼筋混凝土造,100年12月6日,十一層,
RPRQMLNJOHLFFCA97DA,19,39.29,住家用,鋼筋混凝土造,86年1月24日,二十一層,四層
RPRQMLNJOHLFFCA97DA,19,6.54,共有部分,鋼筋混凝土造,86年1月24日,二十一層,
RPRQMLNJOHLFFCA97DA,19,11.51,共有部分,鋼筋混凝土造,86年1月24日,二十一層,
RPRQMLNJOHLFFCA97DA,19,37.77,停車空間,鋼筋混凝土造,86年1月24日,二十一層,地下二層 地下三層
RPRQMLNJOHLFFCA97DA,19,.03,共有部分,鋼筋混凝土造,86年1月24日,二十一層,
RPTQMLNJOHLFFCA18DA,29,84.44,住家用,鋼筋混凝土造,76年1月9日,五層,五層
RPTQMLNJOHLFFCA18DA,29,9.81,共有部分,鋼筋混凝土造,76年1月9日,五層,
RPSPMLLMNHLFFCA97DA,5,93.80,住家用,鋼筋混凝土造,100年5月26日,七層,七層
RPSPMLLMNHLFFCA97DA,5,68.06,見其他登記事項,鋼筋混凝土造,100年5月26日,七層,
RPSPMLLMNHLFFCA97DA,5,13.49,見其他登記事項,鋼筋混凝土造,100年5月26日,七層,
RPWPMLRKNHLFFCA78DA,32,97.76,住家用,鋼筋混凝土造,72年12月5日,五層,四層
RPWPMLRKNHLFFCA78DA,32,11.74,共有部分,鋼筋混凝土造,72年12月5日,五層,
RPXPMLTKNHLFFCA09DA,22,59.72,住家用,鋼筋混凝土造,83年9月14日,六層,五層
RPXPMLTKNHLFFCA09DA,22,16.62,共有部分,鋼筋混凝土造,83年9月14日,六層,
RPXPMLTKNHLFFCA09DA,22,12.63,共有部分,鋼筋混凝土造,83年9月14日,六層,
RPQNMLLLNHLFFBA37DA,,75.89,住家用,加強磚造,,四層,三層
RPSNMLLLNHLFFBA57DA,,129.84,住家用,鋼筋混凝土造,104年10月23日,十層,二層
RPSNMLLLNHLFFBA57DA,,63.79,見其他登記事項,鋼筋混凝土造,104年10月23日,十層,
RPSNMLLLNHLFFBA57DA,,43.58,見其他登記事項,鋼筋混凝土造,104年10月23日,十層,
RPSNMLOLNHLFFBA87DA,44,81.59,住家用,鋼筋混凝土造,61年2月5日,五層,五層
RPOOMLPLNHLFFBA67DA,8,48.97,住家用,鋼筋混凝土造,97年2月27日,十四層,三層
RPOOMLPLNHLFFBA67DA,8,21.84,共有部分,鋼筋混凝土造,97年2月27日,十四層,
RPOOMLPLNHLFFBA67DA,8,.13,見其他登記事項,鋼筋混凝土造,97年2月27日,十四層,一層
