編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLQKNHLFFCA38CC,43,498.00,商業用,鋼筋混凝土造,62年3月22日,十一層,
RPXOMLQKNHLFFCA78CC,18,550.41,工業用,鋼筋混凝土造,87年10月15日,十層,
RPWNMLQKNHLFFDA68CC,22,515.43,見使用執照,鋼筋混凝土造,83年8月26日,十二層,
RPWNMLQKNHLFFDA68CC,22,66.98,共有部分,鋼筋混凝土造,83年8月26日,十二層,
RPXNMLQKNHLFFDA78CC,7,59.12,住家用,鋼筋混凝土造,98年7月2日,十九層,
RPXNMLQKNHLFFDA78CC,7,23.30,共有部分,鋼筋混凝土造,98年7月2日,十九層,
RPXNMLQKNHLFFDA78CC,7,5.01,共有部分,鋼筋混凝土造,98年7月2日,十九層,
RPXNMLQKNHLFFDA78CC,7,36.58,共有部分,鋼筋混凝土造,98年7月2日,十九層,
RPXNMLQKNHLFFDA78CC,7,23.11,共有部分,鋼筋混凝土造,98年7月2日,十九層,
RPOOMLQKNHLFFDA97CC,,74.71,住商用,鋼筋混凝土造,,五層,
RPUOMLQKNHLFFDA58CC,19,138.98,住家用,鋼筋混凝土造,86年6月10日,十一層,
RPOPMLQKNHLFFDA08CC,11,27.00,見其他登記事項,鋼筋混凝土造,94年10月6日,十一層,
RPOPMLQKNHLFFDA08CC,11,4.91,共有部分,鋼筋混凝土造,94年10月6日,十一層,
RPOPMLQKNHLFFDA08CC,11,10.20,共有部分,鋼筋混凝土造,94年10月6日,十一層,
RPOOMLQKNHLFFBA77CC,4,106.01,住家用,鋼筋混凝土造,101年9月18日,十二層,
RPOOMLQKNHLFFBA77CC,4,25.60,見其他登記事項,鋼筋混凝土造,101年9月18日,十二層,
RPOOMLQKNHLFFBA77CC,4,13.81,見其他登記事項,鋼筋混凝土造,101年9月18日,十二層,
RPOOMLQKNHLFFBA77CC,4,.04,見其他登記事項,鋼筋混凝土造,101年9月18日,十二層,
RPOOMLQKNHLFFBA77CC,,14.93,,加強磚造,,二層,
RPVNMLQKNHLFFEA68CC,38,91.20,住家用,鋼筋混凝土造,67年6月7日,四層,
RPWNMLQKNHLFFEA78CC,8,48.30,住家用,鋼筋混凝土造,97年10月13日,十四層,
RPWNMLQKNHLFFEA78CC,8,8.69,共用部分,鋼筋混凝土造,97年10月13日,十四層,
RPSOMLQKNHLFFEA48CC,28,103.06,住家用,鋼筋混凝土造,77年7月11日,十五層,
RPSOMLQKNHLFFEA48CC,28,20.68,共用部分,鋼筋混凝土造,77年7月11日,十五層,
RPSNMLQKNHLFFFA48CC,32,53.25,商業用,鋼筋混凝土造,72年12月27日,十二層,
RPSNMLQKNHLFFFA48CC,32,9.05,共有部分,鋼筋混凝土造,72年12月27日,十二層,
RPRNMLQKNHLFFAA87CC,48,95.10,住家用,加強磚造,56年11月30日,四層,
RPSNMLQKNHLFFAA97CC,3,133.66,住家用,鋼筋混凝土造,102年3月25日,十層,
RPSNMLQKNHLFFAA97CC,3,61.67,見其他登記事項,鋼筋混凝土造,102年3月25日,十層,
RPSNMLQKNHLFFAA97CC,3,32.26,見其他登記事項,鋼筋混凝土造,102年3月25日,十層,
RPTNMLQKNHLFFAA08CC,,110.14,住家用,鋼筋混凝土造,,四層,
RPVNMLQKNHLFFAA38DC,25,35.06,住家用,鋼筋混凝土造,80年7月10日,六層,
RPVNMLQKNHLFFAA38DC,25,9.61,共有部分,鋼筋混凝土造,80年7月10日,六層,
RPQOMLQKNHLFFCA18DC,11,120.07,住家用,鋼筋混凝土造,94年2月4日,十層,
RPQOMLQKNHLFFCA18DC,11,83.88,共有部分,鋼筋混凝土造,94年2月4日,十層,
RPQOMLQKNHLFFCA18DC,11,14.35,共有部分,鋼筋混凝土造,94年2月4日,十層,
RPQOMLQKNHLFFCA18DC,11,12.33,共有部分,鋼筋混凝土造,94年2月4日,十層,
RPSOMLQKNHLFFCA38DC,10,106.42,商業用,鋼筋混凝土造,94年12月21日,九層,
RPUNMLQKNHLFFEA68DC,7,6.69,共用部分,鋼骨鋼筋混凝土造,97年11月12日,十八層,
RPUNMLQKNHLFFEA68DC,7,23.66,共用部分,鋼骨鋼筋混凝土造,97年11月12日,十八層,
RPUNMLQKNHLFFEA68DC,7,29.53,共用部分,鋼骨鋼筋混凝土造,97年11月12日,十八層,
RPUNMLQKNHLFFEA68DC,7,143.93,住家用,鋼骨鋼筋混凝土造,97年11月12日,十八層,
RPUNMLQKNHLFFEA68DC,7,7.84,共用部分,鋼骨鋼筋混凝土造,97年11月12日,十八層,
RPUNMLQKNHLFFEA68DC,7,61.17,共用部分,鋼骨鋼筋混凝土造,97年11月12日,十八層,
RPTNMLQKNHLFFFA68DC,35,133.28,商業用,鋼筋混凝土造,70年5月14日,十七層,
RPVOMLRKNHLFFCA78DC,38,124.67,商業用,鋼筋混凝土造,67年1月11日,十二層,
RPVOMLRKNHLFFCA78DC,38,29.40,共有部分,鋼筋混凝土造,67年1月11日,十二層,
RPQOMLRKNHLFFDA38DC,19,82.55,見使用執照,鋼筋混凝土造,86年2月21日,二十一層,
RPQOMLRKNHLFFDA38DC,19,40.94,共有部分,鋼筋混凝土造,86年2月21日,二十一層,
RPSNMLRKNHLFFAA08CC,48,153.86,住商用,加強磚造,57年1月1日,二層,
RPWNMLRKNHLFFAA48CC,25,118.22,商業用,鋼筋混凝土造,79年11月20日,五層,
RPXNMLRKNHLFFAA58CC,25,118.22,商業用,鋼筋混凝土造,79年11月20日,五層,
RPPNMLRKNHLFFFA28CC,35,142.13,住家用,鋼筋混凝土造,70年1月23日,十四層,
RPPNMLRKNHLFFFA28CC,35,21.92,共有部分,鋼筋混凝土造,70年1月23日,十四層,
RPQNMLRKNHLFFFA38CC,27,129.08,商業用,鋼筋混凝土造,78年2月1日,十二層,
RPQNMLRKNHLFFFA38CC,27,43.92,共有部分,鋼筋混凝土造,78年2月1日,十二層,
RPRNMLRKNHLFFFA48CC,27,95.54,商業用,鋼筋混凝土造,78年2月1日,十二層,
RPRNMLRKNHLFFFA48CC,27,26.66,共有部分,鋼筋混凝土造,78年2月1日,十二層,
RPUNMLRKNHLFFFA78CC,,65.95,,加強磚造,,三層,
RPOOMLRKNHLFFFA28CC,,122.36,,鋼筋混凝土造,,六層,
RPROMLRKNHLFFFA58CC,,109.14,住家用,鋼筋混凝土造,,十三層,
RPROMLRKNHLFFFA58CC,,9.21,共有部分,鋼筋混凝土造,,十三層,
