鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
南投市,房地(土地+建物),南投縣南投巿中興路二街1~30號,90.0,商,,,1050414,土地1建物1車位0,一層，二層，三層，四層，地下層,四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0830601,280.22,6,3,4,有,無,9100000,32474,,0.0,0,,RPTNMLRLNHLFFAM66CA
名間鄉,房地(土地+建物),南投縣名間鄉彰南路588巷1~30號,90.49,,鄉村區,乙種建築用地,1050420,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050125,170.71,5,2,3,有,無,6750000,39541,,0.0,0,,RPQPMLKMNHLFFAM58CA
名間鄉,房地(土地+建物),南投縣名間鄉彰南路588巷1~30號,90.5,,鄉村區,乙種建築用地,1050420,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050125,170.71,5,2,3,有,無,7050000,41298,,0.0,0,,RPRPMLKMNHLFFAM68CA
名間鄉,房地(土地+建物),南投縣名間鄉彰南路588巷1~30號,90.49,,鄉村區,乙種建築用地,1050420,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050125,170.71,5,2,3,有,無,7200000,42177,,0.0,0,,RPSPMLKMNHLFFAM78CA
南投市,房地(土地+建物),南投縣南投巿虎山路82巷1~30號,75.65,住,,,1050329,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700702,133.88,6,2,3,有,無,4180000,31222,,0.0,0,,RPSNMLNKOHLFFAM78CA
草屯鎮,土地,新富功段571~600地號,15.61,其他,,,1050425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,297000,19026,,0.0,0,公共設施保留地之交易。,RPSOMLRKNHLFFBM66CA
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮中山路三段241~270號,15.21,住,,,1050418,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831231,121.22,3,1,2,有,有,3000000,24748,升降機械,0.0,0,,RPPNMLKLNHLFFCM38CA
國姓鄉,土地,水長流段2431~2460地號,7480.0,,山坡地保育區,農牧用地,1050429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,147,,0.0,0,,RPRNMLPLNHLFFCM09CA
埔里鎮,房地(土地+建物),南投縣埔里鎮水泉路31~60號,119.14,,特定農業區,甲種建築用地,1050428,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0871019,122.9,3,2,3,有,無,4700000,38242,,0.0,0,,RPPNMLQLNHLFFCM98CA
埔里鎮,房地(土地+建物),南投縣埔里鎮新興巷1~30號,685.51,,特定農業區,農牧用地,1050410,土地2建物1車位0,一層，二層,二層,農舍,農舍,見其他登記事項,0990831,100.52,1,1,2,有,無,17500000,,,0.0,0,,RPTNMLLJOHLFFCM78CA
埔里鎮,房地(土地+建物),南投縣埔里鎮中正路451~480號,314.27,商,,,1050415,土地1建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),住商用,鋼筋混凝土造,0881216,501.32,5,4,5,有,無,37800000,75401,,0.0,0,,RPRNMLRJOHLFFCM56CA
竹山鎮,土地,江西林段籐湖小段301~330地號,24427.0,,山坡地保育區,農牧用地,1050311,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,368,,0.0,0,,RPUNMLQLNHLFFDM96CA
集集鎮,土地,廣明段121~150地號,269.44,住,,,1050501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3260000,12099,,0.0,0,,RPQNMLSKNHLFFEM76CA
國姓鄉,土地,石門段931~960地號,154.2,住,,,1050429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,9728,,0.0,0,含增建或未登記建物。親友、員工或其他特殊關係間之交易。,RPQNMLTKNHLFFCM76DA
竹山鎮,土地,安平段451~480地號,94.01,農,,,1050502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,742679,7900,,0.0,0,"國有地,共有人3人",RPRNMLSKNHLFFDM76CA
竹山鎮,房地(土地+建物),南投縣竹山鎮中正三巷1~30號,80.84,住,,,1050429,土地2建物1車位0,全,一層,透天厝,住家用,磚造,0610901,50.16,3,2,1,有,無,960000,19139,,0.0,0,,RPSNMLSKNHLFFDM86CA
竹山鎮,房地(土地+建物),南投縣竹山鎮中正新村1~30號,86.75,住,,,1050322,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0700216,105.0,4,1,2,有,無,1200000,11429,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLRLNHLFFDM07CA
鹿谷鄉,土地,中湖段541~570地號,719.56,,一般農業區,農牧用地,1050409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,3474,,0.0,0,,RPQNMLTLNHLFFDM86CA
竹山鎮,土地,大坑段大坑小段271~300地號,64.0,,山坡地保育區,農牧用地,1050503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,1563,,0.0,0,,RPSNMLKMNHLFFDM88CA
國姓鄉,房地(土地+建物),南投縣國姓鄉國姓路331~360號,103.28,商,,,1050428,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0920613,153.88,3,2,2,有,無,4500000,29244,,0.0,0,,RPSOMLNLNHLFFCM09CA
埔里鎮,房地(土地+建物),南投縣埔里鎮中華路61~90號,30.19,住,,,1050505,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0931116,191.85999999999999,3,2,2,有,無,4800000,25018,,0.0,0,,RPQOMLNLNHLFFCM88CA
國姓鄉,土地,水長流段1~30地號,3526.0,,特定農業區,農牧用地,1050329,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5800000,1645,,0.0,0,,RPTNMLTKNHLFFCM96CA
草屯鎮,土地,新南坪段391~420地號,812.73,,山坡地保育區,丙種建築用地,1050412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9450000,11627,,0.0,0,,RPQNMLNLNHLFFBM68CA
名間鄉,土地,新光段721~750地號,372.32,,鄉村區,乙種建築用地,1050512,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26062,70,,0.0,0,向政府機關承購之案件。(向國有財產局申購),RPVNMLSKNHLFFAM86CA
名間鄉,土地,新光段721~750地號,902.03,,鄉村區,乙種建築用地,1050512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,63142,70,,0.0,0,向國有財產局申購,RPWNMLSKNHLFFAM96CA
南投市,房地(土地+建物),南投縣南投巿復興路262巷31~60號,78.0,住,,,1050415,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040804,176.23,5,3,5,有,無,16200000,91925,,0.0,0,,RPQNMLTKNHLFFAM09CA
中寮鄉,土地,鄉親寮段31~60地號,687.0,,山坡地保育區,農牧用地,1050414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,1601,,0.0,0,,RPPNMLKLNHLFFAM18CA
南投市,房地(土地+建物),南投縣南投巿府南二路1~30號,123.0,住,,,1050428,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0621228,98.98,3,2,2,有,無,5300000,53546,,0.0,0,,RPPNMLTKNHLFFAM98CA
南投市,房地(土地+建物),南投縣南投巿仁和路1~30號,318.0,工,,,1050509,土地1建物1車位0,一層，二層，防空避難室,二層,廠辦,見其他登記事項,見其他登記事項,0680619,186.79,11,2,2,有,無,2607000,13957,,0.0,0,合夥股權轉移,RPSNMLKLNHLFFAM48CA
南投市,房地(土地+建物),南投縣南投巿東山路91~120號,67.96,,一般農業區,甲種建築用地,1050426,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0900604,142.4,4,2,3,有,無,5600000,39326,,0.0,0,,RPXNMLKLNHLFFAM98CA
南投市,土地,牛運堀段391~420地號,1098.4,農,,,1050509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3624720,3300,,0.0,0,親友間之買賣。,RPOOMLKLNHLFFAM18CA
中寮鄉,土地,後寮段211~240地號,82.8,,山坡地保育區,丙種建築用地,1050501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,966,,0.0,0,承買人共四人。,RPWNMLNLNHLFFAM56CA
名間鄉,土地,竹圍段931~960地號,3699.01,,一般農業區,農牧用地,1050504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,595,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLLMNHLFFAM68CA
南投市,房地(土地+建物),南投縣南投巿復興路181~210號,85.0,商,,,1050402,土地1建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土加強磚造,0620814,233.1,5,3,4,有,無,16100000,69069,,0.0,0,,RPTNMLKMNHLFFAM68CA
南投市,車位,南投縣南投巿南陽路343至343之19443至461451~480號,0.0,,,,1050509,土地0建物0車位1,,,其他,,,,12.67,0,0,0,有,有,150000,,坡道機械,12.66,150000,,RPPNMLMJOHLFFAM28CA
名間鄉,土地,番子寮段721~750地號,3449.0,,特定農業區,農牧用地,1050420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10650000,3088,,0.0,0,,RPOOMLOJOHLFFAM48CA
埔里鎮,土地,坪仔頂段931~960地號,5492.05,,山坡地保育區,農牧用地,1050504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,437,,0.0,0,,RPVNMLTKNHLFFCM17CA
國姓鄉,土地,北港溪段211~240地號,6271.0,,特定農業區,農牧用地,1050420,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,80,,0.0,0,土地已大部分流失變河道,RPXNMLTKNHLFFCM37CA
埔里鎮,土地,珠格段1111~1140地號,161.33,,特定農業區,農牧用地,1050430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,4649,,0.0,0,,RPTOMLTKNHLFFCM07CA
埔里鎮,土地,珠格段1111~1140地號,161.3,,特定農業區,農牧用地,1050430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,4650,,0.0,0,,RPUOMLTKNHLFFCM17CA
埔里鎮,房地(土地+建物),南投縣埔里鎮和四街1~30號,26.04,住,,,1050128,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0830526,108.02000000000001,3,2,2,有,無,3800000,35179,,0.0,0,,RPRNMLTKNHLFFCM76CA
埔里鎮,房地(土地+建物),南投縣埔里鎮樹人三街88巷1~30號,100.95,住,,,1050415,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960418,190.71,3,2,1,有,無,9100000,47716,,0.0,0,,RPSNMLTKNHLFFCM86CA
國姓鄉,土地,國姓段61~90地號,241.8,,山坡地保育區,農牧用地,1050504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,70000,289,,0.0,0,親友關係間之交易。共有土地。,RPQNMLKLNHLFFCM48CA
國姓鄉,土地,墘溝段1801~1830地號,5293.0,,山坡地保育區,農牧用地,1050508,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,907,,0.0,0,另有未辦保存建物一間一併出售。,RPRNMLKLNHLFFCM58CA
仁愛鄉,土地,大同段301~330地號,137.0,,鄉村區,乙種建築用地,1050505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,410000,2993,,0.0,0,,RPTNMLNLNHLFFCM09CA
埔里鎮,土地,育英段391~420地號,3.83,住,,,1050428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,139200,36345,,0.0,0,,RPROMLNLNHLFFCM98CA
竹山鎮,房地(土地+建物),南投縣竹山鎮前山路一段350巷1~30號,134.19,住,,,1050503,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950711,169.71,4,3,3,有,無,4000000,23570,,0.0,0,,RPTNMLSKNHLFFDM96CA
國姓鄉,土地,墘溝段1501~1530地號,5640.0,,山坡地保育區,農牧用地,1050415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,1064,,0.0,0,,RPSNMLNKOHLFFCM98CA
