編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPUNMLQKNHLFFCA38CC,長安段三小段,.00,都市：商
RPUNMLQKNHLFFCA38CC,長安段三小段,.00,都市：商
RPXOMLQKNHLFFCA78CC,西湖段四小段,109.75,都市：工
RPWNMLQKNHLFFDA68CC,西松段三小段,.00,都市：住
RPXNMLQKNHLFFDA78CC,信義段三小段,.00,都市：其他
RPOOMLQKNHLFFDA97CC,吳興段一小段,.00,都市：住
RPUOMLQKNHLFFDA58CC,信義段三小段,49.56,都市：住
RPOPMLQKNHLFFDA08CC,永吉段四小段,.00,都市：商
RPOPMLQKNHLFFDA08CC,永吉段四小段,.00,都市：商
RPOPMLQKNHLFFDA08CC,永吉段四小段,.00,都市：其他
RPOOMLQKNHLFFBA77CC,大龍段一小段,.00,都市：商
RPOOMLQKNHLFFBA77CC,大龍段一小段,.00,都市：其他
RPVNMLQKNHLFFEA68CC,蘭雅段三小段,.00,都市：住
RPWNMLQKNHLFFEA78CC,關渡段二小段,.00,都市：住
RPSOMLQKNHLFFEA48CC,芝山段二小段,.00,都市：住
RPSNMLQKNHLFFFA48CC,仁愛段一小段,.00,都市：其他
RPSNMLQKNHLFFFA48CC,仁愛段一小段,.00,都市：其他
RPSNMLQKNHLFFFA48CC,仁愛段一小段,.00,都市：商
RPRNMLQKNHLFFAA87CC,景美段三小段,.00,都市：住
RPSNMLQKNHLFFAA97CC,政大段四小段,.00,都市：住
RPTNMLQKNHLFFAA08CC,河堤段五小段,110.14,都市：住
RPVNMLQKNHLFFAA38DC,景美段一小段,11.69,都市：住
RPQOMLQKNHLFFCA18DC,北安段三小段,.00,都市：住
RPSOMLQKNHLFFCA38DC,文德段三小段,.00,都市：商
RPUNMLQKNHLFFEA68DC,芝蘭段四小段,.00,都市：住
RPTNMLQKNHLFFFA68DC,復興段一小段,.00,都市：商
RPVOMLRKNHLFFCA78DC,長安段三小段,.00,都市：商
RPVOMLRKNHLFFCA78DC,長安段三小段,.00,都市：商
RPQOMLRKNHLFFDA38DC,三興段三小段,.00,都市：商
RPSNMLRKNHLFFAA08CC,政大段四小段,.00,都市：住
RPWNMLRKNHLFFAA48CC,木柵段二小段,34.76,都市：住
RPWNMLRKNHLFFAA48CC,木柵段二小段,31.97,都市：住
