編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLRKNHLFFAN98CA,37,49.97,住商用,鋼筋混凝土加強磚造,68年7月15日,三層,一層 二層 三層 騎樓
RPUNMLSKNHLFFAN86CA,47,45.76,住家用,鋼筋混凝土加強磚造,58年9月12日,一層,一層
RPPNMLKLNHLFFAN28CA,23,140.12,住家用,鋼筋混凝土造,81年11月2日,三層,一層 二層 三層
RPUOMLKLNHLFFAN88CA,20,113.72,住家用,鋼筋混凝土造,85年10月12日,五層,一層
RPUOMLKLNHLFFAN88CA,20,16.91,見其他登記事項,鋼筋混凝土造,85年10月12日,五層,
RPUOMLKLNHLFFAN88CA,20,26.31,見其他登記事項,鋼筋混凝土造,85年10月12日,五層,
RPQNMLNLNHLFFAN68CA,24,91.02,住家用,鋼筋混凝土造,81年6月25日,七層,五層
RPQNMLNLNHLFFAN68CA,24,42.05,見其他登記事項,鋼筋混凝土造,81年6月25日,七層,
RPOOMLRJOHLFFAN88CA,,232.71,見其他登記事項,鋼筋混凝土造,104年10月21日,四層,一層 二層 三層 四層 騎樓
RPSOMLRJOHLFFAN66CA,,179.91,見其他登記事項,鋼筋混凝土造,104年10月21日,四層,一層 二層 三層 四層
RPPNMLTLNHLFFCN76CA,8,81.39,見其他登記事項,鋼筋混凝土造,97年7月29日,二層,一層
RPPNMLTLNHLFFCN76CA,8,47.97,見其他登記事項,鋼筋混凝土造,97年7月29日,二層,一層
RPPNMLTLNHLFFCN76CA,8,237.51,見其他登記事項,鋼筋混凝土造,97年7月29日,二層,二層 屋頂突出物
RPPNMLTLNHLFFCN76CA,8,152.13,見其他登記事項,鋼筋混凝土造,97年7月29日,三層,一層 二層 三層
RPPNMLTLNHLFFCN76CA,8,152.99,見其他登記事項,鋼筋混凝土造,97年7月29日,三層,一層 二層 三層
RPPNMLTLNHLFFCN76CA,8,152.99,見其他登記事項,鋼筋混凝土造,97年7月29日,三層,一層 二層 三層
RPPNMLTLNHLFFCN76CA,8,152.99,見其他登記事項,鋼筋混凝土造,97年7月29日,三層,一層 二層 三層
RPPNMLTLNHLFFCN76CA,8,152.99,見其他登記事項,鋼筋混凝土造,97年7月29日,三層,一層 二層 三層
RPPNMLTLNHLFFCN76CA,8,152.99,見其他登記事項,鋼筋混凝土造,97年7月29日,三層,一層 二層 三層
RPPNMLTLNHLFFCN76CA,8,152.99,見其他登記事項,鋼筋混凝土造,97年7月29日,三層,一層 二層 三層
RPPNMLTLNHLFFCN76CA,8,152.99,見其他登記事項,鋼筋混凝土造,97年7月29日,三層,一層 二層 三層
RPPNMLTLNHLFFCN76CA,8,152.99,見其他登記事項,鋼筋混凝土造,97年7月29日,三層,一層 二層 三層
RPPNMLTLNHLFFCN76CA,8,170.24,見其他登記事項,鋼筋混凝土造,97年7月29日,三層,一層 二層 三層 屋頂突出物
RPSNMLMJOHLFFDN98CA,3,159.51,住家用,鋼筋混凝土造,102年6月11日,三層,一層 二層 三層 屋頂突出物
RPWNMLNKOHLFFDN96CA,,189.65,見其他登記事項,鋼筋混凝土造,104年12月11日,四層,一層 二層 三層 四層
RPRNMLSKNHLFFFN07CA,37,141.22,住商用,加強磚造,68年10月15日,二層,一層 二層 騎樓
RPWNMLSKNHLFFFN57CA,1,217.09,住宅,鋼筋混凝土造,104年8月7日,四層,一層 二層 三層 四層
RPPNMLMLNHLFFFN98CA,37,119.45,住家用,加強磚造,68年3月21日,二層,一層 二層
RPRNMLMJOHLFFFN09CA,,167.18,住宅,鋼筋混凝土造,104年10月20日,三層,一層 二層 三層 見其他登記事項
RPSNMLMJOHLFFFN56CA,,179.15,住宅,鋼筋混凝土造,104年10月20日,三層,一層 二層 三層 見其他登記事項
RPQNMLPLNHLFFGN86CA,10,293.56,住商用,鋼筋混凝土造,94年12月12日,四層,一層 二層 三層 四層 騎樓
