鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
鼓山區,房地(土地+建物),高雄市鼓山區明誠三路451~480號,8.08,商,,,1050524,土地1建物1車位0,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950626,77.07,0,0,0,無,無,有,14941,194,,0.0,0,,RPVNMLPLNHLFFAE68CC
前金區,建物,高雄市前金區允文街31~60號,0.0,商,,,1050515,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940624,58.42,1,1,1,有,無,有,10000,171,,0.0,0,,RPWNMLPLNHLFFAE78CC
鼓山區,建物,高雄市鼓山區裕誠路1051~1080號,0.0,商,,,1050427,土地0建物2車位0,一層,13,店面(店鋪),商業用,鋼筋混凝土造,0950407,261.32,0,0,0,無,有,無,230000,880,,0.0,0,租金:第1-3年每月23萬，第4-6年每月23.5萬,RPQPMLPLNHLFFAE38CC
左營區,建物,高雄市左營區立道路1~30號,0.0,商,,,1050501,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830115,46.720000000000006,1,1,1,有,有,有,8000,171,,0.0,0,,RPSNMLPLNHLFFEE78CC
左營區,房地(土地+建物)+車位,高雄市左營區新莊一路391~420號,1.01,住,,,1050401,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970417,238.04000000000002,3,2,2,有,有,有,28000,118,坡道平面,0.0,0,,RPXNMLPLNHLFFEE66CC
左營區,房地(土地+建物)+車位,高雄市左營區博愛二路361~390號,59.79,商,,,1050501,土地1建物1車位2,二層,29,辦公商業大樓,見使用執照,見使用執照,0880803,805.72,0,0,0,無,無,無,350000,434,坡道平面,48.2,0,,RPOPMLPLNHLFFEE58CC
鳳山區,房地(土地+建物),高雄市鳳山區南江街1~30號,20.79,住,,,1050525,土地1建物1車位0,全,4,透天厝,住家用,加強磚造,0620326,20.79,1,0,1,有,無,有,5000,241,,0.0,0,,RPWNMLPLNHLFFGE76CC
鳳山區,房地(土地+建物),高雄市鳳山區南江街1~30號,20.79,住,,,1050519,土地1建物1車位0,全,4,透天厝,住家用,加強磚造,0620326,20.79,1,0,1,有,無,有,5000,241,,0.0,0,,RPXNMLPLNHLFFGE86CC
鳳山區,房地(土地+建物),高雄市鳳山區南江街1~30號,20.79,住,,,1050524,土地1建物1車位0,全,4,透天厝,住家用,加強磚造,0620326,20.79,1,0,1,有,無,有,5500,265,,0.0,0,,RPOOMLPLNHLFFGE68CC
橋頭區,房地(土地+建物),高雄市橋頭區隆豐路151~180號,106.78,其他,,,1050526,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0940630,230.85,4,2,4,有,無,有,22000,95,,0.0,0,,RPROMLQLNHLFFFE98CC
