鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
七堵區,房地(土地+建物),基隆市七堵區基隆市七堵區實踐路151~180號,49.44,住,,,1050511,土地1建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0850705,125.43,0,0,1,有,無,無,28000,223,,0.0,0,,RPVNMLNLNHLFFCC48CC
中正區,房地(土地+建物),基隆市中正區觀海街91~120號,16.76,住,,,1050429,土地2建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,87.83,2,2,2,有,有,有,8500,97,,0.0,0,租金內含社區管理費,RPVNMLOLNHLFFBC48CC
中正區,車位,基隆市中正區觀海街91~120號,0.0,,,,1050429,土地0建物0車位1,,,其他,,,,45.95,0,0,0,有,有,無,1500,,坡道平面,45.95,1500,租金內含社區車位清潔費,RPSNMLPLNHLFFBC28CC
仁愛區,建物,基隆市仁愛區愛三路31~60號,130.0,商,,,1050518,土地0建物1車位0,一層,3,店面(店鋪),商業用,磚造,0260101,109.92,0,3,1,有,無,無,170000,1547,,0.0,0,,RPRNMLPLNHLFFBC28DC
仁愛區,房地(土地+建物),基隆市仁愛區仁一路181~210號,55.0,商,,,1050524,土地2建物1車位0,一層,3,店面(店鋪),住商用,加強磚造,0521101,47.21,0,0,0,無,無,無,30000,635,,0.0,0,,RPSNMLRLNHLFFBC58DC
中正區,建物,基隆市中正區觀海街121~150號,0.0,,,,1050530,土地0建物1車位0,七層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,32.56,0,0,0,無,有,有,5000,154,,0.0,0,,RPPNMLLMNHLFFBC67CC
